"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
21904,207.9451,3.320439,NA,NA,0,NA,6446.66986819792,3492.22469115773,4298.34001070462,3849.86379387012,7169.69064813398,9942.79426541626
21905,175.0464,9.918459,NA,NA,1.69181989896933,NA,213.535649222197,1330.42466127959,439.861627415356,7181.00885866006,11604.9204078331,7111.69380306604
21906,89.94093,8.537255,NA,NA,0,NA,13645.0600692051,13625.6825459973,8822.61710686055,9439.70911041391,8520.40130897052,7805.7110886007
21907,227.0684,2.597624,"C9H12N2O5 ; C10H8N6O","Deoxyuridine ; Pemirolast",0,NA,26554.357742933,25045.9944880589,37016.1619279913,7413.51274992341,2206.6807571352,28416.4017617928
21908,349.1505,7.099767,NA,NA,0,NA,10008.4334902319,11433.2716342509,8537.70310849408,7195.98680246729,7436.61392168622,8678.72638753795
21910,174.9866,12.75087,NA,NA,2.14169143864617,NA,4075.22770177635,3134.88285262415,5584.99731686717,19379.654646071,23682.0861479113,15633.130289544
21912,475.9251,14.18046,NA,NA,0,NA,5392.82631061824,260.083016490747,11256.6241070954,875.613093997583,1059.32414006091,2098.21080474965
21913,377.0909,7.065156,NA,NA,0,NA,13367.3426483018,8147.92964512094,9910.25198412891,6121.49698455809,1178.6570533457,3699.21766528548
21916,142.0121,7.48704,NA,NA,0,NA,13078.4751442715,8879.46203349999,13365.7550707331,9881.15069172776,11332.6457378171,11411.2596018702
21917,406.1954,4.014003,NA,NA,0,NA,9813.58881451202,13186.1867067632,13492.8274386128,8858.64730133723,8070.47807848014,5851.003888872
21918,152.9863,2.3482615,NA,NA,0,NA,1578990.45887276,1438572.51457268,1553317.60097317,1411901.31457171,1575353.89195653,1551221.06733612
21919,212.936,7.089081,NA,NA,0,NA,8610.50915420815,8178.20264136093,11485.6291443007,3769.02124115241,1585.56272487418,562.507349325277
21920,866.1247,13.82139,"C25H40N7O19P3S","Succinyl-CoA",1.53733252363143,NA,4845.77549479154,12749.1916657646,8574.58168347776,1939.13008725173,1083.77760589796,1721.5839116893
21921,131.0843,9.543895,NA,NA,1.61769472480669,NA,2729.73407253118,1111.46588243909,2660.22107663544,6880.28726752448,10165.7850363912,9095.45869213065
21924,425.3027,2.721811,NA,NA,0,NA,73686.3865189455,59024.6290947631,63495.5881463604,49419.7365609896,45459.785283365,62246.7323896591
21925,283.1917,4.012392,NA,NA,2.83815304047148,NA,375173.109949773,338517.496615649,341891.81220267,150832.081438972,158288.262501844,167214.068351894
21926,274.0417,6.930811,NA,NA,0,NA,13997.746114173,9256.99476125396,8605.40302038315,9961.4533784202,7996.00847175863,4918.39395318166
21927,335.0781,3.983926,"C16H16O8","3-Caffeoyl-1,5-quinolactone",0,NA,5615.78174378912,6438.88413098848,10597.8742599054,10493.2404898543,6945.95806408176,4815.25268346506
21928,383.135066666667,2.70122966666667,"C18H24O9","3,4,5-trihydroxy-6-{[5-(4-methoxyphenyl)-3-oxopentan-2-yl]oxy}oxane-2-carboxylic acid",0,NA,28964.8229989003,32524.0147477209,34229.0789965975,28992.7513641537,32099.4581583399,28426.970671505
21929,374.47815,2.4645095,NA,NA,0,NA,1081.98733600732,1676.09055071815,7292.32520951696,27239.483986593,12076.6962335341,4796.61111205273
21930,103.0352,3.83585,NA,NA,0,NA,95.7608323831502,4648.73939727796,9895.82186363657,13225.0484221677,3459.68123731869,4608.49327793989
21931,352.1152,2.001014,NA,NA,0,NA,29577.9124659971,44511.1298311911,17382.0019588984,23634.6669077183,21137.9279994522,21506.0768310203
21932,555.3138,3.069979,NA,NA,0,NA,438.078290672342,258.971550608308,924.041806711352,14063.11888939,3684.16992253459,2146.8706100546
21933,814.7388,15.64388,NA,NA,1.49535246520597,NA,3976.35519269036,12512.5605793934,13193.0345944162,1043.48662835878,1403.62893904654,1508.4539644536
21935,578.3228,7.193006,NA,NA,0,NA,143.090898963328,2198.47951546452,2389.87791016353,4669.83921097667,12500.1911362864,4677.64470045486
21936,300.0728,6.724334,NA,NA,0,NA,11248.3425465305,6770.88677033421,4947.89597430703,6835.75881253517,470.4846827048,3727.81503286321
21938,293.0703,2.122522,"C12H14N4O3S","Sulfacytine",0,NA,14658.3747807023,14933.7667430398,25213.8878101414,16078.5360520861,22016.5410269773,10284.064943942
21940,98.00109,2.608864,NA,NA,0,NA,10270.102716467,9064.8945554626,3037.36419739311,7417.98905956407,11344.8626893493,2480.2788372392
21941,259.0029,11.13902,NA,NA,1.81341090872759,NA,12096.4202907017,10333.1327006197,12621.9900534342,1342.98827488954,994.766990251105,324.074303330999
21942,253.0295,9.062455,"C10H10N2O4S","N-acetyl zonisamide",1.37882371822496,NA,370.935638081858,1174.81943773812,2710.07944750116,7978.62275792817,9700.71728543861,11332.3723255099
21943,263.0561,11.08631,NA,NA,0,NA,5681.34269159645,4366.13363614547,4118.23827957208,9131.93778466206,4931.15778453808,10081.7861332893
21944,593.2446,2.67548933333333,NA,NA,2.09146136782804,NA,126702.147955447,155201.205693206,162125.129322341,25854.5273281132,10999.1200265724,15382.4933643793
21945,353.1971,2.470706,NA,NA,1.85952338316987,NA,83767.4375397021,71068.2844476731,70914.746403577,94016.991084577,113169.27049977,104475.424258446
21947,423.1908,7.25775,"C24H28N2O5","Benazepril",0,NA,7252.68329087078,1959.51435074011,2362.17881523813,9097.71638315177,8523.47657683418,12471.2745325944
21948,479.1118,7.308393,NA,NA,2.06129518874078,NA,1064.3761484426,2304.06877429623,1445.89275510589,7309.20796312492,12444.1829181333,10952.3879058835
21950,244.9611,7.306717,NA,NA,0,NA,11500.8319412474,9118.63837674206,6690.28759724098,6588.93893333303,8933.82823076842,8173.45075482015
21951,274.9035,13.2244,NA,NA,0,NA,14429.1101395863,13433.3433750412,10000.6274830877,6415.85082731074,6450.44183560752,308.503165633413
21952,369.3012,6.839283,"C22H42O4","Diethylhexyl adipate",0,NA,12404.5830521076,5125.78277695258,9274.63974491195,7122.62606795145,5528.82396492273,4720.56167553773
21953,318.1346,6.37067,NA,NA,0,NA,8162.45852857729,12697.5307315489,7271.4799786399,3542.34141693911,1110.18734900197,4007.77727629305
21954,78.96658,11.19021,NA,NA,0,NA,11595.5361023767,10292.1429503413,8043.58892579404,7860.33009964442,6636.73518532459,5032.1216501404
21955,343.0794,6.789854,NA,NA,0,NA,20085.1411518554,8352.32933236737,14585.3572999364,24428.6801104398,24612.5796485563,19309.8165185811
21956,103.0037,2.500475,"C3H4O4","Malonic acid",0,NA,47829.6189224431,32610.9980676805,75336.1534930351,120771.845161661,50431.9280547846,65946.9796964248
21957,131.1304,16.56752,NA,NA,2.75572287919816,NA,2614.16065413772,2556.3715296099,2102.91528673639,8571.50534377381,9770.55736200785,11409.3229416191
21959,253.0355,11.10028,"C11H10O7 ; C12H14O2S2","Benzoyl meso-tartaric acid ; Bis(2,5-dimethyl-3-furanyl) disulfide",0,NA,6817.14211190698,3356.97707671902,5942.03311063659,7959.19807311416,11306.6565943255,12514.1924808734
21960,269.0935,16.83177,"C15H14N2O3","10,11-Dihydroxycarbamazepine",2.8635013918433,NA,407.258712434087,473.484465919052,722.392395654438,11099.3784081261,9590.35488156148,9108.75352413607
21961,343.0302,14.03004,"C13H12O11","2-O-Galloyl-1,4-galactarolactone",0,NA,46.2293673573828,849.159934183464,1117.93547118915,6233.86447014041,8622.62462127844,9916.6152901622
21963,238.994,10.63569,NA,NA,0,NA,11937.7655047281,13914.0523691961,15807.9621110297,18050.3060958483,9139.42612455588,7554.50776330219
21964,792.5386,2.956889,NA,NA,1.38258025326282,NA,749.576170723279,792.47517417907,59.8300450388645,6578.49357495354,13831.8584160677,9625.82137407147
21966,161.058,9.416308,NA,NA,0,NA,1642.24324040989,273.420607080016,1989.90297944075,5114.96733325817,8825.39373813788,12555.6311710711
21967,115.0367,4.275178,NA,NA,0,NA,3662.81881767881,4550.64252995977,3138.75064056665,5416.10383909515,10509.189947834,3612.02805294396
21968,399.0888,6.889109,NA,NA,1.36337170780302,NA,13553.3938379308,11098.7559705449,7303.21095382264,4411.8805412389,3091.74754336404,4316.69502346766
21969,427.10105,6.806326,NA,NA,0,NA,21901.3168834513,19867.2192407634,17215.430681655,20318.124932764,21889.3536604657,15564.8216548569
21970,385.1507,6.923809,"C18H26O9","Methylsyringin",0,NA,6031.54115632085,9384.68107329445,6901.03893089038,8027.8135188036,8687.54368238264,9935.68020188068
21971,377.1458,6.912356,NA,NA,0,NA,10055.6017540264,12688.7946097129,9058.67765752518,7587.69203391904,12760.6596729963,6680.43849298203
21972,115.0435,12.94672,NA,NA,1.32862348482479,NA,9041.64203278466,7332.83947463188,11452.4013100282,2318.75319336397,314.960639981176,331.859872179792
21974,95.01038,11.23212,NA,NA,0,NA,18006.5257045685,11883.9154762858,15645.9888835439,10849.4757603839,10770.8518136768,10078.2339675021
21975,723.4504,2.234383,NA,NA,0,NA,5942.68501016229,11409.652984249,10544.8903231683,11398.9658990779,8876.18065226553,11292.1209345616
21978,218.0066,13.06907,NA,NA,0,NA,11063.0178183886,13900.6480906539,23638.4740871644,15339.6540441719,18502.1769493538,20694.2755671566
21979,252.9699,10.74206,NA,NA,0,NA,2119.94670310284,4856.60574661172,9041.42887713324,9617.78954642964,9852.69264119996,11570.4355569838
21980,329.0742,7.388126,NA,NA,1.36118140317222,NA,11648.9530356589,11338.5636264082,8946.44092488746,3394.84734811861,3569.99375612552,6182.55720427837
21982,232.094,12.10049,"C8H15N3O5","Asparaginyl-Threonine",0,NA,132.08390673538,2114.00810839915,1661.94569552401,9737.07513851607,12129.0755573571,10132.2366194295
21983,227.1653,4.497667,"C13H24O3","11-Hydroxy-9-tridecenoic acid",0,NA,9746.95358426324,6808.27092529005,6227.35373171656,13778.8689349867,6610.00754716469,10982.6835006663
21984,176.9292,3.321967,NA,NA,0,NA,12166.7549710383,3863.07195162883,6789.88800277373,5370.84570652751,4814.75341832193,4430.76820504407
21985,354.9554,7.073987,NA,NA,1.40583957740266,NA,13399.4500446307,8865.55314944715,10625.6741795363,3654.16999032306,1200.17610328231,969.303321674699
21986,143.0542,9.078444,"C7H12OS","S-(3-Methyl-2-butenyl) ethanethioate",0,NA,3855.8033117122,1947.28822603328,309.121899367467,7745.84797982528,10478.427487811,10944.4466256577
21987,325.1658,7.160511,NA,NA,0,NA,9852.99164528963,6329.11131457526,6057.79206018503,5993.18532851905,8707.06439509104,10080.5307103125
21988,657.4692,2.623117,NA,NA,0,NA,61604.946744666,39551.4800826185,18066.3801166773,12893.2406585415,27381.758589648,29663.7180150968
21989,180.9914,1.600317,NA,NA,0,NA,5730.23905317066,2466.34279313234,3199.8847589946,2093.65004501601,10088.4827401871,3599.9234397763
21990,341.1241,11.08136,"C16H22O8","Coniferin",0,NA,6047.16227969075,4937.55047243211,7162.53500644311,6616.48354654486,10522.5317587947,8160.39727544904
21992,499.2188,3.983931,NA,NA,0,NA,9068.79408121256,4721.80049559421,4555.19482591166,9483.98575510167,9024.05662901396,11228.366857651
21993,491.2288,11.0763,"C26H36O9","rac-5,6-Epoxy-retinoyl-beta-D-glucuronide",0,NA,4843.9483340817,4430.71647271047,8057.5647811296,6760.92346163227,11670.2502871634,8084.74587614143
21994,93.04578,8.661525,"C5H6N2","Methylpyrazine",1.40264492521969,NA,14399.6664353766,9966.28782879129,12335.5924915435,6322.94331813772,3590.73127329397,3770.70865123952
21996,137.9752,1.423946,NA,NA,0,NA,3305.83013944899,8137.86643302134,9927.1129771919,7616.24770364464,11357.9697470379,3940.4330789471
21997,387.1663,6.924486,"C18H28O9","beta-D-Glucopyranosyl-11-hydroxyjasmonic acid",0,NA,7531.54433826663,3226.33315396536,5447.54776006455,9577.39497722398,7764.42339075682,4938.77267964337
21998,127.9888,13.35088,NA,NA,0,NA,89.1566370463812,3491.66562381887,1458.08035687307,8185.61273344932,8594.52758903168,10641.9091521547
21999,241.0848,11.41071,NA,NA,0,NA,452.387380568675,5530.95877266869,4871.53067756149,8340.67732637337,33756.8456030707,1495.80241507431
22000,224.0763,9.901942,NA,NA,2.5419063039534,NA,1429.80829041048,2307.40317194355,2057.48877105873,10454.2861992673,9419.74794110956,10989.7586363577
22001,288.1315,14.00871,"C10H19N5O5","Arginyl-Aspartic acid",0,NA,2532.7089116509,818.038889475169,2343.34343068886,10507.7958883449,12308.0358017389,4702.36290835367
22002,329.1244,11.23665,"C15H22O8 ; C16H18N4O4","(<U+00A9><d0>?)-threo-1-(p-Hydroxyphenyl)propylene glycol 4'-glucoside ; Pseudomonine",0,NA,3659.26355918918,4402.96316962597,6962.37691465698,7639.63458540034,9383.75830822923,10413.8601086125
22003,447.0918,6.945492,"C21H20O11","naringenin-7-O-glucuronide",0,NA,7716.87787200237,12946.3101400152,9765.93526771238,5363.9733837146,227.906301601286,4429.95461309937
22004,339.1894,14.16696,NA,NA,1.83630205410743,NA,9831.38271814772,11125.5623046976,12483.7715697565,1384.00283158006,802.073679455168,2367.7861261391
22005,176.9492,13.00913,NA,NA,0,NA,9767.15911989609,9363.78884910224,9749.54183537174,10450.2992028262,4794.42182868637,6306.85575734155
22006,150.0229,11.08607,"C4H9NO3S","(S)C(S)S-S-Methylcysteine sulfoxide",2.11621936311358,NA,1616.9271582856,752.462402411263,711.312757684278,9885.64321642572,7019.05729857776,10743.7443926969
22007,116.9595,11.12238,NA,NA,0,NA,6482.59559013072,25986.5502617553,33634.3683489112,24420.2768954527,5378.51535739283,3463.2730817345
22008,309.11995,4.0037825,NA,NA,0,NA,52095.6979631591,61076.9953053222,59774.8241232212,50255.2889251964,46716.1554511409,40784.3034039974
22009,601.9362,14.20032,NA,NA,0,NA,9492.84726238805,5839.72732920792,11548.5725676091,2271.061848375,1565.99995220454,422.367110047007
22010,598.9472,12.97973,NA,NA,0,NA,2720.92847874882,3962.46367670006,12973.691001521,1756.94914939384,58.6883180089148,1588.25604515372
22012,483.2601,6.887348,NA,NA,0,NA,9780.25413854968,6592.2641998333,10443.2955828009,9751.54469258572,7328.53547151827,10446.2772709066
22014,342.9937,14.473,NA,NA,1.56079366476298,NA,2537.11170854208,732.456016527359,2562.72026249803,10909.3188600761,10005.8398070442,12514.1827489124
22015,226.0951,3.977617,NA,NA,0,NA,12669.9176067545,8073.21690850338,4542.25380876251,4181.06778506886,4298.78431102159,5625.35863971186
22016,361.1298,4.004494,"C19H22O7","Gibberellin A93",0,NA,57982.0392808057,43609.2530702036,21460.3945364384,36656.1591312041,42451.9013901584,16689.7390338969
22017,316.85505,13.842595,NA,NA,1.74186577500723,NA,24976.0981483442,27599.5651236451,30372.8996381871,6118.20532792695,1970.94934646605,3872.85336814347
22018,159.965,1.984176,NA,NA,0,NA,3010.82293515396,16333.5691047013,7276.54115726467,33478.5515824717,17244.0461320377,12338.8614703986
22019,95.98537,11.17119,NA,NA,0,NA,4780.70105604069,10597.445956259,12607.5643647971,7274.56973925943,1721.52399492817,2902.9953246883
22021,247.0936,13.59444,"C9H16N2O6","Glutamylthreonine",2.01135633274732,NA,1056.67125388304,2197.36804958208,975.008141374088,10764.7282403385,9842.20699504903,7135.13712406586
22022,132.0789,11.08082,NA,NA,0,NA,75.9482463728432,2325.18662606257,1308.50524427591,7081.86809069697,10173.9720567534,11178.568412902
22024,264.1122,6.977606,NA,NA,0,NA,6010.57944032194,5961.7173786009,5152.69754236645,3589.23822412057,9998.70917640614,9047.90249121001
22025,365.1604,6.949442,"C19H26O7","Diacetoxyscirpenol",0,NA,8857.42901085771,14374.7883214436,15293.9998648699,19754.7279978713,13581.415800351,18068.0474830819
22026,224.1293,4.04283,"C12H19NO3","Terbutaline",2.57240030107513,NA,5122.35369199931,6266.59247015395,11552.0294146558,139834.361901824,132086.765112901,127353.610279455
22027,266.90035,13.84683,NA,NA,1.67547062278801,NA,311988.791904303,150747.561902272,153970.958961822,40743.1547844553,23005.8108781083,15774.9541580859
22028,100.0769,13.15088,"C5H11NO","Betaine aldehyde",0,NA,1087.49083212129,10931.015762499,15134.297963168,74.3984981828012,2266.34721377759,2200.39639589005
22029,263.1767,6.915556,NA,NA,0,NA,11961.7057128238,8066.8615465876,8853.7863443982,9905.08220864323,8479.57478054762,7756.28537796024
22030,442.1498,16.54312,"C19H21N7O6","Dihydrofolic acid",0,NA,740.77057694092,6291.13585976997,1239.81148886091,10146.4767204394,9039.34689213255,8021.11734152856
22033,247.5971,6.854147,NA,NA,0,NA,619.693662433489,2046.20868957036,3738.22774850773,5860.46699220303,3219.69492359391,11371.008210922
22036,269.0825,2.5420555,"C16H14O4","3,5-Dimethoxy-2,7-phenanthrenediol",0,NA,44244.6965887615,32077.7611959216,35056.916306814,55043.4427324755,40508.7898692013,68998.6793861251
22037,283.1553,6.867466,"C15H24O5","Alpha-dihydroartemisinin",0,NA,5985.80820431295,6472.01137161457,11727.7635525005,6697.01992082774,6091.3025861065,6780.033436088
22038,168.103,7.814522,"C9H15NO2","Homoarecoline",0,NA,3565.86923013504,6303.57427446034,4864.53056229195,10017.5765532032,7269.21429781349,5899.64423025483
22039,234.9682,1.464337,NA,NA,0,NA,12106.3485976913,6386.08172131144,3888.25601829787,4331.22589242044,2135.27663689102,483.67846473125
22040,175.9569,3.405508,NA,NA,0,NA,6386.66965286415,5750.47217298453,3350.72295032036,11778.0453238573,6397.391508682,9872.12076419135
22041,173.0307,16.868885,NA,NA,3.40379889754592,NA,5771.10691461381,6161.16215094342,5441.69660325251,50743.5147621175,47371.2931450744,41774.6861533302
22042,119.0589,1.3491225,NA,NA,0,NA,25967.7180781601,28632.1502724074,20261.1012836344,17657.997091969,17049.5334833835,17770.0353714722
22044,976.5049,6.879417,"C46H81N3O15P2","CDP-DG(16:0/18:2(9Z,12Z))",1.57641010446432,NA,1491.44744688699,2176.25019781574,478.640360310916,7348.05924040674,12179.9974546161,11843.5727761216
22045,373.187,6.892278,"C18H30O8","6-Epi-7-isocucurbic acid glucoside",0,NA,8318.60702242063,12579.4263668809,8724.15347218353,6995.89776456605,10206.2310688857,7174.71117052427
22047,305.02335,2.120914,"C15H11ClO5","Pelargonidin",0,NA,27931.3654916261,15526.8338232505,16657.1609632526,10017.4907087822,10467.0810796626,10337.5615338943
22048,422.9818,6.687212,NA,NA,1.83716685612184,NA,11059.5396088445,10845.9408294595,4443.90983417557,681.986233342344,1253.97372812381,884.635260444078
22049,211.0248,8.975859,"C9H8O6","2-oxo-3-(3,4,5-trihydroxyphenyl)propanoic acid",0,NA,8063.07529505192,9610.71766687432,7766.38303156342,6409.5136013886,6321.11821432035,10246.4509144413
22050,300.8596,13.56077,NA,NA,0,NA,3011.53068475422,5078.95560785954,11771.0627776879,4901.83185102174,6451.99903231203,5212.70597319593
22051,553.1625,7.006358,NA,NA,1.35120103672867,NA,12321.5683167244,5023.99250850705,5193.7442771545,1682.55065121104,2289.82254098116,1465.63333578524
22052,288.0881,2.165364,NA,NA,0,NA,14314.4503015478,2169.5814025211,1497.96705356564,2885.21382025882,849.0243338623,4501.01836596283
22054,190.063,13.13256,"C9H9N3O2","Carbendazim",0,NA,515.12723626798,7476.63537317244,11838.0502688555,2357.86009625493,2341.6638885557,1579.49728019883
22055,354.0218,7.322217,NA,NA,0,NA,384.144028755396,2191.81072016988,100.824705528457,3279.35321795881,9821.33351661053,6459.52978927027
22057,237.09955,2.088128,NA,NA,0,NA,10430.947893894,17638.163298873,4927.1493522079,1654.88967111744,15386.9227783499,3054.43437075838
22059,164.8954,1.202132,NA,NA,0,NA,12359.8176147165,5643.19682040916,7553.23849611246,7988.0246296793,3120.11845442818,4365.2886514374
22060,664.1326,10.59873,NA,NA,0,NA,2433.64598159937,3526.10661711801,6151.04161723329,7570.5651181066,11666.7485508555,8392.20966833353
22062,523.2888,2.770731,NA,NA,2.49206321140515,NA,3218.73621274612,2182.91899311037,2965.84956615091,25495.0204313173,23173.0628030473,15959.0925933209
22063,492.1032,7.255906,NA,NA,1.80651364029026,NA,835.430710101276,1527.15412247131,746.76759918879,9232.90703879202,10653.8370889533,4226.21308869921
22065,290.0586,13.32621,NA,NA,0,NA,1172.24467227649,2155.13234604939,1897.94198428842,11048.6729701339,9964.93404939201,3315.60225098724
22066,174.0852,11.09703,NA,NA,1.64408894947325,NA,4143.84419062616,4218.97555331053,5142.16191462062,11314.8479047863,11062.386033386,7053.50738107848
22067,697.29105,2.38557925,NA,NA,0,NA,33897.3313910497,35988.7428844129,37967.4042459194,27659.5398149869,18389.358439368,46737.5386242268
22068,556.2733,2.608539,NA,NA,0,NA,23273.8007583386,22036.4894328374,21458.3891219658,37408.3851774463,61211.4657395267,30211.0824330112
22069,176.961666666667,13.94543,NA,NA,1.91051879731256,NA,53691.150479608,53856.9129329979,48146.5335604168,372.946317813785,2238.9593320401,1951.25819272869
22070,146.054,12.95706,NA,NA,0,NA,8677.1575928476,11539.2276768238,10455.9463134352,7916.52004231043,6475.40588981125,6348.80732188717
22071,210.0607,4.865694,NA,NA,1.68352641638492,NA,1471.63486087669,2821.08157856924,1959.98795692132,7173.01197393231,9393.82922359956,18892.7435953513
22072,90.9235,7.333589,NA,NA,0,NA,8723.9868412814,11738.3356750039,11041.4575377149,6400.0068086785,4840.2300171696,2808.93786742603
22073,284.1142,6.957468,NA,NA,0,NA,7042.41781903951,11674.4819600578,5843.62598211323,6524.24276237478,6875.1095265814,5656.08827995804
22074,702.2158,9.394714,NA,NA,2.35827807523417,NA,4018.33586104776,3207.34375936389,2955.72942482897,8197.56132302286,8484.25126135429,9934.35665517638
22076,256.105,3.937049,"C9H15N5O4","Tetrahydroneopterin",0,NA,33076.3528617437,20734.7961646189,31405.7213304895,36400.9436676301,20225.3442171862,18378.1369583682
22077,613.411,6.840931,NA,NA,0,NA,6207.95682495351,8772.42008875993,5272.3498766976,6276.24395312451,11893.5593371873,6033.82948255988
22078,141.0194,5.001264,"C6H6O4","trans-trans-Muconic acid",0,NA,14286.9988629313,13768.0502108789,13166.775852427,7536.93890458178,4535.83327443003,11493.7768997064
22079,344.1821,11.08817,NA,NA,2.34054019140598,NA,663.721631345282,527.946294158567,1197.70886457431,7530.82582798109,8286.26035171942,10555.2168430234
22080,463.0681,6.91893,NA,NA,0,NA,8275.54766882489,11436.7616371217,11221.3354601605,6361.19273064577,989.876297083696,2373.62530277569
22081,180.0527,8.762998,"C6H7N5O2","8-Hydroxy-7-methylguanine",2.20298881704676,NA,10700.6401167639,10945.7349051801,14155.8772932991,1258.09768080916,1124.8594285042,2234.45825960352
22082,199.01,1.694664,NA,NA,0,NA,14807.376434492,5104.36927526151,6863.9376551835,6152.04138336972,1008.46093111985,3621.81451298689
22083,391.1401,2.533372,"C20H24O8","Marmesin rhamnoside",0,NA,41177.6202184281,24404.5119540092,27197.1984049899,22606.1553616861,17518.4335815021,28296.1536509232
22085,303.0764,12.49523,NA,NA,0,NA,2345.59004377578,450.143682387831,2498.4583622711,7131.68551584556,7365.55801879556,10882.4053738939
22087,398.2079,3.836856,NA,NA,0,NA,9869.91269444165,5014.15158958393,4082.11755182556,13775.8929950594,10082.1444018421,22867.2375648158
22088,362.9479,13.6327,NA,NA,0,NA,12754.9576287076,12380.5184325596,4879.289748032,107.782439675084,713.063063808314,1253.47658465563
22089,133.0868,16.54149,"C6H14O3","Polypropylene glycol (m w 1,200-3,000)",0,NA,333.511864506833,2733.09460491772,2204.84795606186,11373.2411875908,9556.82428920572,10834.8160843056
22092,72.584,11.57003,NA,NA,0,NA,1139.22369559265,401.239183560511,11817.8410091979,235.595244245537,3401.11127408443,743.521825059709
22093,419.1353,2.537108,"C21H24O9","2',4',6'-Trihydroxydihydrochalcone 2'-glucoside",0,NA,16053.136807859,3817.83862461121,8156.38518014926,6574.86426359988,9501.06256198818,10262.9368564786
22095,255.1756,6.372139,NA,NA,0,NA,12710.2802472544,12192.9252209215,8408.98319844815,7070.23617165416,9473.12692261594,5570.18717926099
22096,305.1105,7.044922,NA,NA,2.12710983621002,NA,11879.5715368189,10876.4750201818,9597.79511373242,5616.187154035,5271.44928071053,5652.79790392332
22097,344.0656,6.89802,NA,NA,0,NA,13677.9049340133,7791.01127508857,4385.29854931342,3448.49915740431,3881.79011762738,944.000222916123
22098,429.2282,6.895612,"C25H34O6","Budesonide",0,NA,4211.59993268374,5679.79628045199,4799.06984523665,9193.22688593429,9919.14737995872,5587.76504732936
22099,238.7731,13.79201,NA,NA,0,NA,3232.77673203209,2389.65164724404,2190.44442670065,9757.73502916529,4124.45261865337,7178.49009100425
22100,312.0952,8.666879,NA,NA,0,NA,12135.5831690487,10001.7435904411,8416.03206412477,7408.26002518632,8287.16512995539,4818.41557080988
22101,127.9965,10.86918,NA,NA,0,NA,11105.868039132,8739.03387658323,13292.8732121654,7961.27550810188,8045.03767076191,6247.43434949536
22102,265.0354,11.08132,"C12H10O7","2-O-p-Coumaroyltartronic acid",1.44581380093062,NA,5707.09795271062,4139.01114039845,4212.90049046153,10442.449207441,6890.75778843984,10926.2770543568
22103,307.0477,2.121056,NA,NA,0,NA,3673.30407847515,12793.5724984504,5440.43130859632,3125.60013702195,4238.03114235739,6050.66966797982
22105,90.01877,1.617382,NA,NA,0,NA,2849.06527807126,7944.0434551122,7849.17341036785,10653.8458632391,13874.5932929646,36576.2521010302
22106,319.0161,14.49498,NA,NA,0,NA,11017.6690104094,4657.75005118689,2983.4927816546,1615.78276822648,707.194232007423,62.2845507903421
22107,294.0293,10.93104,NA,NA,0,NA,2122.14810154843,5.55732941219544,852.024159905311,10274.1941423199,10232.0148032642,11014.1371988155
22108,187.0611,2.911128,"C8H12O5","Tetrahydro-2,5-furan-diacetic acid",0,NA,169742.459454626,56986.6119087463,57930.5851441742,96326.692460662,44883.1627775411,97489.3360108132
22109,72.59142,11.712825,NA,NA,0,NA,2075.91873419105,13435.9553198649,2643.6016196802,222.241667648624,3410.33120884363,3601.36474320943
22110,130.9905,11.17635,NA,NA,0,NA,465.595771242213,3241.72917936891,3102.17564766336,9216.31140456275,10426.9089259855,10830.0474233857
22111,358.0111,12.7078,NA,NA,0,NA,2438.04877849055,1649.41536953961,547.334115725909,4401.54487295289,10039.1845530596,5424.90651815031
22112,206.9499,3.268578,NA,NA,0,NA,5803.79437943315,3972.62136339967,4835.21273225911,6896.6263223177,9979.3713756222,6621.84040904159
22113,157.0058,2.081156,NA,NA,0,NA,53590.9648363492,34571.2459859031,20429.4674622289,28328.7924592172,52751.6816379503,19072.0939057443
22114,367.0296,11.68198,NA,NA,0,NA,3490.829060621,14877.1486709884,8790.03632344549,5512.68167417853,5844.30595279555,3407.60237168121
22115,270.0102,7.581573,NA,NA,0,NA,12732.6904834305,10729.7993135399,5262.35050342953,6210.92016406621,4009.32081079938,5368.47476874205
22116,124.9839,14.91403,NA,NA,1.4482207462232,NA,3826.61276832369,3771.25153214877,6929.65431187591,9122.87929059485,10133.7803403037,10346.6803814084
22117,79.95586,3.980795,NA,NA,0,NA,5018.2990909724,3841.61399130246,3748.33016240892,10193.6720754405,3304.95437758136,3566.08735755945
22118,220.0492,14.20048,NA,NA,1.45040826297644,NA,6988.79835710028,8323.85468792516,12345.1320598358,1186.5606633257,2141.14546869191,454.482581548278
22119,192.9883,13.73326,NA,NA,0,NA,5961.56640463011,8353.82425397925,162.870678161353,11744.9666069729,2375.89874072757,487.571249155647
22120,176.0813,12.05934,NA,NA,1.49775045808478,NA,1873.3900771968,2537.47660960844,518.527057003492,10026.0560743423,10868.1277007765,10540.959520069
22121,299.3681,6.342542,NA,NA,0,NA,13451.6341947834,9621.79675879047,11719.5203018507,9711.75103432692,7541.96629948266,9116.34640015585
