"id","formula","degree","parent","score","parent_formula"
3841,"C19H15NO5",15,3012,0.0184944701712408,"C17H13NO4"
3841,"C19H15NO5",22,2967,0.0184081386652181,"C18H15NO3"
3841,"C12H23N3O2S3",14,3880,0.0141257230431559,"C12H25N3O2S3"
3841,"C12H23N3O2S3",13,3544,0.0116593447819336,"C12H22N2O2S3"
3841,"C12H23N3O2S3",17,3012,0.0116398512881322,"C10H21N3OS3"
3841,"C11H19N3O7S",8,4078,0.000510305449610914,"C12H21N3O7S"
3841,"C11H19N3O7S",9,2967,0.000421357403488889,"C10H19N3O5S"
3842,"C16H19NO5S",9,2252,0.994873844813956,"C16H19NO2"
3842,"C16H19NO5S",10,3224,0.994312411995642,"C16H19NO5"
3842,"C16H19NO5S",17,2252,0.990367853915926,"C16H19NO2"
3842,"C9H27N3O2S4",17,4127,0.624039776530263,"C9H27N3O3S4"
3842,"C8H23N3O7S2",12,2252,0.0225312764549659,"C8H23N3O4S"
3843,"C16H19NO7",7,3016,0.996050539279031,"C14H17NO6"
3843,"C16H19NO7",8,3016,0.995487986591959,"C14H17NO6"
3843,"C9H27N3O4S3",16,3529,0.624430511327294,"C9H27N3O3S3"
3844,"C20H19NO4",10,3883,0.994364853149759,"C20H21NO4"
3844,"C20H19NO4",11,4159,0.993837289896746,"C20H21NO5"
3844,"C20H19NO4",12,3883,0.993225594087633,"C20H21NO4"
3844,"C20H19NO4",14,4159,0.992156559466235,"C20H21NO5"
3844,"C20H19NO4",15,3883,0.991636232867753,"C20H21NO4"
3844,"C20H19NO4",16,3019,0.991047813543987,"C18H17NO3"
3844,"C20H19NO4",18,2971,0.989879800952818,"C19H19NO2"
3844,"C20H19NO4",19,4159,0.989299575810102,"C20H21NO5"
3844,"C13H27N3OS3",15,3883,0.624779739467057,"C13H29N3OS3"
3844,"C13H27N3OS3",16,3549,0.6244523638151,"C13H26N2OS3"
3844,"C13H27N3OS3",18,3019,0.623716577799166,"C11H25N3S3"
3844,"C12H23N3O6S",9,4130,0.0225705340903994,"C12H23N3O7S"
3844,"C12H23N3O6S",10,3019,0.0225471449590592,"C10H21N3O5S"
3844,"C12H23N3O6S",12,2971,0.0225323667128676,"C11H23N3O4S"
3845,"C13H23NO9",4,4605,0.997752457354794,"C14H23NO11"
3845,"C13H23NO9",6,915,0.996605770192676,"C7H13NO4"
3846,"C14H19N5O5",6,4083,0.996581335446909,"C15H21N5O5"
3846,"C14H27NO4S2",13,3531,0.142334853104645,"C14H27NO3S2"
3846,"C14H27NO4S2",12,4083,0.0116905824916214,"C15H29NO4S2"
3846,"C14H27NO4S2",14,3531,0.00254397374382206,"C14H27NO3S2"
3847,"C7H31NO9S2",21,3501,0.52743072839302,"C7H29NO8S2"
3847,"C17H24NO4P",7,2254,0.085144369905923,"C17H23NO"
3847,"C17H24NO4P",9,2254,0.0850478210147276,"C17H23NO"
3847,"C17H24NO4P",12,2254,0.0848964491732634,"C17H23NO"
3847,"C17H24NO4P",18,2254,0.0846191814346607,"C17H23NO"
3847,"C9H28N3O6PS",13,2254,0.00191736900624406,"C9H27N3O3S"
3848,"C21H23NO3",9,3884,0.994946816406258,"C21H25NO3"
3848,"C21H23NO3",11,3884,0.993805696247435,"C21H25NO3"
3848,"C21H23NO3",13,3884,0.992695020284254,"C21H25NO3"
3848,"C21H23NO3",16,3022,0.991042974067199,"C19H21NO2"
3848,"C21H23NO3",19,4162,0.989298400787533,"C21H25NO4"
3848,"C14H31N3S3",16,3311,0.624469841927529,"C12H27N3S3"
3848,"C13H27N3O5S",10,3311,0.0225471175853573,"C11H23N3O5S"
3848,"C13H27N3O5S",12,2976,0.0225323399976489,"C12H27N3O3S"
3848,"C13H27N3O5S",11,3022,0.0224603300735174,"C11H25N3O4S"
3849,"C15H23N5O4",15,3533,0.991539531686678,"C15H23N5O3"
3849,"C15H31NO3S2",11,3533,0.142879292356993,"C15H31NO2S2"
3849,"C15H31NO3S2",12,3533,0.142799261951656,"C15H31NO2S2"
3850,"C18H27NO5",5,2977,0.997209463521702,"C17H27NO3"
3850,"C18H27NO5",8,2977,0.995508982315959,"C17H27NO3"
3850,"C18H27NO5",9,3024,0.994922170115424,"C16H25NO4"
3850,"C10H31N3O7S",15,2977,0.0224042895685034,"C9H31N3O5S"
3851,"C22H27NO2",8,4163,0.995469102454153,"C22H29NO3"
3851,"C22H27NO2",10,4163,0.994356654720241,"C22H29NO3"
3851,"C22H27NO2",14,3886,0.992131939916567,"C22H29NO2"
3851,"C22H27NO2",17,3315,0.990319056302214,"C20H23NO2"
3851,"C22H27NO2",20,4163,0.988737363515206,"C22H29NO3"
3851,"C14H31N3O4S",13,3315,0.0225195615520042,"C12H27N3O4S"
3851,"C15H35N3O-1S3 Illegal_formula",19,4567,0,"C17H37N3S3"
3852,"C11H14O8S2",6,3236,0.661289542690638,"C11H14O8S"
3852,"C11H14O8S2",7,2264,0.659695821478445,"C11H14O5S"
3853,"C14H11O8P",9,2263,0.768120037319984,"C14H10O5"
3853,"C14H11O8P",13,4328,0.766611800340278,"C16H15O8P"
3853,"C14H11O8P",17,4093,0.764644530179343,"C15H13O8P"
3853,"C7H19N2O5PS3",13,2263,0.48290163720955,"C7H18N2O2S3"
3853,"C6H15N2O10PS",8,2263,0.0174477014282768,"C6H14N2O7S"
3854,"C14H10O10",7,4165,0.996037552594043,"C14H12O11"
3854,"C14H10O10",8,4165,0.995482059596985,"C14H12O11"
3854,"C7H18N2O7S3",14,4094,0.625138022749399,"C8H20N2O7S3"
3854,"C6H16N2O10P2",9,3538,0.0266054196614737,"C6H16N2O9P2"
3854,"C15H14O5S2",10,3237,0.000874400031775553,"C15H14O5S"
3854,"C7H18N2O7S3",10,3237,1.97611890387188e-05,"C7H18N2O7S2"
3854,"C6H14N2O12S",12,3506,2.31167389410855e-08,"C6H12N2O11S"
3855,"C15H14O7S",8,3895,0.995501783090046,"C15H16O7S"
3855,"C15H14O7S",9,4167,0.994952485487452,"C15H16O8S"
3855,"C8H22N2O4S4",13,3238,0.625488312581332,"C8H22N2O4S3"
3855,"C7H18N2O9S2",9,2268,0.0225599146120203,"C7H18N2O6S"
3856,"C10H15N2O9P",6,2267,0.996599392086975,"C10H14N2O6"
3856,"C10H15N2O9P",8,2267,0.995466982558013,"C10H14N2O6"
3857,"C15H15O7P",9,2268,0.768119137928966,"C15H14O4"
3857,"C15H15O7P",11,2268,0.767238097618557,"C15H14O4"
3857,"C8H23N2O4PS3",14,3813,0.482619758886881,"C8H21N2O4PS3"
3857,"C7H19N2O9PS",9,2268,0.0174170409126771,"C7H18N2O6S"
3857,"C14H14N2O6S",14,3322,1.36142966605592e-05,"C12H10N2O6S"
3858,"C9H15N4O8P",9,2269,0.994906423378624,"C9H14N4O5"
3858,"C15H14O9",7,3323,0.00628403685030253,"C13H10O9"
3858,"C15H14O9",8,3323,0.00628053222494528,"C13H10O9"
3858,"C15H14O9",9,5224,0.00213453946168747,"C15H15O12P"
3858,"C8H22N2O6S3",13,3323,1.10813458371814e-07,"C6H18N2O6S3"
3859,"C15H14O9",6,3896,0.996619297102968,"C15H16O9"
3859,"C15H14O9",7,3032,0.996039792167639,"C13H12O8"
3859,"C8H22N2O6S3",12,3509,0.625838809915133,"C8H20N2O5S3"
3859,"C8H14N6O7S",12,4102,0.014954456721909,"C9H16N6O7S"
3859,"C8H22N2O6S3",13,3323,7.87369828770235e-07,"C6H18N2O6S3"
3860,"C14H15N2O6P",12,4103,0.766824187191959,"C15H17N2O6P"
3860,"C14H15N2O6P",13,4103,0.7663049434079,"C15H17N2O6P"
3860,"C14H15N2O6P",18,4103,0.764213040497657,"C15H17N2O6P"
3860,"C12H18O9S",5,3241,0.661614406783526,"C12H18O9"
3860,"C12H18O9S",7,2270,0.660964284672424,"C12H18O6"
3861,"C19H14O6",11,4171,0.993809863212522,"C19H16O7"
3861,"C19H14O6",12,3899,0.993259946124875,"C19H16O6"
3861,"C19H14O6",13,6319,0.992669953372999,"C25H24O11"
3861,"C19H14O6",18,4171,0.989862825985451,"C19H16O7"
3861,"C12H22N2O3S3",12,3899,0.625832538349164,"C12H24N2O3S3"
3861,"C11H18N2O8S",6,3816,0.0226091022788183,"C11H16N2O8S"
3861,"C11H18N2O8S",7,3573,0.022596305827079,"C10H16N2O8S"
3861,"C11H18N2O8S",8,2271,0.0225727565976241,"C11H18N2O5"
3862,"C16H18O8",7,2989,0.996053391981636,"C15H18O6"
3862,"C9H26N2O5S3",14,3512,0.625139099132463,"C9H24N2O4S3"
3863,"C20H18O5",9,3902,0.994906215546238,"C20H20O5"
3863,"C20H18O5",10,3902,0.994349028255222,"C20H20O5"
3863,"C20H18O5",11,3902,0.993795671144566,"C20H20O5"
3863,"C20H18O5",12,4175,0.993246228203035,"C20H20O6"
3863,"C20H18O5",13,3902,0.992696588877853,"C20H20O5"
3863,"C20H18O5",14,4175,0.992136264555652,"C20H20O6"
3863,"C20H18O5",18,3902,0.989867398711329,"C20H20O5"
3863,"C13H26N2O2S3",13,4142,0.625485740764589,"C13H26N2O3S3"
3863,"C12H22N2O7S",9,2991,0.0225599526346755,"C11H22N2O5S"
3863,"C12H22N2O7S",7,3577,0.0225209788949784,"C11H20N2O7S"
3864,"C17H22O7",6,3903,0.996580986151313,"C17H24O7"
3864,"C17H22O7",7,926,0.996118846309869,"C11H12O2"
3864,"C17H22O7",8,2995,0.995488443794339,"C16H22O5"
3864,"C10H30N2O4S3",15,3515,0.624784503901267,"C10H28N2O3S3"
3865,"C16H22N2O6",8,3332,0.995475628250468,"C14H18N2O6"
3865,"C16H22N2O6",9,3332,0.994913399535776,"C14H18N2O6"
3865,"C9H30N4O3S3",17,3824,0.624070091510718,"C9H28N4O3S3"
3865,"C8H26N4O8S",13,3517,0.0225087624901527,"C8H24N4O7S"
3865,"C8H26N4O8S",14,2997,0.0224221237302371,"C7H26N4O6S"
3866,"C21H22O4",8,3906,0.995488495641192,"C21H24O4"
3866,"C21H22O4",10,3906,0.994346666939743,"C21H24O4"
3866,"C21H22O4",12,4178,0.993245041244308,"C21H24O5"
3866,"C21H22O4",13,5228,0.992775979603697,"C21H22O7S"
3866,"C21H22O4",14,4178,0.992135078915023,"C21H24O5"
3866,"C21H22O4",18,3906,0.989866215773676,"C21H24O4"
3866,"C14H30N2OS3",14,4621,0.625127297748897,"C15H30N2O3S3"
3866,"C13H26N2O6S",9,3333,0.0225599266788607,"C11H22N2O6S"
3866,"C13H26N2O6S",10,3047,0.0225471589411814,"C11H24N2O5S"
3866,"C13H26N2O6S",12,2998,0.0225323810797463,"C12H26N2O4S"
3866,"C12H33O4P-1S4 Illegal_formula",23,7868,0,"C22H45N5O10S4"
3866,"C19H25N-2O7P-1S Illegal_formula",19,7868,0,"C29H37N3O13S"
3866,"C19H25N-2O7P-1S Illegal_formula",18,7868,0,"C29H37N3O13S"
3866,"C19H25N-2O7P-1S Illegal_formula",15,7868,0,"C29H37N3O13S"
3866,"C19H25N-2O7P-1S Illegal_formula",14,7868,0,"C29H37N3O13S"
3867,"C18H26O6",5,4346,0.997181866424543,"C20H30O6"
3867,"C18H26O6",7,3000,0.996074531355722,"C17H26O4"
3867,"C18H26O6",8,3000,0.995487356085443,"C17H26O4"
3867,"C10H30N2O8S",13,3519,0.022509003286879,"C10H28N2O7S"
3868,"C21H26N2O2",9,3911,0.994962075958496,"C21H28N2O2"
3868,"C21H26N2O2",11,3911,0.99382085106222,"C21H28N2O2"
3868,"C21H26N2O2",14,3911,0.99213665243228,"C21H28N2O2"
3868,"C21H26N2O2",17,3052,0.990341917593198,"C19H24N2O"
3868,"C13H30N4O4S",13,4152,0.022508803778948,"C13H30N4O5S"
3868,"C13H30N4O4S",14,3002,0.0225069204784384,"C12H30N4O2S"
3868,"C14H34N4O-1S3 Illegal_formula",19,4152,0,"C14H34N4S3"
3868,"C14H34N4O-1S3 Illegal_formula",17,4626,0,"C15H34N4OS3"
3869,"C19H30O5",3,4117,0.998289164740568,"C20H32O5"
3869,"C19H30O5",9,3003,0.994922728946099,"C18H30O3"
3869,"C11H34N2O7S",13,932,0.0224296822746198,"C5H24N2O2S"
3871,"C23H30O2",6,4183,0.996622249106615,"C23H32O3"
3871,"C23H30O2",8,4183,0.99547912073098,"C23H32O3"
3871,"C23H30O2",20,3912,0.988743682444366,"C23H32O2"
3871,"C15H34N2O4S",12,3340,0.0224476037934873,"C13H30N2O4S"
3872,"C20H34O4",3,117,0.998306897812798,"C4H4O3"
3872,"C12H38N2O6S",16,3521,0.0223915953342484,"C12H36N2O5S"
3873,"C22H42O2",5,4633,0.997162956881503,"C23H42O4"
3873,"C22H42O2",7,4188,0.996051144667812,"C22H44O3"
3873,"C22H42O2",11,3345,0.993793311137001,"C20H38O2"
3873,"C14H46N2O4S",20,3056,0.022340891667481,"C12H44N2O3S"
3874,"C24H50",9,4596,0.994909863218379,"C26H52O"
3874,"C24H50",11,3346,0.993814416938295,"C22H46"
3874,"C24H50",14,4635,0.992092825429866,"C25H50O2"
3874,"C16H54N2O2S",22,3346,0.0223155556496938,"C14H50N2O2S"
3875,"C9H14N3O9P",8,2280,0.99547154855679,"C9H13N3O6"
3876,"C13H13N3O6S",12,2281,0.993209401037213,"C13H13N3O3"
3876,"C13H13N3O6S",14,3010,0.992057901167257,"C12H13N3O4S"
3876,"C6H21N5O3S4",18,2281,0.623693374683365,"C6H21N5S3"
3876,"C5H17N5O8S2",11,2281,0.0225335456511952,"C5H17N5O5S"
3877,"C15H17NO8",6,4193,0.996612816956572,"C15H19NO9"
3877,"C15H17NO8",7,4193,0.996058707381113,"C15H19NO9"
3877,"C15H17NO8",8,3016,0.995479744681751,"C14H17NO6"
3878,"C12H21NO8S",6,936,0.996558462297039,"C6H11NO3S"
3878,"C14H18N3O5P",12,2285,0.280583600318997,"C14H17N3O2"
3878,"C14H18N3O5P",13,2285,0.280405569561472,"C14H17N3O2"
3878,"C14H18N3O5P",18,2285,0.27963976105999,"C14H17N3O2"
3878,"C13H25NO3S3",13,4142,0.0141283733052732,"C13H26N2O3S3"
3878,"C6H22N5O7PS",13,2285,0.00636173236900881,"C6H21N5O4S"
3878,"C20H17N-1O6 Illegal_formula",18,4142,0,"C20H18O6"
3878,"C20H17N-1O6 Illegal_formula",13,4142,0,"C20H18O6"
3878,"C20H17N-1O6 Illegal_formula",12,4142,0,"C20H18O6"
3878,"C20H17N-1O6 Illegal_formula",11,4142,0,"C20H18O6"
3879,"C14H17N3O7",10,3017,0.994366697163504,"C13H17N3O5"
3879,"C6H21N5O9S",13,3017,0.0225088952354237,"C5H21N5O7S"
3880,"C19H17NO5",11,3919,0.993813235993177,"C19H19NO5"
3880,"C19H17NO5",12,3064,0.993250814547466,"C17H15NO4"
3880,"C19H17NO5",13,3919,0.992564789649495,"C19H19NO5"
3880,"C19H17NO5",14,4195,0.992082130880899,"C19H19NO6"
3880,"C19H17NO5",18,3919,0.989842758330837,"C19H19NO5"
3880,"C12H25N3O2S3",13,3348,0.62548867196191,"C10H21N3O2S3"
3880,"C12H25N3O2S3",14,4195,0.625122835556021,"C12H27N3O3S3"
3880,"C11H21N3O7S",9,2286,0.022560060112635,"C11H21N3O4"
3880,"C11H21N3O7S",7,3577,0.0225210845991836,"C11H20N2O7S"
3881,"C15H21N3O4S",11,3580,0.993757840844453,"C15H20N2O4S"
3881,"C15H21N3O4S",19,2288,0.989284996449627,"C15H21N3O"
3881,"C7H25N5O6S2",14,2288,0.0224160096845102,"C7H25N5O3S"
3882,"C16H21NO7",7,3067,0.996038192134558,"C14H19NO6"
3882,"C16H21NO7",8,3021,0.995478559406294,"C15H21NO5"
3882,"C9H29N3O4S3",16,3529,0.624424646805673,"C9H27N3O3S3"
3883,"C20H21NO4",9,3924,0.994922670132657,"C20H23NO4"
3883,"C20H21NO4",11,3924,0.99378277197106,"C20H23NO4"
3883,"C20H21NO4",13,3924,0.992672041737572,"C20H23NO4"
3883,"C20H21NO4",14,3068,0.992192519154219,"C18H19NO3"
3883,"C20H21NO4",15,4198,0.991519626614688,"C20H23NO5"
3883,"C20H21NO4",19,3924,0.98928151366038,"C20H23NO4"
3883,"C13H29N3OS3",14,4644,0.625130227266522,"C14H29N3O3S3"
3883,"C12H25N3O6S",10,2290,0.0225472639683589,"C12H25N3O3"
3884,"C21H25NO3",8,4201,0.995504959857844,"C21H27NO4"
3884,"C21H25NO3",10,4201,0.994363199555513,"C21H27NO4"
3884,"C21H25NO3",12,3589,0.993251900527355,"C21H24O3"
3884,"C21H25NO3",14,3358,0.992191982281319,"C19H21NO3"
3884,"C21H25NO3",15,4201,0.991547844402782,"C21H27NO4"
3884,"C21H25NO3",19,3926,0.989280251805197,"C21H27NO3"
3884,"C14H33N3S3",17,3358,0.624101493803095,"C12H29N3S3"
3884,"C13H29N3O5S",11,3358,0.0225344768540917,"C11H25N3O5S"
3885,"C20H25N3O2",10,3590,0.994397744720798,"C20H24N2O2"
3885,"C20H25N3O2",12,3071,0.993227936029472,"C18H23N3O"
3885,"C20H25N3O2",15,3071,0.991550613542553,"C18H23N3O"
3885,"C20H25N3O2",18,3071,0.989784765244496,"C18H23N3O"
3885,"C12H29N5O4S",14,3071,0.0225070281153352,"C10H27N5O3S"
3886,"C22H29NO2",8,3927,0.995456681616845,"C22H31NO2"
3886,"C22H29NO2",10,3927,0.994314885056843,"C22H31NO2"
3886,"C22H29NO2",13,3592,0.99268850428387,"C22H28O2"
3886,"C22H29NO2",16,4203,0.990985248740207,"C22H31NO3"
3886,"C22H29NO2",20,3927,0.98871931884584,"C22H31NO2"
3886,"C14H33N3O4S",13,3592,0.0225196811240454,"C14H32N2O4S"
3887,"C18H36N-3O8P-1S Illegal_formula",16,7874,0,"C28H48N2O14S"
3887,"C19H40N-3O3P-1S3 Illegal_formula",20,7874,0,"C29H52N2O9S3"
3887,"C26H32N-5O6P-1 Illegal_formula",18,7874,0,"C36H44O12"
3887,"C26H32N-5O6P-1 Illegal_formula",15,7874,0,"C36H44O12"
3887,"C26H32N-5O6P-1 Illegal_formula",13,7874,0,"C36H44O12"
3888,"C20H37NO3",4,124,0.997745421156029,"C4H7NO2"
3888,"C12H41N3O5S",18,3535,0.0223663332927255,"C12H39N3O4S"
3889,"C21H41NO2",6,4164,0.9966093075292,"C21H41NO3"
3889,"C21H41NO2",11,3595,0.993797973412937,"C21H40O2"
3889,"C13H45N3O4S",20,3073,0.0223409978338018,"C11H43N3O3S"
3890,"C22H45NO",7,126,0.996038187170877,"C6H15N"
3891,"C6H14O12P2",7,2297,0.996007278160572,"C6H13O9P"
3892,"C14H12O8S",8,3932,0.995513474527627,"C14H14O8S"
3892,"C7H20N2O5S4",13,4653,0.625512324752376,"C8H20N2O7S4"
3892,"C7H20N2O5S4",14,4136,0.625060199646916,"C8H22N2O5S4"
3892,"C6H16N2O10S2",9,2301,0.0225603902209604,"C6H16N2O7S"
3893,"C18H12O7",10,4209,0.994366184983319,"C18H14O8"
3893,"C18H12O7",11,3936,0.993807430483484,"C18H14O7"
3893,"C18H12O7",13,4209,0.992691050866819,"C18H14O8"
3893,"C11H20N2O4S3",11,3074,0.62619357758993,"C9H18N2O3S3"
3893,"C10H16N2O9S",6,2305,0.0226249509064509,"C10H16N2O6"
3893,"C10H16N2O9S",8,2305,0.0225994822185258,"C10H16N2O6"
3893,"C10H16N2O9S",7,3573,0.0225961192090445,"C10H16N2O8S"
3894,"C18H12O7",10,4209,0.62742716048515,"C18H14O8"
3894,"C18H12O7",11,3936,0.627124252310642,"C18H14O7"
3894,"C18H12O7",13,4209,0.626370181016198,"C18H14O8"
3894,"C11H20N2O4S3",11,3074,0.421311533865871,"C9H18N2O3S3"
3894,"C10H16N2O9S",7,3573,0.0151991237903451,"C10H16N2O8S"
3894,"C10H16N2O9S",8,3035,0.0151844856999401,"C9H16N2O7S"
3894,"C10H16N2O9S",6,2305,0.00115358491379731,"C10H16N2O6"
3894,"C10H16N2O9S",8,2305,0.00115228633444189,"C10H16N2O6"
3895,"C15H16O7S",7,3280,0.996045690266523,"C15H16O7"
3895,"C15H16O7S",9,4167,0.994932628774163,"C15H16O8S"
3895,"C8H24N2O4S4",14,3280,0.625146795528137,"C8H24N2O4S3"
3895,"C7H20N2O9S2",10,2306,0.0225475952336418,"C7H20N2O6S"
3896,"C15H16O9",5,4211,0.997178378779726,"C15H18O10"
3896,"C15H16O9",7,3037,0.996045145390344,"C14H16O7"
3896,"C8H24N2O6S3",13,3543,0.625487924839129,"C8H22N2O5S3"
3897,"C14H16N2O8",7,3599,0.996034605178434,"C14H15NO8"
3897,"C14H16N2O8",8,3040,0.995484317292739,"C13H16N2O6"
3897,"C14H16N2O8",8,3039,4.93491361455863e-05,"C13H16N2O6"
3898,"C11H20N2O8S",6,951,0.00922042579353483,"C5H10N2O3S"
3899,"C19H16O6",10,3938,0.994369002802052,"C19H18O6"
3899,"C19H16O6",11,4214,0.993831840081633,"C19H18O7"
3899,"C19H16O6",13,3938,0.992666361137617,"C19H18O6"
3899,"C12H24N2O3S3",11,3365,0.626192876897014,"C10H20N2O3S3"
3899,"C11H20N2O8S",6,951,0.0225335471641892,"C5H10N2O3S"
3900,"C12H20O11",5,952,0.99717833983797,"C6H10O6"
3900,"C13H24O6S2",9,953,0.000885764587770794,"C7H14OS2"
3901,"C16H20O8",6,4215,0.996612835526435,"C16H22O9"
3901,"C16H20O8",8,3044,0.995480201880403,"C15H20O6"
3902,"C20H20O5",8,3943,0.995464336221627,"C20H22O5"
3902,"C20H20O5",9,4217,0.994906836360701,"C20H22O6"
3902,"C20H20O5",10,3943,0.994353168828781,"C20H22O5"
3902,"C20H20O5",12,4217,0.993253470000901,"C20H22O6"
3902,"C20H20O5",14,3943,0.99208866278759,"C20H22O5"
3902,"C20H20O5",17,3082,0.990422692720434,"C18H18O4"
3902,"C13H28N2O2S3",14,4175,0.625135012476116,"C13H28N2O3S3"
3902,"C12H24N2O7S",8,957,0.0225836098846843,"C6H14N2O2S"
3902,"C12H24N2O7S",7,3289,0.0225696212668176,"C12H24N2O7"
3903,"C17H24O7",5,3050,0.997154792278926,"C16H24O5"
3903,"C17H24O7",6,960,0.996611644536173,"C11H14O2"
3903,"C17H24O7",8,3050,0.995479114180536,"C16H24O5"
3904,"C11H24N4O8",19,3588,1.29225684920831e-09,"C11H24N4O7"
3904,"C14H31N2OP-1S4 Illegal_formula",16,5257,0,"C14H32N2O4S4"
3904,"C21H23O4P-1S Illegal_formula",12,5257,0,"C21H24O7S"
3904,"C21H23O4P-1S Illegal_formula",11,5257,0,"C21H24O7S"
3904,"C21H23O4P-1S Illegal_formula",9,5257,0,"C21H24O7S"
3905,"C20H24N2OS",10,3294,0.994340021899771,"C20H24N2O"
3905,"C20H24N2OS",12,3294,0.993199510501623,"C20H24N2O"
3905,"C20H24N2OS",14,3294,0.992031112137806,"C20H24N2O"
3905,"C20H24N2OS",19,3085,0.989168369890626,"C18H22N2S"
3905,"C20H24N2OS",20,3294,0.988685808307167,"C20H24N2O"
3905,"C12H28N4O3S2",13,3294,0.0225185983860345,"C12H28N4O3S"
3905,"C12H28N4O3S2",14,3085,0.022505852893842,"C10H26N4O2S2"
3906,"C21H24O4",7,3945,0.996046942963007,"C21H26O4"
3906,"C21H24O4",9,3945,0.994904473720575,"C21H26O4"
3906,"C21H24O4",12,4221,0.993115690633641,"C21H26O5"
3906,"C21H24O4",14,3945,0.992116877901298,"C21H26O4"
3906,"C21H24O4",17,3087,0.990421509119179,"C19H22O3"
3906,"C14H32N2OS3",15,4662,0.624776770460503,"C15H32N2O3S3"
3906,"C13H28N2O6S",10,3375,0.0225472773561955,"C11H24N2O6S"
3906,"C13H28N2O6S",11,3087,0.0225345175685902,"C11H26N2O5S"
3906,"C13H28N2O6S",12,3051,0.0225325005550331,"C12H28N2O4S"
3907,"C20H24N2O3",9,3052,0.994953838402422,"C19H24N2O"
3907,"C20H24N2O3",10,4152,0.994379006217109,"C21H26N2O3"
3907,"C20H24N2O3",11,3052,0.993783288290362,"C19H24N2O"
3907,"C20H24N2O3",12,4152,0.993238537305362,"C21H26N2O3"
3907,"C20H24N2O3",14,4152,0.992128495181665,"C21H26N2O3"
3907,"C20H24N2O3",15,3089,0.991619740642238,"C18H22N2O2"
3907,"C20H24N2O3",17,3052,0.990333718288666,"C19H24N2O"
3907,"C13H32N4S3",17,4626,0.624083749414074,"C15H34N4OS3"
3907,"C13H32N4S3",18,3377,0.623742180666378,"C11H28N4S3"
3907,"C12H28N4O5S",12,3377,0.0225214968978288,"C10H24N4O5S"
3907,"C12H28N4O5S",13,3089,0.0225194804803652,"C10H26N4O4S"
3907,"C12H28N4O5S",14,3052,0.0225067362515439,"C11H28N4O3S"
3907,"C12H30N4O3P2",17,4222,7.10917100464016e-05,"C12H32N4O4P2"
3907,"C12H30N4O3P2",18,4222,7.1053230555681e-05,"C12H32N4O4P2"
3907,"C18H29O4P",5,4222,2.60840435191085e-06,"C18H31O5P"
3907,"C18H29O4P",8,4222,2.60402698242292e-06,"C18H31O5P"
3907,"C10H33N2O6PS",17,4222,5.85382407921328e-08,"C10H35N2O7PS"
3908,"C19H24N4O2",12,3607,0.993273043373829,"C19H23N3O2"
3908,"C19H24N4O2",13,4179,0.992728368449733,"C19H24N4O3"
3908,"C19H24N4O2",14,4179,0.992117369683906,"C19H24N4O3"
3908,"C19H24N4O2",16,4179,0.991018126795625,"C19H24N4O3"
3908,"C19H24N4O2",17,4179,0.990524575881089,"C19H24N4O3"
3908,"C11H28N6O4S",14,4179,0.022496607034941,"C11H28N6O5S"
3908,"C11H28N6O4S",15,3607,0.0224041430928877,"C11H27N5O4S"
3908,"C12H32N6O-1S3 Illegal_formula",20,4179,0,"C12H32N6S3"
3909,"C18H32N2S2",16,5261,0.0141590469185256,"C18H32N2O3S3"
3909,"C17H28N2O5",12,5261,0.000510681593643942,"C17H28N2O8S"
3909,"C25H24O3S-1 Illegal_formula",18,5261,0,"C25H24O6"
3909,"C25H24O3S-1 Illegal_formula",16,5261,0,"C25H24O6"
3909,"C25H24O3S-1 Illegal_formula",14,5261,0,"C25H24O6"
3909,"C25H24O3S-1 Illegal_formula",12,5261,0,"C25H24O6"
3910,"C22H28O3",6,4223,0.99659922341045,"C22H30O4"
3910,"C22H28O3",8,4223,0.995485512753869,"C22H30O4"
3910,"C22H28O3",15,3947,0.991554162452187,"C22H30O3"
3910,"C22H28O3",18,3092,0.989859936294787,"C20H26O2"
3910,"C15H36N2S3",19,6352,0.623366462592828,"C21H46N2O5S3"
3910,"C14H32N2O5S",12,3380,0.022521735401428,"C12H28N2O5S"
3910,"C14H32N2O5S",13,3092,0.0225197212846815,"C12H30N2O4S"
3911,"C21H28N2O2",8,3608,0.995520227970357,"C21H27NO2"
3911,"C21H28N2O2",10,3608,0.994378362871819,"C21H27NO2"
3911,"C21H28N2O2",11,3382,0.993803893424693,"C19H24N2O2"
3911,"C21H28N2O2",13,3608,0.992693219443202,"C21H27NO2"
3911,"C21H28N2O2",15,3382,0.991633904646681,"C19H24N2O2"
3911,"C13H32N4O4S",14,3637,0.022507041982035,"C12H30N4O4S"
3911,"C13H32N4O4S",15,3382,0.0224943020182079,"C11H28N4O4S"
3911,"C14H36N4O-1S3 Illegal_formula",18,4667,0,"C15H36N4OS3"
3912,"C23H32O2",6,4183,0.996616951249321,"C23H32O3"
3912,"C23H32O2",8,4183,0.995473828950343,"C23H32O3"
3912,"C23H32O2",19,3386,0.989298346073168,"C21H28O2"
3912,"C15H36N2O4S",13,3386,0.0224350188772721,"C13H32N2O4S"
3912,"C15H36N2O4S",16,3093,0.0223916081011736,"C13H34N2O3S"
3913,"C21H40O3",4,131,0.997731224261838,"C5H10O2"
3913,"C13H44N2O5S",20,3056,0.022340706701288,"C12H44N2O3S"
