"node1","node2","linktype","mass_dif","edge_massdif_score"
7409,7623,12,7.20000308263025e-08,0.999444612356543
7411,7624,12,-2.80000485020082e-08,0.99942989834009
7412,7625,12,7.19999171394647e-08,0.999444612339919
7416,7632,12,-2.80000485020082e-08,0.99942989834009
7418,7633,12,-2.80000485020082e-08,0.99942989834009
7419,7634,12,-2.80000485020082e-08,0.99942989834009
7420,7635,12,-2.80000485020082e-08,0.99942989834009
7425,7640,12,-2.79999348151705e-08,0.999429898356921
7427,7642,12,-2.80000485020082e-08,0.99942989834009
7428,7643,12,-2.80000485020082e-08,0.99942989834009
7429,7644,12,-2.80000485020082e-08,0.99942989834009
