label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,nega-Ecoli-12C14N-a,nega-Ecoli-12C14N-b,nega-Ecoli-12C14N-c,nega-process-blank-A,nega-process-blank-A-end,nega-process-blank-B,nega-process-blank-B-end,nega-Yeast-12C14N-a,nega-Yeast-12C14N-b,nega-Yeast-12C14N-c
,0,7217,2,90.97131,9.689542,0.6243067,,,,,0,0,90.97131,8917.944,17866.35,33970.81,8605.64,45816.16,8452.041,51956.36,50556.32,55731.82,61217.55
,0,7218,8,497.2964,2.574548,0.8511269,,,,,0,0,497.2964,18625.16,11510.68,27730.2,31395.15,94214.51,27288.5,79781.94,49402.82,71107.57,61636.59
,0,7219,9,347.2229,4.00501,0.8491836,,,,,0,0,347.2229,51990,59026.32,65957.79,49351.08,49572.78,60695.66,50589.13,40875.86,61395.88,76725.24
,0,7220,10,513.1287,2.103332,0.8505728,,,,,0,0,513.1287,17730.48,37339.88,29236.67,25408.63,99621.13,15714.77,75667.01,46649,69250.41,73140.79
,0,7221,10,403.2324,6.874671,0.8364232,,,,,0,0,403.2324,31241.44,29497.72,36441.73,74337.6,84201.48,61714.21,75432.72,40088.6,41075.1,47737.05
,0,7222,7,395.1713,2.521255,0.8392624,,,,,0,0,395.1713,54459.24,53638.15,65562.46,50408.22,73868.15,44635.48,54359.09,50910.09,52661.7,38429.29
,0,7223,3,201.0201,13.91282,0.5781801,,,,,0,0,201.0201,32671.83,28510.1,30548.64,53291.89,106157.9,53682.46,100635.9,43089.66,64875.3,52811.83
,0,7224,9,533.2759,2.516553,0.850136,,,,,0,0,533.2759,39899.89,54593.84,53251.61,58038.73,84107.45,50460.17,64843.05,41772.91,53866.83,44302.74
,0,7225,4,565.3524,2.311665,0.8509691,,,,,0,0,565.3524,8664.397,4595.278,5706.688,44865.67,75837.15,21483.12,159562.5,13854.6,14847.5,19257.99
,0,7226,9,754.1882,2.29939,0.8512092,,,,,0,0,754.1882,59283.3,96781.23,40695.77,55867.22,69062.75,72172.83,78260.55,120153.1,44783.12,35805.75
,0,7227,10,583.1528,2.401687,0.8515103,,,,,0,0,583.1528,46816.58,90410.57,99564.06,120022.4,127119.1,108560.5,142525.9,62631.17,102849,94046.63
,0,7228,5,294.8188,13.71606,0.8496045,,,,,0,0,294.8188,21576.67,48864.6,59860.36,0,3653.675,0,5849.195,0,0,508.9753
,0,7229,4,414.1444,11.01778,0.8501807,,,,,0,0,414.1444,0,0,0,47512.07,96994.09,47432.05,90836.59,0,478.8217,0
,0,7230,2,905.445,2.288989,0.8502558,,,,,0,0,905.445,36777.16,28198.13,46930.53,51600.31,18744.7,21320.93,58141.18,22362.19,0,13415.87
,0,7231,4,293.9974,16.23083,0.7232268,,,,,0,0,293.9974,84489.37,72002.44,58953.91,65189.36,1434.623,66869.21,1551.599,25336.4,21266.55,16667.35
,0,7232,9,459.1877,2.728952,0.8462825,,,,,0,0,459.1877,63156.04,63940.84,60437.95,43621.15,96469.77,38357.15,96501.68,42743.77,48216.52,52986.22
,0,7233,3,392.2923,2.599815,0.8354211,,,,,0,0,392.2923,6584.381,4691.241,3873.857,7127.138,3866.906,6459.448,5651.225,67179.26,69521.41,67153.56
,0,7234,5,96.93616,13.72276,0.8492554,,,,,0,0,96.93616,4763.606,13012.58,13346.44,0,1823.967,0,1520.77,70059.73,64165.7,69612.66
,0,7235,10,419.1868,2.490223,0.8511883,,,,,0,0,419.1868,47473.88,17166.79,36248.65,48289.67,47739.55,85452.95,72636.82,41015.67,26668.25,31689.04
,0,7236,7,269.0167,2.01515,0.848644,,,,,0,0,269.0167,37722.68,40225.26,47528.64,38272.51,37991.79,37640.26,56900.74,38433.53,28636.88,33190.19
,0,7237,3,737.7888,13.31281,0.8475643,,,,,0,0,737.7888,72169.98,43332.06,63740.91,643.7999,362.1095,0,0,0,1381.439,0
,0,7238,10,153.9816,2.461065,0.8530462,,,,,0,0,153.9816,323890.5,231868,292236,158997.1,117934.3,193237.2,116954,209822.2,201528,190791.6
,0,7239,10,404.2163,2.501515,0.8490914,,,,,0,0,404.2163,48202.34,45297.28,39210.42,43642.18,58253.83,69756.3,73659.49,75066.59,39780.87,50713.23
,0,7240,2,229.0538,4.012591,0.7859445,,,,,0,0,229.0538,54235.18,59717.43,51406.53,90640.6,18566.54,66685.4,14871.66,25004.19,22074.55,27599.51
,0,7241,7,631.4069,2.529724,0.8499796,,,,,0,0,631.4069,14014.12,15234.39,6727.975,70620.57,73120.25,75931.63,80645,49581.73,45718.12,45563.88
,0,7242,10,191.0351,2.213862,0.844168,,,,,0,0,191.0351,67687.01,55023.68,55604.88,77926.37,89671.05,93296.31,87162.84,58511.44,71743.51,80913.48
,0,7243,7,523.3642,2.38666,0.8502291,,,,,0,0,523.3642,21719.7,22585.39,23747.81,54159.74,91130.59,62620.56,46156.31,69074.97,63568.45,44658.11
,0,7244,8,573.4164,2.339718,0.8412827,,,,,0,0,573.4164,33148.94,32000.28,40508.43,67794.24,70759.49,35658.01,60810.52,44181.66,29587.06,66691.41
,0,7245,7,353.14,4.004073,0.8479598,,,,,0,0,353.14,11191.95,19092.16,36008.61,17877.9,41750.61,43283.63,27270.7,14733.17,11637.39,13942.79
,0,7246,10,321.0264,1.904455,0.8508235,,,,,0,0,321.0264,77349.34,51269.79,59348.83,101677.8,100990.6,119822.2,93804,30779.18,49684.24,42760.98
,0,7247,2,314.2466,2.275253,0.8462273,,,,,0,0,314.2466,35388.21,38182.86,27714.93,18620.66,17269.68,48280.25,26225.24,0,0,0
,0,7248,9,393.0416,1.8932,0.8511425,,,,,0,0,393.0416,48816.42,36124.01,59968.2,65006.81,65230.97,88183.56,45425.66,82041.41,50128.46,60347.16
,0,7249,2,652.7558,13.97055,0.8471683,,,,,0,0,652.7558,58574.45,38277.77,25091.25,0,0,0,0,0,0,0
,0,7250,8,85.06575,3.999337,0.8299716,,,,,0,0,85.06575,6889.935,4779.409,9046.802,15479.52,6221.801,8968.619,12133.02,93109.21,73134.41,79639.09
,0,7251,6,644.4254,2.336862,0.8356203,,,,,0,0,644.4254,20650.09,15210.71,29441.76,30329.22,47562.47,33328.32,28517.86,25150.53,57131.04,13876.08
,0,7252,10,219.1029,2.526972,0.8477287,,,,,0,0,219.1029,48643.62,55332.27,65184.52,86178.8,94282.18,78436.85,79007.02,30931.45,48262.52,44878.17
,0,7253,8,291.1031,2.518422,0.8502622,,,,,0,0,291.1031,20066.73,13036.82,5618.259,54047.05,32879.86,57003.45,29860.29,36796.93,47651.98,30887.8
,0,7254,9,143.0529,4.010698,0.8532253,,,,,0,0,143.0529,24458.63,23301.63,25450.68,9028.854,22295.76,12521.83,21541.17,124330.6,232448.7,221334.6
,0,7255,4,354.2078,2.533477,0.8502547,,,,,0,0,354.2078,5506.793,4200.385,3730.962,18310.39,67253.93,13808.32,49782.99,45787.84,34434.25,47399.18
,0,7256,8,486.8889,13.47136,0.8212984,,,,,0,0,486.8889,82697.77,77530.16,66885.25,6847.238,3451.155,4974.191,3981.683,12711.13,16322.56,10035.14
,0,7257,9,433.2962,2.39421,0.8468958,,,,,0,0,433.2962,52799.03,30266.74,29285.12,66437.63,58192.53,58571.34,73979.55,22475.84,29893.63,40764.5
,0,7258,3,813.7986,13.32286,0.8499021,,,,,0,0,813.7986,94673.27,80469.12,72258.52,0,398.0891,0,0,0,0,0
,0,7259,9,525.3434,2.405413,0.8490822,,,,,0,0,525.3434,44638.11,53882.49,37940.29,53141.89,38131.69,49672.81,38442.89,66891.03,49861.12,66505.31
,0,7260,9,179.0212,11.64704,0.850013,,,,,0,0,179.0212,32141.92,37678.4,45805.82,14135.11,12654.25,12288.59,10762.99,92362.9,83767.99,90212.24
,0,7261,10,288.8398,1.894155,0.8508531,,,,,0,0,288.8398,44067,52119.06,44846.69,73310.38,68081.53,86857.29,82974.4,53988.53,54942.06,40405.65
,0,7262,3,535.0842,13.98044,0.8436777,,,,,0,0,535.0842,43154.3,57766.37,60755.7,0,1304.149,0,0,3595.277,644.9542,0
,0,7263,10,722.0931,1.86693,0.8503489,,,,,0,0,722.0931,48688.46,19899.63,48387.2,58626.57,51493.22,45160.17,71978.32,31422.5,23116.14,50933.24
,0,7264,3,677.864,13.37677,0.8509836,,,,,0,0,677.864,89705.31,75032.85,78051.3,0,0,0,0,2099.301,2895.394,2539.154
,0,7265,9,421.1662,2.519375,0.8514893,,,,,0,0,421.1662,16013.69,13298.02,23944.44,50127.64,38550.16,39557.98,86033.5,57271.29,25796.54,24316.7
,0,7266,9,473.3636,4.01166,0.8477117,,,,,0,0,473.3636,96189.84,98729.35,88469.96,83996.85,73197.93,60848.14,87759.52,88825.05,94101.81,104885.5
,0,7267,8,119.9761,2.487413,0.8387129,,,,,0,0,119.9761,53377.88,64791.65,63124.25,27183.74,56367.08,38959.44,35290.25,46898.02,42419.45,36056.5
,0,7268,3,318.0959,13.36876,0.8509206,,,,,0,0,318.0959,0,0,0,0,0,0,638.5879,81823.04,91402.53,90998.43
,0,7269,6,448.0042,13.8609,0.8483276,,,,,0,0,448.0042,22672.15,19378.87,19652.84,0,6232.249,0,2623.794,103680.8,80675.9,69915.74
,0,7270,10,433.3324,3.997448,0.8512641,,,,,0,0,433.3324,39204.23,46881.13,63826.3,79022.79,92153.99,70340.2,71973.45,29145.78,49001.08,28597.04
,0,7271,9,565.3751,2.414843,0.8496344,,,,,0,0,565.3751,55815.45,40768.69,38968.83,72048.34,50980.99,55282.55,50639.48,58192.96,54186.08,46945.43
,0,7272,3,335.1234,2.686006,0.8046359,,,,,0,0,335.1234,13786.57,20494.37,18201.94,1622.731,3700.723,0,3329.723,4388.018,0,2369.545
,0,7273,10,625.2009,2.367757,0.8519958,,,,,0,0,625.2009,50175.6,45074.14,81682.6,74216.53,62873.3,94872.21,110283.4,116033.6,69839.44,75917.44
,0,7274,7,274.9986,1.997294,0.8477978,,,,,0,0,274.9986,55140.83,11194.89,35065.23,26926.19,48079.02,42653.36,36098.5,42915.17,28269.19,47747.51
,0,7275,2,342.1124,13.71728,0.832671,,,,,0,0,342.1124,2487.478,4167.78,5085.566,0,1260.476,691.3588,1710.052,73883.75,59981.04,38777.88
,0,7276,7,198.0773,4.027792,0.6828808,,,,,0,0,198.0773,95643.29,83332.99,94773.49,69184.38,70867.88,88166.69,73009.28,54422.72,67969.88,59443.86
,0,7277,5,767.0357,14.03646,0.8497473,,,,,0,0,767.0357,75718.1,96377.13,85607.14,974.0574,0,0,0,4712.309,3059.492,1310.491
,0,7278,3,377.2546,2.585542,0.8507726,,,,,0,0,377.2546,2721.145,7513.601,0,4394.295,3311.527,0,3749.232,75266.85,44675.09,48216.52
,0,7279,3,555.3139,2.686467,0.8510725,,,,,0,0,555.3139,4430.585,4959.541,1653.008,5047.296,6975.829,12103.95,2545.005,102570.7,104165.4,85257.52
,0,7280,3,473.5913,13.64446,0.850287,,,,,0,0,473.5913,0,0,0,0,0,0,0,84111.65,55976.75,62712.44
,0,7281,7,79.95586,13.73234,0.8342193,,,,,0,0,79.95586,16396.39,17050.88,19140.29,3281.592,4268.497,3840.576,3517.541,56316.11,43870.98,25833.33
,0,7282,9,509.2898,2.539385,0.8501899,,,,,0,0,509.2898,53736.09,79290.18,99291.71,38547.2,44655.36,33409.05,27375.89,34668.82,38567.49,24645.98
,0,7283,8,205.9739,13.85998,0.8439302,,,,,0,0,205.9739,8870.054,2727.877,2374.217,46352.14,94561.52,52386.74,94234.16,33775.26,48045.69,42976.41
,0,7284,10,453.2491,2.521243,0.8487983,,,,,0,0,453.2491,35813.24,38844.06,31161.59,49388.25,42448.73,48300.72,37021.57,58961.42,38174.05,31463.82
,0,7285,10,480.6956,1.87164,0.8506106,,,,,0,0,480.6956,55053.14,42010.65,48914.83,80889.92,63924.59,79084.57,82263.63,73237.95,56444.56,70049.29
,0,7286,8,322.9937,6.843356,0.838942,,,,,0,0,322.9937,67375.95,61898.6,59430.3,70562.55,59575.47,100633.5,31856.73,51167.32,46317.64,60445.76
,0,7287,10,403.1611,3.98607,0.8455645,,,,,0,0,403.1611,123002,178885.5,146675.9,103505,62453.81,91320.12,69052.55,140161.2,129397.4,104606
,0,7288,8,410.2057,2.512792,0.8452101,,,,,0,0,410.2057,34494.05,15361.71,26330.43,58975.01,36800.08,51388.86,54180.64,72615.74,58672.62,57361.47
,0,7289,10,344.1507,2.469532,0.848236,,,,,0,0,344.1507,42477.46,46191.22,39599.22,88759.84,59837.08,78931.73,40778.27,52997.09,55274.63,46004.32
,0,7290,10,371.223,4.004072,0.8490607,,,,,0,0,371.223,141121.3,119272.9,107925.8,251346.3,178541.2,202499.4,163531.4,152752,208767.3,194013.3
,0,7291,9,539.0404,2.026472,0.8506318,,,,,0,0,539.0404,44965.52,59758.94,27435.9,80759.97,76138.56,51802.02,71253.88,26073.77,39125.66,61902.99
,0,7292,3,701.9421,13.99563,0.8513876,,,,,0,0,701.9421,83837.58,88083.84,72761.34,0,0,0,0,0,0,0
,0,7293,10,267.0107,3.937562,0.8433585,,,,,0,0,267.0107,78382.14,66131.06,63899.69,87296.62,31098.21,84888.13,36460.28,63083.49,58556.06,70530.97
,0,7294,5,495.186,4.019347,0.8480626,,,,,0,0,495.186,47239.25,33974.5,32190.65,126352.8,8106.166,23477.53,4634.722,21842.78,14962.26,4815.802
,0,7295,2,475.1244,2.638045,0.8519728,,,,,0,0,475.1244,0,0,3255.719,1392.588,89962.94,0,45905.85,1805.979,4338.733,9980.433
,0,7296,3,208.1344,7.150823,0.8138478,,,,,0,0,208.1344,745.0536,1128.776,741.575,71833.29,63161.64,52312.25,77313.87,1033.356,1259.192,1154.499
,0,7297,10,283.1112,3.856334,0.8513277,,,,,0,0,283.1112,98245.91,122841.8,118474.5,102566.9,30292.3,108016.7,23784.38,80471.43,87368.15,73813.79
,0,7298,10,413.2549,2.501467,0.8494574,,,,,0,0,413.2549,51033.09,53002.72,31540.56,64101.45,88747.09,82149.8,100476.3,70779.57,43110.58,51209.95
,0,7299,7,235.0646,2.119822,0.8334456,,,,,0,0,235.0646,17785.7,33110.7,32501.69,37089.41,16332.43,57328.77,43857.86,39418.14,43862.01,18533.11
,0,7300,3,404.057,13.33511,0.8507819,,,,,0,0,404.057,72989.21,89357.5,76612.06,573.6524,0,0,336.6036,6222.608,5551.689,5580.068
,0,7301,3,530.3019,6.883793,0.8500126,,,,,0,0,530.3019,0,1161.125,959.1057,0,0,2758.122,5624.422,91009.52,90587.49,90167.32
,0,7302,10,297.098,3.99839,0.8434628,,,,,0,0,297.098,88266,72198.34,74355,90917.01,55701.45,72938.48,46923.61,82431.38,93228.77,54158.18
,0,7303,8,276.856,13.74734,0.8505322,,,,,0,0,276.856,60921.75,85141.51,99597.54,9037.085,3274.036,5118.303,2357.742,4542.944,4963.974,4092.336
,0,7304,10,533.3125,2.4977,0.8512462,,,,,0,0,533.3125,43200.25,43254.92,52536.21,58734.47,69085.37,65316.28,92292.09,95133.05,63845.96,77970.48
,0,7305,3,326.9888,13.94983,0.8518551,,,,,0,0,326.9888,92356.76,82508.55,82826.84,0,0,0,0,827.201,0,0
,0,7306,9,341.281,6.26396,0.840409,,,,,0,0,341.281,1824.309,6884.939,5017.836,72123.23,11719.01,110601.7,9679.967,12547.7,11060.45,8006.381
,0,7307,6,625.4113,2.328402,0.8412898,,,,,0,0,625.4113,12345.98,28108.45,19527.49,36428.66,49891.02,37865.78,43632.29,68625.52,31259,18681.46
,0,7308,10,341.0089,1.968162,0.8488597,,,,,0,0,341.0089,36572.61,15553.17,19815.17,42886.84,34249.7,30188.38,89910.04,41088.95,28091.24,55451.44
,0,7309,9,534.3438,2.431874,0.8489578,,,,,0,0,534.3438,72463.53,68430.33,56158.42,63048.98,93660.66,41461.2,58296.98,28013.05,34402.42,43894.46
,0,7310,8,283.9612,13.91192,0.8471242,,,,,0,0,283.9612,8249.47,20060.96,37567.44,9568.924,84448.78,9591.277,93121.94,34898.66,27749.77,34525.38
,0,7311,5,535.8976,13.37866,0.8515844,,,,,0,0,535.8976,86211.12,77739.45,96831.03,500.5648,0,444.8845,329.1509,9773.773,5435.542,2272.876
,0,7312,4,592.8306,13.41382,0.79274,,,,,0,0,592.8306,100109.9,87423.02,86962.81,649.4472,643.7925,567.5609,1010.446,1328.973,3018.721,3672.338
,0,7313,3,667.5267,2.543978,0.8517926,,,,,0,0,667.5267,0,0,0,0,0,0,0,95612.94,107344.1,67685.73
,0,7314,4,338.0048,14.42567,0.8512077,,,,,0,0,338.0048,5492.998,6090.539,6437.809,0,0,0,0,107516.2,82323.21,85355.02
,0,7315,3,351.1297,4.09331,0.8477508,,,,,0,0,351.1297,101197.2,90006.8,87086.18,835.7331,2398.173,6707.446,4045.12,1296.613,1338.348,2324.628
,0,7316,5,264.1031,1.900208,0.8488367,,,,,0,0,264.1031,36156.88,12592.23,41924.22,1217.574,0,73783.54,40082.18,24999.28,11034.1,24632.76
,0,7317,10,297.1814,1.933498,0.846825,,,,,0,0,297.1814,30589.7,27754.81,57492.55,50545.43,22533.94,29792,57862.96,50250.14,19050.71,23468.71
,0,7318,8,313.3969,3.834669,0.8492326,,,,,0,0,313.3969,98242.93,61264.03,66547.29,74074.63,86388.8,106143.3,77466.44,70844.47,82458.31,100035.7
,0,7319,7,682.3009,2.510927,0.8507207,,,,,0,0,682.3009,21078.04,20060.76,20561.55,58028.9,64359.95,73839.35,77293.84,22517.62,59286.27,35366.48
,0,7320,7,376.0417,2.532639,0.8423145,,,,,0,0,376.0417,60916.39,59931.62,96420.44,23871.69,52514.64,34764.32,31315.01,0,7513.269,48624.31
,0,7321,9,947.6509,2.552318,0.8486569,,,,,0,0,947.6509,49296.71,55088.92,71538.66,37934.25,60136.24,28166.89,48949.58,54807.34,68720.98,35799.85
,0,7322,4,283.3147,2.276003,0.8349295,,,,,0,0,283.3147,73308.3,51367.1,83179.99,56779.86,25918.45,95244.44,40413.76,32080.76,40754.65,50001.96
,0,7323,3,704.5141,4.152239,0.8490878,,,,,0,0,704.5141,96948.88,90027.79,104741.6,0,0,0,0,0,0,0
,0,7324,7,119.0444,2.8251,0.848795,,,,,0,0,119.0444,44448.01,51524.52,82340.24,4858.923,83389.3,32492.55,94671.31,1859.014,2342.035,12281.46
,0,7325,3,254.3515,2.327606,0.8493699,,,,,0,0,254.3515,0,0,0,0,0,0,0,202319.3,108309.6,191044.2
,0,7326,3,610.8006,13.90437,0.8555276,,,,,0,0,610.8006,649835.4,608481.2,439697.8,1350.083,493.3938,0,0,0,0,0
,0,7327,9,531.0481,1.882863,0.8513947,,,,,0,0,531.0481,16710.93,34396.33,44517.48,21384.19,63972.03,103305.5,51545.45,58826.25,41695.03,52886.41
,0,7328,9,625.0545,1.860358,0.8502142,,,,,0,0,625.0545,46527.93,55463.38,36565.48,60255.86,33471.76,57324.13,64904.3,61632.54,61520.14,58442.5
,0,7329,10,339.145,4.002192,0.8436035,,,,,0,0,339.145,56252.7,85135.74,58022.97,74309.46,37957.85,69593.56,31784.49,53537.57,68052.31,63502.62
,0,7330,10,204.9813,2.080462,0.8508502,,,,,0,0,204.9813,24000.13,18725.2,20438.32,103883.8,100143,107069,121256.7,85697.92,82048.65,87751.31
,0,7331,3,352.891,13.96731,0.8500384,,,,,0,0,352.891,62474.41,76323.28,88682.62,0,0,0,1546.226,0,0,0
,0,7332,10,313.3954,3.834669,0.8455423,,,,,0,0,313.3954,98242.93,89160.77,74284.62,98072.78,86388.8,106143.3,77466.44,101874.2,84105.69,100035.7
,0,7333,8,116.007,12.90183,0.8501431,,,,,0,0,116.007,92430.46,100209.5,108236.5,585.8301,3258.651,753.6108,1896.704,12441.8,11560.25,11928.56
,0,7334,3,101.9809,14.09288,0.7354256,,,,,0,0,101.9809,6078.859,26497.46,28679.13,11351.66,199614.5,54991.54,210764.5,54793.89,67339.03,78237.94
,0,7335,3,269.2318,2.565884,0.8488067,,,,,0,0,269.2318,0,0,0,0,0,0,0,92217.6,41674.29,82995.1
,0,7336,6,321.9141,13.32935,0.8513726,,,,,0,0,321.9141,36062.64,46910.96,57645.82,626.0299,0,0,0,100717.9,105025,82056.06
,0,7337,9,675.4479,2.41486,0.8508072,,,,,0,0,675.4479,32190.8,32338.13,43256.91,71284.07,49360.61,64623.55,57157.33,50257.08,43919.23,35204.83
,0,7338,8,467.3744,2.346212,0.8509589,,,,,0,0,467.3744,23284.93,33969.65,29940.23,34189.32,21311.24,36898.25,15318.46,69542,60214.7,53581.47
,0,7339,3,365.7376,2.735772,0.8500472,,,,,0,0,365.7376,96399.29,100378.7,54282.94,0,0,0,0,0,0,0
,0,7340,4,611.301,6.889374,0.8500172,,,,,0,0,611.301,0,0,0,23128.57,98926.12,39321.48,103221.8,1692.2,0,0
,0,7341,10,213.0171,13.44468,0.8495577,,,,,0,0,213.0171,94462.68,86981.45,101759.8,5663.693,4493.13,4412.466,3703.661,22591.42,22686.15,22593.07
,0,7342,6,515.2894,2.04206,0.8507757,,,,,0,0,515.2894,0,0,0,128240.2,95310.06,99854.52,101471.3,7252.004,17738.26,7846.276
,0,7343,2,265.164,2.360726,0.6931939,,,,,0,0,265.164,17914.18,41390.2,50031.54,0,0,13063.35,0,6443.268,8085.098,18288.95
,0,7344,10,589.4113,2.465688,0.8497759,,,,,0,0,589.4113,43445.25,30889.03,72131.02,58588.5,49992.46,61227.43,76892.14,62940.54,59053.44,35395.02
,0,7345,10,491.229,2.515642,0.8504308,,,,,0,0,491.229,71446.4,60276.22,51413.91,45658,65956.98,76377.01,91918.88,61028.52,55391.08,86267.5
,0,7346,3,401.2671,4.009097,0.8518221,,,,,0,0,401.2671,4965.532,0,0,0,0,5556.225,0,37414.5,82946.73,89718.03
,0,7347,10,476.3466,2.615865,0.850845,,,,,0,0,476.3466,49261.39,45934.36,48209.06,61261.25,84473.7,63762.64,97115.51,73802.41,84790.34,65801.05
,0,7348,4,415.2047,2.551769,0.8487521,,,,,0,0,415.2047,0,0,4335.113,64791.11,52136.03,73021.52,73557.42,3907.931,0,0
,0,7349,3,107.0251,13.21182,0.8525855,,,,,0,0,107.0251,2187.05,3766.486,4123.629,647.3223,640.223,740.5886,482.1871,107125.5,83539.94,86804.74
,0,7350,3,265.0208,13.2307,0.8515237,,,,,0,0,265.0208,0,1487.516,0,0,0,0,0,95425.73,64374.23,51865.79
,0,7351,4,548.7673,13.72871,0.8489869,,,,,0,0,548.7673,7552.009,7410.527,3273.279,0,0,0,0,35297.99,58790.51,61292.18
,0,7352,2,572.1693,2.267236,0.8331689,,,,,0,0,572.1693,26287.09,18995.7,18531.61,0,0,0,0,57223.8,21938.5,54246.05
,0,7353,6,531.4059,2.447852,0.8498598,,,,,0,0,531.4059,7877.616,5232.627,16259.35,55027.54,78224.9,46339.97,46116.35,25530.92,50285.08,52605.07
,0,7354,6,373.2234,2.499695,0.8501741,,,,,0,0,373.2234,18194.27,23598.07,13245.42,29343.81,28807,41156.62,55383.89,28239.76,30342.74,20978.15
,0,7355,9,395.226,2.492125,0.8520298,,,,,0,0,395.226,90610.34,99606.96,69066.71,116960.5,139935.3,152347.9,120081.8,113048.5,107624.4,63414.66
,0,7356,4,188.0563,11.40087,0.807409,,,,,0,0,188.0563,16886.6,15941.86,11697.11,76380.07,103211,74708.6,98514.16,8628.127,10081.4,7931.35
,0,7357,8,233.0303,13.92598,0.8493732,,,,,0,0,233.0303,24424.12,11784.43,14299.75,100309,25115.47,102973.9,20098,20602.4,6819.354,7161.197
,0,7358,3,704.0413,13.69242,0.8510031,,,,,0,0,704.0413,1235.515,4076.513,2027.379,0,0,0,0,62242.5,85523.36,97612.81
,0,7359,3,942.804,13.48308,0.8468015,,,,,0,0,942.804,56188.71,68701.07,64787.31,0,0,0,0,0,0,0
,0,7360,7,934.2,2.268513,0.8501235,,,,,0,0,934.2,73572.94,22562.68,87909.62,42943.19,61469.22,61310.44,41380.21,61997.67,73412.51,13181.89
,0,7361,8,238.8015,7.019988,0.8504961,,,,,0,0,238.8015,32897.34,38423.84,40079.3,99550.29,0,51484.42,0,55227.57,41298.16,49826.74
,0,7362,6,360.0524,2.491109,0.8501458,,,,,0,0,360.0524,64067.84,74219.3,58513.45,16409.38,23043.22,13206.33,51345.97,0,0,10409.73
,0,7363,10,351.1851,1.91007,0.8550107,,,,,0,0,351.1851,492168.5,405414.3,459876,585603.7,772730.2,810545,770444.2,621660.2,599929.2,577931.5
,0,7364,4,456.0975,7.163718,0.8353873,,,,,0,0,456.0975,827.8082,996.9162,645.3737,37537.6,44869.58,40661.82,19240.04,13199.97,2536.652,1346.131
,0,7365,10,519.1398,2.422435,0.8484834,,,,,0,0,519.1398,38178.41,35940.79,46509.39,49326.94,83095.2,42663.14,91956.62,53710.25,49147.67,45096.62
,0,7366,9,549.3441,2.425172,0.8487667,,,,,0,0,549.3441,30693.74,20913.11,34327.39,46007.44,67180.3,61861.67,61535.23,76149.78,61937.31,34419.83
,0,7367,8,321.1346,6.881507,0.8432581,,,,,0,0,321.1346,22475.71,22414.19,23892.16,46955.89,5110.274,41790.12,24770.03,36172.39,32363.98,33866.76
,0,7368,9,516.3415,2.467682,0.8403621,,,,,0,0,516.3415,30451.14,24345.68,28210.52,34613.82,75037.77,39893.5,76206.54,42377.67,47186.72,27856.27
,0,7369,8,311.1868,2.528972,0.8488593,,,,,0,0,311.1868,75237.21,39424.2,60919.31,66756.98,89142.34,77139.41,82519.01,56199.7,77717.98,90439.47
,0,7370,4,279.0648,6.772742,0.8189818,,,,,0,0,279.0648,2990.286,2242.251,2128.655,40155.37,84211.75,27146.14,53565.16,1388.74,3213.041,2554.231
,0,7371,10,481.3173,2.442113,0.8494323,,,,,0,0,481.3173,57552.01,60933.33,69768.18,60680.2,65848.23,68527.1,88177.66,72255.45,52228.29,78443.16
,0,7372,4,410.2205,2.495995,0.8516086,,,,,0,0,410.2205,17150.85,20555.21,10149.54,5203.704,10089.07,6018.461,5097.815,67334.3,19423.05,6169.135
,0,7373,7,587.3815,2.508255,0.8514153,,,,,0,0,587.3815,10143.63,0,8146.947,46734.04,53965.41,48101.86,53380.26,69404.54,85493.16,53390.4
,0,7374,3,223.0723,10.02188,0.8470633,,,,,0,0,223.0723,571.7421,566.2118,549.9473,654.3209,742.3188,569.0795,628.4404,101568.5,94012.7,101042.4
,0,7375,3,343.2684,2.50675,0.8489838,,,,,0,0,343.2684,31303.59,12806.2,19526.94,0,0,0,0,55144.81,62619.43,76746.41
,0,7376,8,198.9655,13.89958,0.837952,,,,,0,0,198.9655,9452.388,10052.69,8339.194,39064.29,90100.3,34158.5,97474.77,32094.81,47337.21,39844.88
,0,7377,10,415.3222,2.387649,0.8501863,,,,,0,0,415.3222,45880.8,39906.07,48044.32,51239.5,54448.52,38792.79,83504.75,61308.04,67452.27,66111.99
,0,7378,10,379.1554,2.514678,0.8516729,,,,,0,0,379.1554,43457.73,43458.42,41688.08,71811.91,68643.2,96077.87,89323.99,116556.8,59812.17,59731.02
,0,7379,5,316.8934,13.63293,0.850715,,,,,0,0,316.8934,28206.02,68864.15,91221.66,446.5305,8858.619,555.6666,11569.39,1846.988,1218.308,1631.262
,0,7380,9,626.4429,2.380025,0.8487295,,,,,0,0,626.4429,29132.18,71538.13,42621.35,54842.27,62356.95,49073.53,56490.08,44834.53,41563.2,64360.58
,0,7381,3,735.7991,13.5337,0.8502715,,,,,0,0,735.7991,107705.2,139264.1,158479.5,0,0,1408.75,0,0,0,0
,0,7382,4,265.0846,1.944733,0.849544,,,,,0,0,265.0846,31053.82,39331.94,74700.88,61564.24,110268.9,151044,105203.6,87175.56,50239.22,22134.97
