label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,nega-Ecoli-12C14N-a,nega-Ecoli-12C14N-b,nega-Ecoli-12C14N-c,nega-Yeast-12C14N-a,nega-Yeast-12C14N-b,nega-Yeast-12C14N-c
,,,,,,,,,,,,,,,,,,
,0,1,6,96.96017,13.74436,0.8404568,,,,,0,0,96.96017,1.639258e+008,1.679869e+008,1.724621e+008,6.061699e+008,5.728529e+008,5.565564e+008
,0,2,6,255.2331,2.309295,0.8387365,,,,,0,0,255.2331,3.596827e+008,3.540638e+008,3.90462e+008,2.778336e+008,2.809023e+008,2.791195e+008
,0,3,6,283.2643,2.273464,0.8381274,,,,,0,0,283.2643,3.853187e+008,3.622647e+008,3.926162e+008,2.242105e+008,2.278768e+008,2.058715e+008
,0,4,6,253.2176,2.310853,0.8387694,,,,,0,0,253.2176,2498976,2411164,2812445,3.596703e+008,3.712255e+008,3.627361e+008
,0,5,6,281.2488,2.2797,0.8391907,,,,,0,0,281.2488,9294635,8603651,9526585,2.985861e+008,3.167852e+008,2.942046e+008
,0,6,4,96.97635,12.81224,0.8387334,,,,,0,0,96.97635,95773.01,92562.93,78159.79,72885.81,73349.22,65223.64
,0,7,6,265.148,1.9362,0.8377038,,,,,0,0,265.148,2.406476e+008,2.469512e+008,2.445399e+008,2.349815e+008,2.287062e+008,2.202772e+008
,0,8,6,96.96964,14.00568,0.7974211,,,,,0,0,96.96964,2.367801e+008,2.368284e+008,2.584703e+008,7319574,4978602,4672014
,0,9,6,179.056,11.63771,0.8073352,,,,,0,0,179.056,8.923373e+007,8.641215e+007,9.199308e+007,1.914142e+008,1.861092e+008,1.951407e+008
,0,10,6,156.9907,13.44844,0.8055816,,,,,0,0,156.9907,1.68007e+008,1.68647e+008,1.65233e+008,3.536976e+007,3.818293e+007,3.680328e+007
,0,11,6,293.1794,1.914331,0.837505,,,,,0,0,293.1794,1.474852e+008,1.44835e+008,1.465603e+008,1.231504e+008,1.231274e+008,1.207532e+008
,0,12,6,293.1794,1.914331,0.8375045,,,,,0,0,293.1794,1.474861e+008,1.448359e+008,1.465606e+008,1.231506e+008,1.231279e+008,1.207535e+008
,0,13,6,194.9274,13.73497,0.8439893,,,,,0,0,194.9274,2.462258e+007,2.397641e+007,2.426402e+007,1.443818e+008,1.328918e+008,1.286379e+008
,0,14,6,194.9464,14.00901,0.7778923,,,,,0,0,194.9464,1.344054e+008,1.320004e+008,1.39632e+008,290375,114457.2,98864.9
,0,15,6,293.1794,1.914331,0.8376448,,,,,0,0,293.1794,1.474712e+008,1.448232e+008,1.465469e+008,1.231389e+008,1.231135e+008,1.207406e+008
,0,16,6,372.2758,2.547498,0.851638,,,,,0,0,372.2758,233315.1,231940.8,240617.7,1.241203e+008,1.184503e+008,1.156396e+008
,0,17,6,239.0599,2.503619,0.8256874,,,,,0,0,239.0599,6.968363e+007,8.618516e+007,1.045372e+008,2454479,1.180692e+007,3.536435e+007
,0,18,6,426.9679,1.95495,0.8189759,,,,,0,0,426.9679,8.583682e+007,8.649162e+007,7.982622e+007,9.964847e+007,9.760845e+007,1.011352e+008
,0,19,6,186.1136,2.487964,0.837861,,,,,0,0,186.1136,1330364,1145997,1306142,9.245834e+007,8.67896e+007,8.097517e+007
,0,20,6,294.244,2.569639,0.8409433,,,,,0,0,294.244,5287454,4444516,5157326,8.439046e+007,8.042013e+007,8.103935e+007
,0,21,6,284.2677,2.275022,0.8388656,,,,,0,0,284.2677,7.807834e+007,7.116947e+007,7.882206e+007,4.294091e+007,4.370201e+007,3.957948e+007
,0,22,6,227.2018,2.340486,0.836813,,,,,0,0,227.2018,5.522283e+007,5.063311e+007,5.670214e+007,7.016801e+007,7.566589e+007,6.855153e+007
,0,23,6,256.2364,2.307736,0.8387787,,,,,0,0,256.2364,6.437654e+007,6.098154e+007,6.895254e+007,4.823882e+007,4.845722e+007,4.892371e+007
,0,24,6,176.9354,13.90423,0.7923504,,,,,0,0,176.9354,6.656356e+007,6.371387e+007,6.483217e+007,111183.3,66693.53,34000.43
,0,25,6,254.2209,2.309295,0.8393139,,,,,0,0,254.2209,425470.2,379159.5,429304,6.272964e+007,6.550434e+007,6.386174e+007
,0,26,6,282.2521,2.282817,0.839829,,,,,0,0,282.2521,1745312,1747013,1868004,6.018941e+007,6.327462e+007,5.760274e+007
,0,27,6,176.9332,13.75693,0.8529527,,,,,0,0,176.9332,54620.22,70493.01,75419.22,113985.5,211054,159649.2
,0,28,6,78.95877,13.99713,0.7986664,,,,,0,0,78.95877,5.479627e+007,5.497368e+007,5.952711e+007,1759367,1160876,1145180
,0,29,6,165.0408,2.409492,0.8394006,,,,,0,0,165.0408,4.395964e+007,5.0153e+007,5.906126e+007,1589743,7142062,2.080082e+007
,0,30,6,216.9094,13.75064,0.8437362,,,,,0,0,216.9094,1.363284e+007,1.201219e+007,1.1602e+007,5.502792e+007,4.787972e+007,3.642868e+007
,0,31,6,239.0773,11.64087,0.8098004,,,,,0,0,239.0773,2.477329e+007,2.407053e+007,2.431682e+007,5.283328e+007,5.008798e+007,5.418831e+007
,0,32,6,89.02429,11.64245,0.7697436,,,,,0,0,89.02429,2.567173e+007,2.519809e+007,2.628475e+007,5.281602e+007,5.230664e+007,5.44391e+007
,0,33,6,157.1234,2.514611,0.8337497,,,,,0,0,157.1234,1.148988e+007,1.269933e+007,1.487852e+007,5.2352e+007,5.281306e+007,5.206312e+007
,0,34,5,143.1077,4.015551,0.8349,,,,,0,0,143.1077,7242826,7578054,7673426,5.195766e+007,5.161866e+007,4.956e+007
,0,35,4,87.00863,4.018712,0.7964069,,,,,0,0,87.00863,971588.3,1009572,958799.2,3.252001e+007,3.71773e+007,4.890752e+007
,0,36,2,719.4631,2.60355,0.8415325,,,,,0,0,719.4631,0,0,0,46625.86,50485.95,27964.03
,0,37,6,141.0169,13.82951,0.7552506,,,,,0,0,141.0169,3.283611e+007,3.072853e+007,3.239671e+007,4.5358e+007,4.68345e+007,5.018549e+007
,0,38,6,679.1887,2.306181,0.8395485,,,,,0,0,679.1887,3.873719e+007,4.199502e+007,4.638124e+007,4.039933e+007,4.489755e+007,4.056346e+007
,0,39,6,353.0101,1.895578,0.8189423,,,,,0,0,353.0101,3.782002e+007,3.839811e+007,3.641531e+007,4.461805e+007,4.496713e+007,4.233844e+007
,0,40,6,719.488,2.425378,0.8506504,,,,,0,0,719.488,4.935464e+007,3.966037e+007,4.585067e+007,84096.14,110461.8,71063.34
,0,41,6,312.2548,2.625331,0.8539529,,,,,0,0,312.2548,192744.1,198512.2,213107.3,4.529301e+007,4.406671e+007,4.353123e+007
,0,42,6,313.0788,2.4331,0.8396612,,,,,0,0,313.0788,3.065174e+007,3.747702e+007,4.500715e+007,958922.7,5043354,1.571372e+007
,0,43,6,205.1598,2.406356,0.8395213,,,,,0,0,205.1598,2.956125e+007,2.578262e+007,2.863177e+007,4.132679e+007,4.184526e+007,4.071371e+007
,0,44,6,88.04028,12.79718,0.8392642,,,,,0,0,88.04028,540191.2,512718.8,496863.2,4.274219e+007,4.35192e+007,4.309218e+007
,0,45,4,292.9232,14.02116,0.8334244,,,,,0,0,292.9232,4.092456e+007,4.220605e+007,4.22373e+007,1386.365,1147.382,996.2947
,0,46,6,280.2648,2.477009,0.8393062,,,,,0,0,280.2648,4.085289e+007,3.706604e+007,3.895515e+007,2.018283e+007,1.864141e+007,1.89846e+007
,0,47,6,340.2859,2.472314,0.8391073,,,,,0,0,340.2859,4.080595e+007,3.689298e+007,3.90459e+007,2.679003e+007,2.507681e+007,2.349534e+007
,0,48,5,208.0649,6.711353,0.7758694,,,,,0,0,208.0649,101223.2,108849.5,190861.2,4.353913e+007,4.063235e+007,4.030389e+007
,0,49,6,743.2011,2.29372,0.8405264,,,,,0,0,743.2011,3.143806e+007,3.369598e+007,3.891012e+007,3.259239e+007,3.4445e+007,3.17151e+007
,0,50,6,145.0618,13.21986,0.839692,,,,,0,0,145.0618,2307047,2451551,3221609,4.144254e+007,3.773149e+007,3.40966e+007
,0,51,6,417.0226,1.878381,0.8181127,,,,,0,0,417.0226,3.653718e+007,3.711841e+007,3.608736e+007,4.117876e+007,4.135523e+007,3.883374e+007
,0,52,6,161.0455,11.6834,0.797806,,,,,0,0,161.0455,1.68171e+007,1.641599e+007,1.688231e+007,3.677644e+007,3.474912e+007,3.450616e+007
,0,53,4,313.2174,3.822889,0.7238194,,,,,0,0,313.2174,3.565807e+007,3.433676e+007,3.535965e+007,3.617158e+007,3.528912e+007,3.640358e+007
,0,54,6,299.2018,3.835562,0.7952875,,,,,0,0,299.2018,3.454673e+007,3.140903e+007,3.310326e+007,3.708013e+007,3.296507e+007,3.453953e+007
,0,55,6,223.0285,2.503617,0.8169453,,,,,0,0,223.0285,2.364006e+007,2.989406e+007,3.76789e+007,819147.2,3864414,1.222548e+007
,0,56,6,321.2069,2.522406,0.8513501,,,,,0,0,321.2069,62654.94,125498.4,113740.2,146048.5,154423.9,138754.7
,0,57,6,321.2069,2.522406,0.8513276,,,,,0,0,321.2069,62654.94,125498.4,113740.2,146048.5,154423.9,138754.7
,0,58,6,75.0084,2.819711,0.7973018,,,,,0,0,75.0084,3.450168e+007,3.167467e+007,3.546074e+007,3.145197e+007,3.01378e+007,2.324397e+007
,0,59,6,481.0348,1.870547,0.8170702,,,,,0,0,481.0348,3.078712e+007,3.233199e+007,3.078806e+007,3.517435e+007,3.430747e+007,3.481945e+007
,0,60,6,615.1762,2.315544,0.841285,,,,,0,0,615.1762,2.948895e+007,2.956276e+007,3.124317e+007,3.333721e+007,3.279543e+007,2.923468e+007
,0,61,6,266.1513,1.939325,0.8387581,,,,,0,0,266.1513,3.116344e+007,3.168981e+007,3.213169e+007,3.060882e+007,2.988183e+007,2.882103e+007
,0,62,6,113.0244,11.65351,0.8077756,,,,,0,0,113.0244,1.438454e+007,1.440083e+007,1.431475e+007,3.000757e+007,2.964601e+007,3.101586e+007
,0,63,6,146.0458,13.35752,0.8386281,,,,,0,0,146.0458,1.556527e+007,1.627623e+007,1.768591e+007,2.6547e+007,2.656161e+007,2.880953e+007
,0,64,6,367.1052,11.65186,0.8242372,,,,,0,0,367.1052,2.201549e+007,2.14744e+007,2.258221e+007,2.932846e+007,2.631665e+007,2.78938e+007
,0,65,6,98.95589,13.74435,0.8411259,,,,,0,0,98.95589,7696568,7834334,8091240,2.800115e+007,2.671821e+007,2.586076e+007
,0,66,6,288.9977,1.908078,0.8206773,,,,,0,0,288.9977,2.389839e+007,2.254338e+007,2.222093e+007,2.664091e+007,2.617835e+007,2.522612e+007
,0,67,6,359.1196,11.63145,0.8122504,,,,,0,0,359.1196,1.008096e+007,9540579,9816360,2.702892e+007,2.433055e+007,2.622368e+007
,0,68,6,373.2791,2.552247,0.8436146,,,,,0,0,373.2791,38358.22,16098.91,54743.8,2.731517e+007,2.605768e+007,2.518598e+007
,0,69,6,253.1447,4.01082,0.8410968,,,,,0,0,253.1447,2.036426e+007,2.136319e+007,1.907211e+007,2.445576e+007,2.587714e+007,2.39679e+007
,0,70,6,119.0349,11.64718,0.7866476,,,,,0,0,119.0349,1.222408e+007,1.193397e+007,1.285465e+007,2.574533e+007,2.557037e+007,2.586758e+007
,0,71,6,807.2132,2.285931,0.8071546,,,,,0,0,807.2132,2.177975e+007,2.275086e+007,2.383846e+007,2.231979e+007,2.138383e+007,1.879591e+007
,0,72,6,567.2297,2.473867,0.8518276,,,,,0,0,567.2297,2.452044e+007,2.129657e+007,2.540461e+007,275281.1,231353.2,160431.6
,0,73,6,101.0244,11.65816,0.7912475,,,,,0,0,101.0244,1.094335e+007,1.099063e+007,1.145606e+007,2.470172e+007,2.348214e+007,2.268791e+007
,0,74,6,352.945,13.45235,0.8124302,,,,,0,0,352.945,2.323205e+007,2.287291e+007,2.433865e+007,732989.2,857352,769673.1
,0,75,6,71.01342,11.63139,0.8014387,,,,,0,0,71.01342,1.132754e+007,1.161675e+007,1.207303e+007,2.377782e+007,2.367491e+007,2.418851e+007
,0,76,2,94.98066,2.494222,0.7095129,,,,,0,0,94.98066,2.247749e+007,2.072611e+007,1.85898e+007,1.710336e+007,1.449784e+007,1.516886e+007
,0,77,6,301.2174,6.312753,0.5804387,,,,,0,0,301.2174,3984533,3905817,3938495,3828289,3982535,4071095
,0,78,6,356.281,2.593122,0.8405303,,,,,0,0,356.281,2008146,1946574,2214408,2.00557e+007,2.132238e+007,2.304672e+007
,0,79,6,294.1828,1.915892,0.8199725,,,,,0,0,294.1828,2.219628e+007,2.111162e+007,2.202023e+007,1.904775e+007,1.860422e+007,1.823735e+007
,0,80,3,720.4912,2.436419,0.8133721,,,,,0,0,720.4912,2.067703e+007,1.605476e+007,1.898801e+007,6691.417,4249.901,4833.922
,0,81,6,545.0473,1.854881,0.8144723,,,,,0,0,545.0473,1.814765e+007,1.819192e+007,1.892869e+007,2.089753e+007,2.041355e+007,2.166051e+007
,0,82,6,296.2597,2.601022,0.8407436,,,,,0,0,296.2597,2665038,2330965,2448557,2.02166e+007,2.033559e+007,2.009516e+007
,0,83,6,325.1844,1.956514,0.8370403,,,,,0,0,325.1844,1.944297e+007,1.960977e+007,1.956048e+007,1.231579e+007,1.177973e+007,1.19977e+007
,0,84,6,374.2451,2.475439,0.8406001,,,,,0,0,374.2451,7891926,6842008,7640434,1.888311e+007,1.204874e+007,7349414
,0,85,6,311.1653,2.440895,0.8550461,,,,,0,0,311.1653,33433.66,44630.1,90892.81,505899.5,501115.3,531811.9
,0,86,6,216.9284,13.96867,0.8119807,,,,,0,0,216.9284,8110254,1.137384e+007,1.666699e+007,252064.4,141993.8,134692.2
,0,87,6,295.2474,2.568072,0.8397453,,,,,0,0,295.2474,988543.5,874715,948085.3,1.650982e+007,1.554695e+007,1.538166e+007
,0,88,6,143.0349,11.6424,0.8042353,,,,,0,0,143.0349,7850694,7705032,8075212,1.646094e+007,1.622728e+007,1.565192e+007
,0,89,6,240.0595,2.502056,0.8277765,,,,,0,0,240.0595,1.030159e+007,1.279797e+007,1.571119e+007,331751.5,1667759,5211316
,0,90,1,224.983,3.423753,0.7459074,,,,,0,0,224.983,11849.22,11943.31,9579.66,10155.6,9863.22,4513.49
,0,91,6,224.9851,1.928389,0.8122206,,,,,0,0,224.9851,1.261045e+007,1.209671e+007,1.252097e+007,1.511897e+007,1.453178e+007,1.481606e+007
,0,92,6,314.9057,13.98666,0.829491,,,,,0,0,314.9057,6600132,1.013226e+007,1.529299e+007,23776.83,6503.73,5823.885
,0,93,6,174.0883,13.47184,0.848326,,,,,0,0,174.0883,63008.74,48489.29,40121.36,1.501816e+007,1.381916e+007,1.362593e+007
,0,94,6,131.0825,13.45592,0.8507954,,,,,0,0,131.0825,60736.65,33069.05,48219.22,1.530751e+007,1.339903e+007,1.363207e+007
,0,95,6,242.0518,11.55124,0.8061762,,,,,0,0,242.0518,1.2854e+007,1.230008e+007,1.220474e+007,1.374496e+007,1.394728e+007,1.406652e+007
,0,96,4,196.8948,13.96938,0.8097115,,,,,0,0,196.8948,1.456432e+007,1.244944e+007,1.36804e+007,180697.8,33025.4,43532.71
,0,97,6,354.2653,2.566469,0.8416938,,,,,0,0,354.2653,4704228,4500457,5335342,1.466332e+007,1.361066e+007,1.386889e+007
,0,98,6,609.0598,1.843897,0.8209146,,,,,0,0,609.0598,1.247847e+007,1.205117e+007,1.250682e+007,1.308668e+007,1.326435e+007,1.434021e+007
,0,99,6,198.0595,2.516128,0.8398553,,,,,0,0,198.0595,1.1356e+007,1.164876e+007,1.177422e+007,1.427897e+007,1.383539e+007,1.317309e+007
,0,100,6,173.1043,16.59112,0.8464509,,,,,0,0,173.1043,37452.23,39206.49,36864.65,1.420621e+007,1.349867e+007,1.411075e+007
,0,101,2,688.4844,2.650828,0.8235815,,,,,0,0,688.4844,0,0,0,5138.29,10642.82,17277.23
,0,102,6,450.9219,13.45242,0.8527908,,,,,0,0,450.9219,1.321064e+007,1.311728e+007,1.421563e+007,170798,197498.5,178205.5
,0,103,6,299.2594,2.428386,0.8384983,,,,,0,0,299.2594,3539557,3198298,3804070,1.27667e+007,1.349786e+007,1.239924e+007
,0,104,6,180.0594,11.65355,0.805552,,,,,0,0,180.0594,5985112,5991558,6206426,1.294793e+007,1.268618e+007,1.338237e+007
,0,105,6,871.2252,2.270353,0.8339475,,,,,0,0,871.2252,1.246542e+007,1.249481e+007,1.276638e+007,1.1501e+007,1.13846e+007,1.052772e+007
,0,106,6,225.0622,2.637353,0.8385611,,,,,0,0,225.0622,7427702,9207828,1.244542e+007,344066.1,1974366,6280352
,0,107,6,158.9888,13.44053,0.8137248,,,,,0,0,158.9888,1.267864e+007,1.27355e+007,1.298032e+007,2692228,2863659,2747244
,0,108,3,319.1036,2.563298,0.8161761,,,,,0,0,319.1036,1.249743e+007,1.136221e+007,1.257781e+007,154331.9,205857.6,193874.9
,0,109,4,171.139,4.001361,0.8293159,,,,,0,0,171.139,4767054,5054542,4892979,1.193293e+007,1.131193e+007,1.103199e+007
,0,110,6,196.9232,13.73336,0.8533294,,,,,0,0,196.9232,2260961,1947728,2176772,1.297768e+007,1.201701e+007,1.224363e+007
,0,111,6,680.1921,2.306181,0.8406829,,,,,0,0,680.1921,8616065,9800889,1.075131e+007,9804817,1.006766e+007,9216563
,0,112,5,339.1962,2.489536,0.8526048,,,,,0,0,339.1962,29373.87,27366.31,29566.38,174410.1,188857.5,139876.4
,0,113,6,412.8827,13.93935,0.8362969,,,,,0,0,412.8827,5079933,7432732,1.211877e+007,4712.236,8626.497,9086.189
,0,114,6,374.2451,2.475439,0.8406091,,,,,0,0,374.2451,7891926,6842008,7640434,1.888311e+007,1.204874e+007,7349414
,0,115,6,336.8589,13.76634,0.8491805,,,,,0,0,336.8589,2096325,1679022,1402838,1.177857e+007,9743875,7224110
,0,116,6,178.9727,13.92101,0.8053154,,,,,0,0,178.9727,5966418,8064228,1.137664e+007,2143588,1924050,1990985
,0,117,6,254.968,13.43791,0.8548754,,,,,0,0,254.968,1.179935e+007,1.074818e+007,1.172334e+007,1225787,1264524,1315818
,0,118,6,339.2,1.950258,0.8387915,,,,,0,0,339.2,1.20442e+007,1.222587e+007,1.174164e+007,6565744,5886104,6472190
,0,119,6,199.1705,2.392184,0.8306597,,,,,0,0,199.1705,8608916,8319814,9583619,1.011774e+007,1.127994e+007,1.099104e+007
,0,120,6,228.205,2.342047,0.8376695,,,,,0,0,228.205,8224400,7838936,8859215,1.072132e+007,1.098304e+007,1.003397e+007
,0,121,6,233.1548,2.374911,0.8384887,,,,,0,0,233.1548,5525252,4790130,5509614,1.091666e+007,1.000215e+007,9727613
,0,122,6,267.1438,1.929953,0.819643,,,,,0,0,267.1438,1.065706e+007,1.09415e+007,1.087926e+007,1.044993e+007,9895464,9787909
,0,123,3,747.5182,3.928622,0.8046883,,,,,0,0,747.5182,5682558,5481989,4519464,0,0,0
,0,124,6,744.2046,2.290606,0.8404331,,,,,0,0,744.2046,7780264,8410562,9440384,8072142,8191562,8122266
,0,125,4,147.0298,13.21972,0.814713,,,,,0,0,147.0298,326011.5,381828.3,1234883,6551264,9573813,1.0511e+007
,0,126,3,745.5024,3.922328,0.8146783,,,,,0,0,745.5024,3854315,3675265,3307024,0,0,0
,0,127,2,224.9827,3.358644,0.8167975,,,,,0,0,224.9827,11849.22,11943.31,9579.66,10155.6,9863.22,10949.02
,0,128,6,241.0567,2.498925,0.8272826,,,,,0,0,241.0567,6595094,8467579,1.014196e+007,235014,1134835,3451278
,0,129,6,170.1187,2.687067,0.7890028,,,,,0,0,170.1187,236608.6,261858.5,251617.9,9968616,9173838,8520163
,0,130,6,241.2175,2.320209,0.8374673,,,,,0,0,241.2175,8662665,8699092,9803434,5937026,5948152,5960838
,0,131,3,390.9009,13.93238,0.8029282,,,,,0,0,390.9009,8984829,9456043,9219325,777.0738,1426.655,1348.604
,0,132,6,551.1639,2.331142,0.8425814,,,,,0,0,551.1639,7916546,7436700,7829956,9344479,8756272,6897558
,0,133,6,308.2234,2.599353,0.8526522,,,,,0,0,308.2234,145187.1,141432.1,128431.7,9758535,9205468,8225668
,0,134,6,298.9431,1.856444,0.8061152,,,,,0,0,298.9431,6690704,6932642,6916702,9556016,8284854,8625043
,0,135,6,200.9451,13.79801,0.8595383,,,,,0,0,200.9451,4639404,4696254,3974828,9557028,8530518,7874240
,0,136,6,209.1547,4.01082,0.8419505,,,,,0,0,209.1547,7025968,7310176,6658492,8580940,8315126,7706928
,0,137,6,211.1341,2.47387,0.8384871,,,,,0,0,211.1341,5924854,5359344,6083578,9194368,8789401,8894845
,0,138,6,341.2892,2.478572,0.8406318,,,,,0,0,341.2892,8764900,7962880,8012830,5707294,5420828,5119776
,0,139,6,187.117,2.489525,0.8535939,,,,,0,0,187.117,114250.6,113745.2,126521.1,9107847,8698959,8033468
,0,140,6,313.2577,2.4848,0.8443826,,,,,0,0,313.2577,64279.79,101229.1,108345.8,8886526,8575672,8497329
,0,141,4,297.0473,2.536517,0.8198421,,,,,0,0,297.0473,5317296,7078846,8565850,172895.1,829283.7,3104287
,0,142,2,265.075,4.018698,0.6394239,,,,,0,0,265.075,7937150,7465102,6106596,5251820,5268312,4691272
,0,143,4,314.2208,3.816542,0.7105819,,,,,0,0,314.2208,7924842,7744400,8033152,8386384,7971332,8146218
,0,144,6,269.2488,2.287489,0.8388781,,,,,0,0,269.2488,7444826,6852950,7754456,4986242,5064862,4515588
,0,145,6,159.0847,2.725,0.8393409,,,,,0,0,159.0847,8625737,7563304,7840228,6714580,6501134,5492967
,0,146,6,310.2391,2.65952,0.8328309,,,,,0,0,310.2391,545789.9,453338.2,540220.8,8335610,8191044,7838096
,0,147,6,386.2552,2.593095,0.8512168,,,,,0,0,386.2552,31858.68,61387.89,46366.21,8155316,7992182,7770436
,0,148,6,281.2682,2.480139,0.8392815,,,,,0,0,281.2682,8337046,7068212,7460634,3920748,3586570,3577106
,0,149,6,427.9714,1.948697,0.8411233,,,,,0,0,427.9714,6772820,6740620,6536982,7910948,7891142,8112078
,0,150,6,131.0349,11.66923,0.8020403,,,,,0,0,131.0349,3719879,3522179,3733604,8128376,7867614,7667530
,0,151,6,241.0567,2.498925,0.8276745,,,,,0,0,241.0567,6595094,8467579,1.013927e+007,235014,1134835,3448660
,0,152,6,300.2051,3.835562,0.7521751,,,,,0,0,300.2051,7296110,6770250,6928990,7993312,7132940,7410462
,0,153,6,673.0722,1.836028,0.822511,,,,,0,0,673.0722,7299194,6891588,7327094,7513166,7726242,8091742
,0,154,6,333.1193,4.009242,0.8299395,,,,,0,0,333.1193,6532114,7806518,5948030,433676.9,436367.1,412833
,0,155,6,370.2601,2.594934,0.8531238,,,,,0,0,370.2601,149329.6,172078,208978.9,7906290,7466086,6948826
,0,156,6,434.2663,2.475439,0.8411242,,,,,0,0,434.2663,3634567,2717790,3453984,7688808,4353498,2971083
,0,157,6,157.994,13.45346,0.8163603,,,,,0,0,157.994,7571440,7606250,7574050,1566372,1737659,1681845
,0,158,6,142.9751,13.45706,0.8187199,,,,,0,0,142.9751,5730290,6919682,7660690,2356329,2292701,2113998
,0,159,6,314.877,13.74434,0.8505024,,,,,0,0,314.877,706591.8,620337.8,497280.9,7732198,6452726,5308602
,0,160,6,314.0783,2.43152,0.8534738,,,,,0,0,314.0783,5500930,6576878,7579014,176441.8,839917.7,2812469
,0,161,6,135.9451,2.038117,0.8524705,,,,,0,0,135.9451,7107062,6623730,7561966,372016.7,462900.8,378630.1
,0,162,6,178.9632,13.77896,0.8383514,,,,,0,0,178.9632,4652735,4663354,4196730,7547394,7604054,6240736
,0,163,6,239.1291,2.13682,0.8363904,,,,,0,0,239.1291,3178631,3081319,3313002,7090502,7418402,7284994
,0,164,6,616.1796,2.312428,0.8169491,,,,,0,0,616.1796,6572468,6328102,7042950,7002776,6905874,5746224
,0,165,6,341.2697,2.168339,0.840371,,,,,0,0,341.2697,335635.8,402312.9,438049.8,6380832,6975390,6418816
,0,166,6,145.0142,12.78894,0.840464,,,,,0,0,145.0142,2498586,2580755,2643870,7283150,7247258,6333186
,0,167,6,259.0224,14.04572,0.8378868,,,,,0,0,259.0224,7015682,6588928,6823818,4468730,3454744,3240432
,0,168,6,935.2374,2.260998,0.8052865,,,,,0,0,935.2374,6482546,5899790,6656464,5835306,5644408,5314532
,0,169,6,297.2436,2.352981,0.8373775,,,,,0,0,297.2436,6843054,6297178,6534768,3699946,4114183,3955124
,0,170,6,366.1088,11.67073,0.8218943,,,,,0,0,366.1088,5436180,5279528,5417146,7155162,6643794,6753094
,0,171,6,338.2705,2.494228,0.8406066,,,,,0,0,338.2705,6538342,6355326,6721586,2270930,2031466,1861281
,0,172,6,599.4319,2.226573,0.8038343,,,,,0,0,599.4319,4415926,3797827,4087913,6734670,5963392,5746882
,0,173,6,174.9373,13.76785,0.8619715,,,,,0,0,174.9373,1800468,1678717,2140579,3605214,3192226,3308450
,0,174,6,343.2279,3.998211,0.8359837,,,,,0,0,343.2279,6481028,6274866,6373140,6074840,6469724,6507132
,0,175,6,808.2166,2.285931,0.8097478,,,,,0,0,808.2166,6113302,5866502,6125108,5970726,5714128,5474139
,0,176,6,295.1707,2.497358,0.8448609,,,,,0,0,295.1707,13221.48,19944.93,31105.32,44723.13,40882.36,49712.61
,0,177,6,281.9788,13.36253,0.8399821,,,,,0,0,281.9788,6344090,6426672,6497352,3039427,2920939,2284432
,0,178,6,221.1549,2.433097,0.8390815,,,,,0,0,221.1549,1743986,1650856,1697595,6563276,5444516,4736743
,0,179,6,206.1632,2.406356,0.8395244,,,,,0,0,206.1632,4506529,3748533,4336146,6229430,6410874,6222866
,0,180,6,314.8771,13.74434,0.8502815,,,,,0,0,314.8771,706591.8,620337.8,497280.9,7732198,6452726,5308602
,0,181,6,339.2,1.950258,0.8387493,,,,,0,0,339.2,1.204436e+007,1.222603e+007,1.174229e+007,6565564,5886034,6471524
,0,182,6,281.143,2.016056,0.8398913,,,,,0,0,281.143,6222258,6336472,6667806,5408506,5955208,5937764
,0,183,3,404.2653,2.640797,0.8394953,,,,,0,0,404.2653,2202.795,0,2847.578,5872314,6231044,5967456
,0,184,6,116.9285,12.86037,0.6206458,,,,,0,0,116.9285,4797394,4225064,4210102,5356750,5434164,5053510
,0,185,6,292.2286,2.538053,0.8354207,,,,,0,0,292.2286,821143.4,828528.9,803889.1,6469638,5985912,6011214
,0,186,5,91.02206,2.431528,0.8234457,,,,,0,0,91.02206,4149579,5193944,6406428,220604.2,786475.5,2305934
,0,187,6,118.9419,13.79162,0.8599753,,,,,0,0,118.9419,4402672,4432180,4199186,6504122,6139438,5659508
,0,188,3,85.02933,11.64088,0.7247574,,,,,0,0,85.02933,1738608,1661137,1841438,3744183,3313420,3530717
,0,189,5,568.2242,2.888245,0.8449233,,,,,0,0,568.2242,12846.8,13106.33,11363.66,16771.22,11568.15,26936.58
,0,190,6,281.143,2.016056,0.8398993,,,,,0,0,281.143,6222258,6336472,6667806,5408506,5955208,5937764
,0,191,6,322.2139,1.908081,0.8591659,,,,,0,0,322.2139,6338310,5707132,5882852,5239560,5254580,4827738
,0,192,6,326.2339,2.627875,0.8494297,,,,,0,0,326.2339,58092.58,63186.92,64315.81,6255766,6157838,5382892
,0,193,6,313.1814,3.9919,0.8356791,,,,,0,0,313.1814,6055494,5683022,5687284,5339796,5140358,5222610
,0,194,6,295.175,1.914331,0.8329522,,,,,0,0,295.175,6556176,6400930,5965242,5457440,5405044,5192313
,0,195,3,255.2253,2.318256,0.8111247,,,,,0,0,255.2253,0,0,0,3931349,3887965,4244248
,0,196,6,315.0757,2.429945,0.8533497,,,,,0,0,315.0757,4109513,4879144,6082304,157833.9,583701,2058208
