"node1","node2","time_dif","mz_dif","correlation","mz_node1","mz_node2","log10_inten_node1","log10_inten_node2","log10_inten_ratio","category","type","mz_dif_score","time_dif_score","color","Confidence"
16324,20433,-0.0118899999999993,97.9772,0.934667304214881,377.8804,377.8804,4.02728089001905,4.0725977454594,-0.045316855440344,"adduct","H3PO4",0.991372655219936,0.957259777279889,1,2.88329973671471
395,235,-0.00929000000000002,97.9772,0.980223352500942,184.0016,184.0016,6.66138530869387,6.46915494778595,0.192230360907915,"adduct","H3PO4",0.991372655219936,0.973074285357017,1,2.94467029307789
3164,4505,-0.0118799999999997,97.9772,0.992505113943979,713.8218,713.8218,4.8563426455817,5.09950219734014,-0.243159551758432,"adduct","H3PO4",0.991372655219936,0.957327139688519,1,2.94120490885243
6128,5465,-0.0883199999999995,97.9772,0.982077149309198,546.8235,546.8235,4.70263441885073,4.78940639537397,-0.0867719765232344,"adduct","H3PO4",0.991372655219936,0.106614371309992,1,2.08006417583913
11631,16587,-0.0693300000000008,97.9772,0.994371895149822,561.8939,561.8939,3.99765835223794,4.32858569149129,-0.33092733925335,"adduct","H3PO4",0.991372655219936,0.25061916593594,1,2.2363637163057
19601,12721,-0.0617000000000001,97.9772,0.870983816818683,169.0021,169.0021,4.19926056586272,4.01443757806856,0.184822987794166,"adduct","H3PO4",0.991372655219936,0.333533606127771,1,2.19589007816639
13663,12802,-0.0103600000000004,97.9772,0.898204358191837,115.9836,115.9836,4.2844752100902,4.43372008316234,-0.149244873072137,"adduct","H3PO4",0.991372655219936,0.966983505911554,1,2.85656051932333
9830,5321,-0.0109000000000012,97.9772,0.928315619925296,258.9453,258.9453,4.84902161981917,4.60915858008796,0.239863039731212,"adduct","H3PO4",0.991372655219936,0.963686484390539,1,2.88337475953577
6972,1056,-0.0305499999999999,97.9772,0.994287914820612,214.9555,214.9555,5.76150203869297,4.84796246496922,0.913539573723754,"adduct","H3PO4",0.991372655219936,0.760486452842903,1,2.74614702288345
13,150,-0.0083599999999997,97.9772,0.996960918613648,156.9908,156.9908,6.8025114621991,8.00877255671203,-1.20626109451293,"adduct","H3PO4",0.991372655219936,0.977883280142877,1,2.96621685397646
215,1687,-0.0107499999999998,97.9772,0.995348297465284,142.9751,142.9751,5.42999445407341,6.65440234518604,-1.22440789111263,"adduct","H3PO4",0.991372655219936,0.964617199415366,1,2.95133815210059
1077,4174,-0.0573899999999998,97.9772,0.99860914123378,175.0916,175.0916,4.94642745695175,5.68191521267625,-0.735487755724501,"adduct","H3PO4",0.991372655219936,0.386292301815303,1,2.37627409826902
6270,15740,-0.00325999999999915,97.9772,0.99273552093059,258.0497,258.0497,4.1222877630828,4.76127252134924,-0.638984758266439,"adduct","H3PO4",0.991372655219936,0.995955743179219,1,2.98006391932974
9690,15363,-0.00631999999999877,97.9772,0.966481705254912,736.3007,736.3007,3.86270318172632,4.36394878782505,-0.50124560609873,"adduct","H3PO4",0.991372655219936,0.986818205069096,1,2.94467256554394
14292,10914,-0.0372000000000003,97.9772,0.954674484737682,394.9355,394.9355,4.03726689527788,4.39372919404366,-0.356462298765781,"adduct","H3PO4",0.991372655219936,0.66794931973986,1,2.61399645969748
1081,2326,-0.0172299999999996,97.9772,0.80400400973232,236.8612,236.8612,5.33189356681566,5.72256704590506,-0.390673479089392,"adduct","H3PO4",0.991372655219936,0.914516566071414,1,2.70989323102367
908,13353,-0.0566099999999992,97.9772,0.896828103507782,439.0763,439.0763,4.22363315599378,5.77608745968455,-1.55245430369077,"adduct","H3PO4",0.991372655219936,0.396249679492279,1,2.28445043822
2554,4541,-0.0929500000000001,97.9772,0.988556065957174,256.9117,256.9117,4.87189106909759,5.23219452105913,-0.360303451961543,"adduct","H3PO4",0.991372655219936,0.0839154854203318,1,2.06384420659744
8947,7829,-0.0444899999999997,97.9772,0.977985238124366,510.7757,510.7757,4.48006994943468,4.36146932240545,0.118600627029235,"adduct","H3PO4",0.991372655219936,0.562930711430572,1,2.53228860477487
621,6946,-0.0117700000000003,97.9772,0.903625545446875,260.9758,260.9758,4.60293149811063,6.03520082935972,-1.43226933124909,"adduct","H3PO4",0.991372655219936,0.958064852232036,1,2.85306305289885
717,3845,-0.0425400000000007,97.9772,0.99556306987756,278.9489,278.9489,4.90747710912869,5.86216428820204,-0.954687179073352,"adduct","H3PO4",0.991372655219936,0.591029311717644,1,2.57796503681514
3585,12008,-0.00203999999999915,97.9772,0.960943817431562,668.0672,668.0672,4.4269195014316,5.16606558180832,-0.739146080376726,"adduct","H3PO4",0.991372655219936,0.99814302935033,1,2.95045950200183
23049,22812,-0.0161300000000004,97.9772,0.957618572665921,278.9754,278.9754,3.7986385738702,3.83832489367784,-0.039686319807636,"adduct","H3PO4",0.991372655219936,0.924384394814626,1,2.87337562270048
3201,20086,-0.0573700000000006,97.9772,0.970107581973355,189.0882,189.0882,3.94512549487835,5.1341032994098,-1.18897780453144,"adduct","H3PO4",0.991372655219936,0.386546132752661,1,2.34802636994595
5618,15945,0.0227730000000004,97.9772,0.941775395895128,328.2001,426.1773,5.02913212516632,3.84061899533471,-1.18851312983162,"adduct","H3PO4",0.991372655219936,0.868965621602472,1,2.80211367271754
4999,13146,0.00657999999999959,97.9772,0.920314308512095,323.9894,421.9666,4.78162522233984,4.21363709410784,-0.567988128232003,"adduct","H3PO4",0.991372655219936,0.989638057525529,1,2.90132502125756
7350,21207,0.0400299999999998,97.9772,0.943353633590522,265.0208,362.998,4.55497698769265,3.82461110002956,-0.730365887663087,"adduct","H3PO4",0.991372655219936,0.642264844409037,1,2.5769911332195
8144,7831,0.0181399999999989,97.9772,0.988729234858288,185.0158,282.993,4.42777952118626,4.47154323801006,0.0437637168238023,"adduct","H3PO4",0.991372655219936,0.91570897484456,1,2.89581086492278
731,6834,0.00216999999999956,97.9772,0.976857689979774,329.0868,427.064,5.7287563798118,4.4149452014356,-1.3138111783762,"adduct","H3PO4",0.991372655219936,0.999228070738401,1,2.96745841593811
3303,6143,0.00883000000000145,97.9772,0.997585666572516,533.8991,631.8763,5.11067061956728,4.65550043937381,-0.455170180193468,"adduct","H3PO4",0.991372655219936,0.980604122260445,1,2.9695624440529
7428,10576,0.0357199999999995,97.9772,0.983975490320211,479.9648,577.942,4.7485130316587,4.47071820811862,-0.277794823540085,"adduct","H3PO4",0.991372655219936,0.703683611479816,1,2.67903175701996
19746,18659,0.0295900000000007,97.9772,0.973334194609751,717.7986,815.7758,3.90339244013872,3.99327335790099,0.089880917762275,"adduct","H3PO4",0.991372655219936,0.786876293522855,1,2.75158314335254
