"node1","node2","time_dif","mz_dif","correlation","mz_node1","mz_node2","log10_inten_node1","log10_inten_node2","log10_inten_ratio","category","type","mz_dif_score","time_dif_score","color","Confidence"
1013,3719,0.000313999999999925,1.0042,0.927043710578073,255.364,256.3682,5.94204082654258,5.15695446517864,-0.785086361363932,"natural_abundance","13C",0.897698384463231,0.999987970637708,5,2.82473006567901
8265,12988,0.00950000000000095,97.9777,0.994583965656383,886.7619,984.7396,4.5024438495597,4.20046398273385,-0.301979866825852,"adduct","H3PO4",0.85272661609839,0.977387494698141,1,2.82469807645291
15395,24356,0.0168160000000004,1.0031,0.906959419696542,700.1631,701.1662,4.22852012395967,3.70822695412281,-0.520293169836865,"natural_abundance","13C",0.990239240960934,0.927446264391522,5,2.824644925049
9014,4554,0.0131550000000002,-43.9899,0.879694458621441,435.239,435.239,4.65940523137448,5.08914655252415,0.429741321149669,"fragment","-CO2",0.996566648721914,0.948342621777578,2,2.82460372912093
19890,24474,-0.0012099999999986,60.0216,0.946573242032957,180.0276,180.0276,3.78126944681838,4.00887244296906,-0.227602996150676,"adduct","C2H4O2",0.878868226323764,0.99915154773409,1,2.82459301609081
8910,20213,0.0106970000000004,60.0209,0.878221906540904,476.2655,536.2864,4.60349190377411,3.99470562183784,-0.608786281936267,"adduct","C2H4O2",0.975165967752561,0.971051319724567,1,2.82443919401803
4551,4966,-0.00876799999999989,46.0053,0.867242158608205,384.2184,384.2184,4.78665603719708,4.59242495258694,0.194231084610143,"adduct","HCOOH",0.98130387537003,0.975829552300421,1,2.82437558627866
4580,8193,0.00875000000000092,97.9764,0.988829536632447,360.9709,458.9473,4.95945801172452,4.57537476500609,-0.384083246718432,"adduct","H3PO4",0.854462290862557,0.980972210018253,1,2.82426403751326
6129,25854,-0.0179615000000002,-18.01015,0.987952605807808,505.05225,523.0624,4.79067067265922,4.70357986594748,0.0870908067117426,"fragment","-H2O",0.918918733972737,0.917335874640667,2,2.82420721442121
3320,1176,0.0212190000000003,-17.0267,0.951627771056742,433.0667,433.0667,4.90492063743848,5.53384843120985,0.62892779377137,"fragment","-NH3",0.99801773637129,0.874557732225022,2,2.82420323965305
17639,18850,-0.0207499999999996,-43.9897,0.941655810109629,409.9071,453.8968,3.76482454833669,4.03873246268383,-0.273907914347141,"fragment","-CO2",0.99209091915979,0.890407677583023,2,2.82415440685244
13615,20804,0.0252999999999997,97.977,0.984819933984373,456.8788,554.8558,4.1748545449046,3.80609433940829,-0.368760205496308,"adduct","H3PO4",0.999141891029363,0.840161154905198,1,2.82412297991893
7405,20881,-0.0163799999999998,60.0209,0.926754562735564,409.9776,409.9776,3.96259589587697,4.65569497426055,-0.693099078383582,"adduct","C2H4O2",0.975165967752561,0.922187977135465,1,2.82410850762359
3091,12821,-0.0242199999999997,60.0212,0.987274090281725,224.9064,224.9064,4.36364868969811,5.19835172741361,-0.834703037715502,"adduct","C2H4O2",0.996002617516397,0.840634623851659,1,2.82391133164978
7478,1758,-0.00563499999999983,46.0055,0.834585234971098,569.4216,569.4216,5.49638168577083,4.46186749780164,1.03451418796919,"adduct","HCOOH",1,0.989312778660787,1,2.82389801363189
18429,1911,0.023752,46.0054,0.970773089678053,113.0972,159.1026,4.40918736418699,5.46953253708742,1.06034517290043,"adduct","HCOOH",0.995024050401496,0.85805969381426,1,2.82385683389381
2935,12846,0.0119300000000004,1.0034,0.86039324378674,313.0133,314.0167,5.27785440496001,4.43346545454698,-0.844388950413029,"natural_abundance","13C",0.99969541227185,0.96374818592877,5,2.82383684198736
1145,581,-0.0258320000000003,-18.0105,0.991543110943862,328.2497,346.2602,6.03309426172613,5.61893317763019,0.414161084095941,"fragment","-H2O",0.998438920977335,0.833834836477289,2,2.82381686839849
19533,20847,-0.00506100000000043,1.9974,0.854184518876689,255.8225,255.8225,4.08493474757785,4.11854946000832,-0.0336147124304693,"natural_abundance","37Cl",0.9783230327263,0.99120479170491,5,2.8237123433079
15354,14103,0.0130500000000016,97.9771,0.868273341199309,317.9456,415.9227,4.28278682431525,4.43629230621324,0.153505481897994,"adduct","H3PO4",0.99898562421251,0.956446802275586,1,2.82370576768741
8227,5494,-0.0179080000000003,60.0212,0.919376837424138,270.122,270.122,5.01983164270015,4.38900642964213,0.630825213058025,"adduct","C2H4O2",0.996002617516397,0.908176374466574,1,2.82355582940711
8327,7804,0.00776449999999995,35.97605,0.931837799801362,698.50325,734.4793,4.4505069390369,4.55195810575102,0.101451166714119,"adduct","HCl",0.90638695757608,0.985224475914494,1,2.82344923329194
11596,20348,2.99999999988643e-05,21.9819,0.935069242449171,324.083,346.0649,4.3678326997118,3.95814215647528,-0.409690543236512,"H_replacement","Na",0.888408689005393,0.999931919067099,3,2.82340985052166
4714,17187,-0.0166900000000005,1.0027,0.966640682634626,403.1487,403.1487,4.04477493954817,4.88584924427646,-0.841074304728288,"natural_abundance","13C",0.937267563890918,0.919426394292206,5,2.82333464081775
9983,17867,-0.017671,46.0055,0.912847186245378,245.0458,245.0458,4.12275429351887,4.41983535131709,-0.297081057798223,"adduct","HCOOH",1,0.910414611266639,1,2.82326179751202
3122,16756,0.00192499999999995,-43.99,0.842452859881501,159.0239,159.0239,5.25961147645397,4.2052564184047,-1.05435505804927,"fragment","-CO2",0.982435477570177,0.998305984510817,2,2.8231943219625
3110,18428,-0.00458233333332991,1.0041,0.911009263994313,205.2542,205.2542,3.89578485947178,5.07520894391182,-1.17942408444003,"natural_abundance","13C",0.919529954244282,0.992643462718976,5,2.82318268095757
226,5716,0.0145100000000014,97.9676,0.91522478624258,259.0225,356.9901,6.72143046181073,4.941555903305,-1.77987455850573,"adduct","H2SO4",0.961933069389217,0.9460007004322,1,2.823158556064
10352,18152,-0.00975999999999999,21.9829,0.872602056575385,431.0354,431.0354,4.00890236961913,4.46371214454641,-0.454809774927279,"H_replacement","Na",0.980013721344405,0.97047180372211,3,2.8230875816419
96,642,0.0172355999999998,1.00282,0.941557259291391,198.0596,199.06242,7.10304840661962,6.06260987092942,-1.04043853569019,"natural_abundance","13C",0.957704053948645,0.923809734385417,5,2.82307104762545
1328,8765,0.010618,60.0209,0.876286728541736,289.1297,349.1506,4.87041111419543,4.63393983001773,-0.236471284177708,"adduct","C2H4O2",0.975165967752561,0.971492563828728,1,2.82294526012302
2513,189,0.0102900000000004,-17.02577,0.991098617094273,269.248796666667,269.2488,5.3001801189264,6.78555432858455,1.48537420965815,"fragment","-NH3",0.864356498936381,0.967400006520593,2,2.82285512255125
7952,10155,0.0232299999999999,60.0213,0.977578434075588,434.7944,494.8157,4.66112542374188,4.54488321476232,-0.116242208979558,"adduct","C2H4O2",0.981318074340378,0.863916010197537,1,2.8228125186135
1150,2369,-0.0221699999999991,21.9822,0.997139611789962,478.7899,478.7899,5.24573809696636,5.63483740720122,-0.38909931023486,"H_replacement","Na",0.961506570692966,0.864139776324436,3,2.82278595880736
9276,12963,0.0113599999999998,-18.0106,0.863020915807245,253.0719,253.0719,4.36837915880133,4.17235879085284,-0.196020367948489,"fragment","-H2O",0.998989267086735,0.960761421509142,2,2.82277160440312
1256,4725,-0.0103329999999997,1.0031,0.865366155427068,315.1606,315.1606,5.0221629841677,5.75529533368651,-0.733132349518812,"natural_abundance","13C",0.990239240960934,0.967144453370458,5,2.82274984975846
6843,19726,-0.016222,1.0037,0.916948530377059,503.3013,503.3013,3.9412486977711,4.4880796228869,-0.546830925115798,"natural_abundance","13C",0.982163911805124,0.923579313158114,5,2.8226917553403
3470,14618,-0.0216900000000013,1.0033,0.953703623111103,552.8945,552.8945,4.17298899368134,5.0366368121165,-0.863647818435156,"natural_abundance","13C",0.999549277188222,0.869438194627874,5,2.8226910949272
24519,10100,-0.0122960000000001,35.9763,0.905013496733145,360.1124,360.1124,4.6199748917539,3.82757912057575,0.792395771178145,"adduct","HCl",0.963128773136404,0.954483138415943,1,2.82262540828549
2627,7221,-0.00582700000000003,1.0036,0.842933544435585,402.2288,402.2288,4.57611404451171,5.18939522826546,-0.613281183753752,"natural_abundance","13C",0.990963322388863,0.988639475999934,5,2.82253634282438
4192,17495,0.0215000000000014,1.0036,0.948930826005201,271.0935,272.0971,4.90732302374678,3.93050755415686,-0.976815469589927,"natural_abundance","13C",0.990963322388863,0.882636273245519,5,2.82253042163958
19588,21398,0.0138349999999994,35.9767,0.871539846240879,442.9891,478.9658,4.12074030759842,3.94881468165229,-0.171925625946128,"adduct","HCl",1,0.950958883446416,1,2.82249872968729
12205,10567,-0.00381099999999979,-18.0108,0.855693080086816,474.258,492.2688,4.6135509796771,4.4138530084535,0.199697971223597,"fragment","-H2O",0.969677585824266,0.996932734218451,2,2.82230340012953
24181,23136,-0.0148866666667011,97.97757,0.984480771818596,505.97543,505.975433333333,3.73921492625963,4.40947129211141,-0.670256365851785,"adduct","H3PO4",0.902916599784251,0.93489340464584,1,2.82229077624869
2490,11886,0.0188610000000002,1.0034,0.913564364969622,219.1756,220.179,5.3744189269365,4.49366587704673,-0.880753049889772,"natural_abundance","13C",0.99969541227185,0.908999667652489,5,2.82225944489396
7265,8409,0.0136149999999997,60.02075,0.939829235692899,421.1662,481.18695,4.42770428347535,4.16518353647568,-0.262520746999662,"adduct","C2H4O2",0.929902030753413,0.95252729590221,1,2.82225856234852
1936,10907,0.00479099999999999,1.0037,0.845168592875408,347.038,348.0417,5.57341471117513,4.56609548078836,-1.00731923038677,"natural_abundance","13C",0.982163911805124,0.99483945852809,5,2.82217196320862
9508,22877,-0.00270999999999866,37.9565,0.915324621967815,368.9114,368.9114,3.72416277442643,4.62373026361235,-0.899567489185918,"H_replacement","K",0.909758436068772,0.997045423177715,3,2.8221284812143
17883,12101,0.00903000000000098,60.0212,0.846346003029862,209.0456,269.0668,4.0374103809335,4.25695530852762,0.219544927594116,"adduct","C2H4O2",0.996002617516397,0.979668946692456,1,2.82201756723871
22814,23757,-0.0069909999999993,1.0033,0.838251297933765,113.0267,113.0267,4.02524004007981,4.01412731168357,0.0111127283962356,"natural_abundance","13C",0.999549277188222,0.984126712253832,5,2.82192728737582
19467,25192,-0.0071399999999997,21.9818,0.981257509297907,445.193,445.193,3.73666922528106,4.05185082099839,-0.315181595717335,"H_replacement","Na",0.857157942620898,0.983495962938765,3,2.82191141485757
9222,18708,-0.0145750000000007,1.9978,0.980136621433146,569.2199,569.2199,3.93716938050932,4.28954614522735,-0.35237676471803,"natural_abundance","37Cl",0.904290892516959,0.937417511619473,5,2.82184502556958
11933,15069,0.00957100000000022,-18.0108,0.880522299912666,449.3388,449.3388,3.9080399697132,4.09596419066324,0.187924220950036,"fragment","-H2O",0.969677585824266,0.971532130045049,2,2.82173201578198
19263,21949,0.00426700000000002,95.9875,0.880905785204454,196.9043,292.8918,4.36710515075246,3.90467276273124,-0.462432388021218,"adduct","H4O4Si",0.944768101585425,0.996025672231837,1,2.82169955902172
7750,9160,-0.0254439999999998,-18.0105,0.984725808947559,284.2234,302.2339,4.55909724807816,4.59541343160132,-0.0363161835231622,"fragment","-H2O",0.998438920977335,0.838457332242632,2,2.82162206216753
2270,17025,0.0101500000000012,1.998,0.996627754905379,414.0938,416.0918,5.22556642166336,4.07648266624983,-1.14908375541353,"natural_abundance","37Cl",0.850946793594711,0.974039906346037,5,2.82161445484613
7277,15212,0.0225100000000005,97.9774,0.995125810330682,767.0357,865.0131,4.64755276008254,4.20037122442221,-0.447181535660339,"adduct","H3PO4",0.954617099606322,0.87183817806726,1,2.82158108800426
9845,12430,-0.00146999999999942,-43.9897,0.829734818177868,325.0882,369.0779,4.42653902062406,4.34394923772526,0.082589782898796,"fragment","-CO2",0.99209091915979,0.99974402903695,2,2.82156976637461
5937,5474,-0.0150480000000002,46.0053,0.906598055529237,497.2549,497.2549,4.88885325112678,4.84755848059413,0.0412947705326507,"adduct","HCOOH",0.98130387537003,0.933569272738597,1,2.82147120363786
2470,3789,0.0252999999999997,97.9772,0.989806946078188,728.7946,826.7718,5.00827624613298,4.70863235827514,-0.299643887857839,"adduct","H3PO4",0.991372655219936,0.840161154905198,1,2.82134075620332
20454,13612,0.0202899999999993,97.9676,0.964256080743499,624.9853,722.9529,3.96416193045677,4.25155589539118,0.287393964934407,"adduct","H2SO4",0.961933069389217,0.895066641948762,1,2.82125579208148
8298,1244,-0.00475699999999968,-17.0266,0.826282357218688,345.171,362.1976,5.68134535001319,4.78346141676922,0.897883933243968,"fragment","-NH3",1,0.99492108493342,2,2.82120344215211
1338,3159,0.00282599999999977,1.0035,0.825867804042405,515.3743,516.3778,5.64067520303406,5.21646105181579,-0.424214151218278,"natural_abundance","13C",0.996824773727368,0.998492837765037,5,2.82118541553481
4475,8343,-0.0182345000000002,-43.99,0.923892017808392,284.174,328.164,4.47176275061994,5.07201525638103,-0.600252505761087,"fragment","-CO2",0.982435477570177,0.914842149315899,2,2.82116964469447
17187,21674,0.00985999999999976,37.9566,0.973523454470212,404.1514,442.108,4.04477493954817,3.84090272052216,-0.203872219026007,"H_replacement","K",0.871944574196711,0.975560913424416,3,2.82102894209134
6660,6020,0.0218699999999998,60.0214,0.985932170770944,430.86,490.8814,4.69893514356651,4.7306784523458,0.0317433087792907,"adduct","C2H4O2",0.956320468676081,0.878724115304541,1,2.82097675475157
12293,13660,0.0104399999999991,97.9773,0.871887473137196,300.9304,398.9077,4.14340626990612,4.05566930548188,-0.0877369644242458,"adduct","H3PO4",0.976473044937906,0.972474876616912,1,2.82083539469201
1765,1690,0.00267000000000017,21.982,0.905679750838351,299.0984,321.0804,5.52578008653188,5.68282571993018,0.157045633398296,"H_replacement","Na",0.916456830630821,0.998689724391952,3,2.82082630586112
5054,4094,-0.00590000000000046,60.0215,0.910614840613434,468.9454,468.9454,4.16357697722922,4.06967311556102,0.0939038616681955,"adduct","C2H4O2",0.921810052616123,0.988378177952392,1,2.82080307118195
18077,17729,0.000489250000000219,256.23995,0.823843793681213,291.08805,547.328,4.79046027774148,4.15776363768975,-0.632696640051726,"adduct","C16H32O2",0.99686419973859,0.999999732792832,1,2.82070772621263
5081,7131,-0.00483000000000011,97.9669,0.837487760464223,418.7785,418.7785,4.79968673256899,4.97640775879702,-0.176721026228027,"adduct","H2SO4",0.99122781815282,0.991914915467051,1,2.82063049408409
29,2920,-0.0182180000000001,256.2393,0.989399939440996,254.2209,254.2209,5.04092675318193,7.50814785005106,-2.46722109686913,"adduct","C16H32O2",0.925931439764618,0.905213489950651,1,2.82054486915626
13,132,-0.00982999999999912,1.998,0.999416266519501,156.9908,156.9908,6.89125595776044,8.00877255671203,-1.11751659895159,"natural_abundance","37Cl",0.850946793594711,0.970074395721031,5,2.82043745583524
5940,5446,0.0108060000000001,1.9978,0.945637908506554,140.9193,142.9171,4.88567633674851,4.9388692882475,0.0531929514989899,"natural_abundance","37Cl",0.904290892516959,0.970437203285097,5,2.82036600430861
2387,1596,0.0222419999999999,46.00557,0.947374241918084,411.218133333333,457.2237,5.39253955892788,5.62938745903487,0.236847900106992,"adduct","HCOOH",0.998200144207307,0.87473980713757,1,2.82031419326296
12996,24854,0.0224000000000011,60.0212,0.951267189158729,222.8854,282.9066,4.36714944227693,3.72341611303926,-0.643733329237668,"adduct","C2H4O2",0.996002617516397,0.873032282410087,1,2.82030208908521
8666,9919,0.00790000000000113,37.9554,0.970966331696459,481.9104,519.8658,4.62726298968423,4.46472732090844,-0.162535668775793,"H_replacement","K",0.8646532108112,0.984670890639943,3,2.8202904331476
6253,9027,-0.0194100000000006,60.0209,0.951654575341536,336.8177,336.8177,4.70559487376045,4.76856983199077,-0.0629749582303205,"adduct","C2H4O2",0.975165967752561,0.893456672578642,1,2.82027721567274
7879,6796,0.011307,46.0051,0.923421935389361,495.2393,541.2444,4.50235831026946,4.66125106711533,0.158892756845864,"adduct","HCOOH",0.929292558144333,0.967535643687549,1,2.82025013722124
246,36,-0.0246200000000005,97.9674,0.996968132736773,118.942,118.942,7.46879850127004,6.71791769761986,0.750880803650176,"adduct","H2SO4",0.987225359674224,0.83589097850287,1,2.82008447091387
1453,18395,0.0151299999999992,35.9765,0.888365155342326,374.8147,410.7912,5.56472826725529,3.90608504398696,-1.65864322326833,"adduct","HCl",0.990428962162787,0.941254927380863,1,2.82004904488598
935,2259,0.0139500000000012,37.9563,0.902491400741339,412.8438,450.8001,5.73011501636233,5.33654038104959,-0.393574635312741,"H_replacement","K",0.967337635807383,0.950129677683694,3,2.81995871423242
452,9474,-0.0224200000000003,60.0213,0.977233129500818,356.9995,356.9995,4.40262075502442,6.17541592603873,-1.77279517101431,"adduct","C2H4O2",0.981318074340378,0.86134839775648,1,2.81989960159768
26300,4166,-0.00993850000000007,60.0211,0.850388921781622,771.547,771.547,5.16605802631741,5.31387614509933,-0.147818118781918,"adduct","C2H4O2",0.999897532815273,0.969453409610406,1,2.8197398642073
1622,7148,-0.00398000000000032,1.00225,0.993887572617663,882.7645,882.7645,4.7223283146372,5.39641527787781,-0.674086963240605,"natural_abundance","13C",0.831578929640218,0.994273155951741,5,2.81973965820962
6196,8752,-0.00480500000000017,-18.0106,0.825893099826707,521.2548,539.2654,4.32852127654907,4.84250048597813,-0.513979209429055,"fragment","-H2O",0.998989267086735,0.994805659994438,2,2.81968802690788
1180,7417,-0.00935400000000008,1.00325,0.848597053489934,402.237,402.237,4.5888776897255,5.73885434793526,-1.14997665820976,"natural_abundance","13C",0.998344264866414,0.972726663575506,5,2.81966798193185
4623,6425,0.0027500000000007,60.0209,0.845890621491267,185.0052,245.0261,5.16927355023845,4.9685060791781,-0.200767471060347,"adduct","C2H4O2",0.975165967752561,0.998590474062385,1,2.81964706330621
20392,14322,-0.00140999999999991,60.0213,0.839217879933703,453.228,453.228,4.33934913319584,3.81040606665079,0.528943066545042,"adduct","C2H4O2",0.981318074340378,0.998944136750034,1,2.81948009102411
6653,16968,0.0115369999999997,1.9972,0.857231107067795,216.0144,218.0116,4.71788144234262,4.02755685067765,-0.690324591664967,"natural_abundance","37Cl",0.995980071892707,0.966160423903466,5,2.81937160286397
300,1818,0.0264759999999997,60.0211,0.993328974439981,241.0392,301.0603,6.08688736009305,4.97502290436766,-1.11186445572539,"adduct","C2H4O2",0.999897532815273,0.826062902940708,1,2.81928941019596
18608,1720,-0.00385599999999986,46.0054,0.829662166733673,139.1129,139.1129,5.51984583753287,4.40889526665265,1.11095057088022,"adduct","HCOOH",0.995024050401496,0.994583579530459,1,2.81926979666563
2992,16276,-0.00143199999999988,1.00312,0.828564081994919,515.359446666667,515.35945,4.41223637010772,5.13761174165635,-0.725375371548632,"natural_abundance","13C",0.991705600877759,0.998919940430948,5,2.81918962330363
13168,19490,-0.0047789999999992,1.997,0.827394837669451,408.1949,408.1949,4.04642686066114,4.48852277316974,-0.442095912508598,"natural_abundance","37Cl",0.999554686029657,0.992067717808653,5,2.81901724150776
24011,24612,-0.0162899999999997,37.9558,0.912790771422011,345.082,345.082,3.62735172130645,3.74859586545531,-0.121244144148864,"H_replacement","K",0.983053664388443,0.922981855299212,3,2.81882629110966
8217,10647,-0.0206099999999996,-17.0263,0.945675032152215,139.9944,157.0207,4.58567053142178,4.37128018036584,0.21439035105594,"fragment","-NH3",0.980915375277213,0.891834382271732,2,2.81842478970116
150,689,0.00298000000000087,1.9981,0.999031679681735,254.968,256.9661,6.8025114621991,5.95578132436034,-0.846730137838763,"natural_abundance","37Cl",0.821050478080541,0.998284996170289,5,2.81836715393257
7843,20804,0.0192800000000002,60.0214,0.956884658885669,494.8344,554.8558,4.7347755948007,3.80609433940829,-0.92868125539241,"adduct","C2H4O2",0.956320468676081,0.905000631522285,1,2.81820575908403
895,7616,-0.0132399999999997,1.9975,0.905938256097078,276.8472,276.8472,4.46645992347219,5.82944184580222,-1.36298192233002,"natural_abundance","37Cl",0.964424912790064,0.94771558720765,5,2.81807875609479
15318,1877,0.0163209999999996,46.0057,0.902915103983264,239.111,285.1167,4.25918417163468,5.53535079831591,1.27616662668122,"adduct","HCOOH",0.983426523835999,0.931635034561781,1,2.81797666238104
4557,13031,0.00987000000000116,99.9258,0.955504163595792,178.9121,278.8379,4.87337006515938,4.05316268716056,-0.820207377998826,"adduct","CrO3",0.886841399777467,0.975509200093509,1,2.81785476346677
3100,434,-0.00281500000000001,-18.0103,0.852330272376767,413.1974,431.2077,5.36985813189543,5.24851894035104,0.121339191544389,"fragment","-H2O",0.967009536024764,0.998507171234126,2,2.81784697963566
13979,8336,0.0229100000000013,97.9767,0.994660026287212,500.8103,598.787,3.96135843722813,4.207616314041,0.246257876812876,"adduct","H3PO4",0.955662875405926,0.867459539262029,1,2.81778244095517
1772,3008,-0.00663000000000036,-43.9899,0.831733625205363,371.223,415.2129,5.18745143499974,5.47398761634888,-0.286536181349142,"fragment","-CO2",0.996566648721914,0.989467271936172,2,2.81776754586345
50,22,0.025976,-18.0105,0.999867697062595,294.2444,294.2444,7.34731476952381,7.63805513826892,0.290740368745113,"fragment","-H2O",0.998438920977335,0.819454700186803,2,2.81776131822673
8203,9120,-0.00660000000000016,46.00555,0.832849094993728,277.0872,277.0872,4.44603418834462,4.48848486231201,-0.0424506739673856,"adduct","HCOOH",0.999158402955435,0.985724792374543,1,2.81773229032371
15072,19266,-0.016016,35.9765,0.901635089340485,284.0308,284.0308,3.58892928165266,3.59570163641516,-0.00677235476249693,"adduct","HCl",0.990428962162787,0.925376805969688,1,2.81744085747296
7282,18602,-0.0003829999999998,1.00295,0.841824595223137,509.29005,509.29005,4.07379236956299,4.74062617365961,-0.66683380409662,"natural_abundance","13C",0.975544566143607,0.999768783424432,5,2.81713794479117
3006,9417,-0.00548500000000018,1.0034,0.827473763180449,347.1503,347.1503,4.59132096924668,5.32507101600721,-0.733750046760527,"natural_abundance","13C",0.99969541227185,0.989824713281569,5,2.81699388873387
558,9808,-0.000897000000000148,1.0034,0.817832398473758,160.9726,160.9726,4.55069632329984,6.20895990681318,-1.65826358351335,"natural_abundance","13C",0.99969541227185,0.999430715533879,5,2.81695852627949
117,573,0.0206399999999984,97.9775,0.999027794139505,174.0883,272.0658,6.85142254817191,6.05888065041406,-0.792541897757847,"adduct","H3PO4",0.926283197248733,0.891529301961689,1,2.81684029334993
1169,22150,0.0237400000000001,-18.0106,0.971418976691081,278.8095,278.8095,5.57691921850893,3.75228131582699,-1.82463790268194,"fragment","-H2O",0.998989267086735,0.84626115445949,2,2.81666939823731
326,804,0.000948999999999423,-43.99,0.834745744319218,210.1581,210.1581,6.51088710574321,6.0193019999401,-0.491585105803111,"fragment","-CO2",0.982435477570177,0.999388177841025,2,2.81656939973042
7014,7392,0.00842399999999977,60.021,0.841115426900937,589.3022,649.3232,4.74767577455141,4.34755201479975,-0.400123759751651,"adduct","C2H4O2",0.992875625187601,0.98243671576759,1,2.81642776785613
2754,5647,0.00416599999999967,1.0034,0.820475505016845,715.4702,716.4736,4.26390513340901,3.82209725001701,-0.441807883392008,"natural_abundance","13C",0.99969541227185,0.996236638451725,5,2.81640755574042
1376,18872,-0.000734000000000012,60.0214,0.859776152991942,184.1343,184.1343,3.97056388399796,5.55104079581935,-1.58047691182139,"adduct","C2H4O2",0.956320468676081,0.999554131244356,1,2.81565075291238
2144,14473,-0.0189900000000001,1.0034,0.918123363329008,147.0451,147.0451,4.09955609443042,5.31237108433243,-1.21281498990201,"natural_abundance","13C",0.99969541227185,0.897664198288937,5,2.81548297388979
23406,22060,0.0221699999999991,-17.0265,0.953545581183143,345.9617,345.9617,3.74608141900277,3.78301025025533,0.0369288312525593,"fragment","-NH3",0.997783062023158,0.864139776324436,2,2.81546841953074
11313,20292,-0.000809999999999533,97.9766,0.888311449409694,670.7372,670.7372,3.87423653731787,4.1920281065268,-0.317791569208932,"adduct","H3PO4",0.927588062233239,0.999498460226729,1,2.81539797186966
9440,9632,0.0255900000000002,46.0056,0.982527569372277,223.1705,269.1761,4.58651735437476,4.94921517199536,0.362697817620595,"adduct","HCOOH",0.996099632288713,0.836723324886044,1,2.81535052654703
20600,11840,0.0264400000000009,60.0211,0.988875179621364,202.0489,262.07,3.97996524597936,4.44203090732741,0.462065661348051,"adduct","C2H4O2",0.999897532815273,0.826500571939889,1,2.81527328437653
2081,6064,-0.00904599999999967,1.00255,0.934037979975417,368.2445,368.2445,4.62258314075051,5.3271999807705,-0.704616840019995,"natural_abundance","13C",0.906768393668052,0.974379964166646,5,2.81518633781011
10345,5315,-0.00681200000000004,-43.9899,0.829758533585259,292.1923,336.1822,4.62461939409467,4.11576914716758,0.508850246927091,"fragment","-CO2",0.996566648721914,0.988834019028611,2,2.81515920133578
489,2990,0.00658500000000029,60.0213,0.844212659435525,429.2285,489.2498,6.23791010331402,5.28536307068758,-0.95254703262643,"adduct","C2H4O2",0.981318074340378,0.989621040793906,1,2.81515177456981
200,10135,-0.00568374999999977,60.02115,0.826595488730417,241.05695,241.05695,4.1311908735951,6.69934275851824,-2.56815188492314,"adduct","C2H4O2",0.999315092109978,0.989143738673696,1,2.81505431951409
3788,11726,2.00000000010192e-05,21.9832,0.894597561390796,578.7529,600.7361,4.96555666577018,4.1816730748435,-0.783883590926687,"H_replacement","Na",0.920427857518311,0.99992911167261,3,2.81495453058172
12182,9992,0.00283999999999995,-18.0103,0.851137233821101,297.2073,297.2073,4.45496918757834,4.8951937813152,0.440224593736868,"fragment","-H2O",0.967009536024764,0.996803191317551,2,2.81494996116342
108,11633,-0.0167699999999993,1.004,0.957185117434274,216.9285,216.9285,4.06114845452438,6.78627841287275,-2.72512995834837,"natural_abundance","13C",0.939050510037914,0.918706941371224,5,2.81494256884341
272,836,-0.00280799999999992,1.0039,0.86193526629931,682.1625,682.1625,5.88931888715227,6.54584091275562,-0.656522025603352,"natural_abundance","13C",0.956091943647014,0.996863698825443,5,2.81489090877177
17333,4030,0.010561,60.0213,0.8617307053021,171.9807,232.002,3.81232099833671,5.17336111689423,1.36104011855752,"adduct","C2H4O2",0.981318074340378,0.971808917647924,1,2.8148576972904
1233,2103,0.00315999999999939,1.9981,0.995749119472761,744.853,746.8511,5.56868850655061,5.29039377653047,-0.27829473002014,"natural_abundance","37Cl",0.821050478080541,0.998025101140923,5,2.81482469869423
10690,19094,-0.0201399999999996,97.9671,0.928843727879088,96.9922,96.9922,4.39398404598086,4.75310640113101,-0.359122355150147,"adduct","H2SO4",1,0.885979484798922,1,2.81482321267801
13683,19018,-0.00721999999999845,97.9765,0.937633289055146,314.9808,314.9808,3.99321436766714,4.40163306160262,-0.408418693935481,"adduct","H3PO4",0.893616569140992,0.983152363880306,1,2.81440222207644
4318,7416,0.00191499999999989,1.004,0.875798606288288,600.4261,601.4301,4.89958876218889,4.34553898590786,-0.554049776281028,"natural_abundance","13C",0.939050510037914,0.999448162442057,5,2.81429727876826
5428,6519,-0.00846200000000019,-18.0105,0.8333380159902,379.1554,397.1659,4.78378953818956,4.92712723211286,-0.143337693923306,"fragment","-H2O",0.998438920977335,0.982268942970165,2,2.8140458799377
2945,10071,0.0194500000000009,21.9831,0.966299256129003,316.9082,338.8913,5.00786537638956,4.18895654567997,-0.818908830709595,"H_replacement","Na",0.944328906259535,0.903357477042364,3,2.8139856394309
12915,975,0.0015300000000007,46.00527,0.838703317446408,98.03293,144.0382,4.19637597627828,5.90086414319994,1.70448816692165,"adduct","HCOOH",0.97553102189104,0.999710681672785,1,2.81394502101023
429,1697,0.00284299999999993,1.0034,0.815742278636984,271.2282,272.2316,6.38337690210469,5.58243502585096,-0.800941876253737,"natural_abundance","13C",0.99969541227185,0.998470551644766,5,2.8139082425536
547,486,0.0269899999999996,37.9559,0.998685884850294,298.9317,336.8876,5.91658689250027,5.9399287687365,0.0233418762362376,"H_replacement","K",0.995387887225264,0.819773447677388,3,2.81384721975295
