"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","artifact","log10_inten","mean_inten","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c","annotation"
11607,504.3692,2.622618,NA,NA,2.51125192176841,TRUE,"C16H32O2(2.81211584046129) of 18647",4.32633681009333,21200.0463333333,32798.16,30493.69,31516.31,12431.67,10676.99,9283.458,"artifact_504.3692_2.622618"
13270,463.2918,2.622778,NA,NA,0,TRUE,NA,3.81721389172879,6564.685,7394.088,3993.797,13427.47,5751.383,4986.099,3835.273,"463.2918_2.622778"
6922,491.2139,2.622963,NA,NA,2.46253351891969,TRUE,"CrO3(2.62710320058547) of 1535",4.85577791888261,71742.7333333333,49706.01,57041.66,52310.67,91339.88,88320.55,91737.63,"artifact_491.2139_2.622963"
17878,551.3436,2.622984,NA,NA,0,TRUE,NA,4.42700076222034,26730.111,32969.52,22761.39,45422.54,26177.72,9059.776,23989.72,"551.3436_2.622984"
18416,178.1238,2.62302,"C11H17NO","Mexiletine",1.91912108965818,TRUE,"-CO2(2.8625957712965) of 5541; -H2O(2.31135910651018) of 1440",3.82888428847345,6743.48333333333,4044.611,2663.483,2152,11707.37,10327.79,9565.646,"C11H17NO_Mexiletine_2.62302"
7614,681.5057,2.623288,NA,NA,2.9073495216432,FALSE,"-H2O(2.97476097107729) of 3109; C2H4O2(2.69697472016914) of 9293",4.54846011576563,35355.755,1631,2169,3049.18,69625.59,66242.88,69416.88,"artifact_681.5057_2.623288"
12862,152.0717,2.62345,"C8H11NO2","Dopamine",0,TRUE,NA,4.30288962408248,20085.8226666667,20706.5,9099.296,24159.69,23177.28,24457.63,18914.54,"C8H11NO2_Dopamine_2.62345"
10639,212.039,2.623459,NA,NA,0,TRUE,NA,4.17808890001694,15069.155,20632.02,24493.51,14824.2,6127.021,14863.1,9475.079,"212.039_2.623459"
16159,540.3111,2.623495,"C28H48NO7P","LysoPC(20:5(5Z,8Z,11Z,14Z,17Z))",0,TRUE,"13C(2.8873953471505) of 3718",4.36145246267856,22985.421,47603.41,33247.67,32244.56,2679.476,12070.54,10066.87,"C28H48NO7P_LysoPC(20:5(5Z,8Z,11Z,14Z,17Z))_2.623495"
20718,142.0122,2.623555,NA,NA,0,TRUE,NA,4.02831665359033,10673.7408333333,12360.62,12934.38,10770.17,12085.57,7754.95,8136.755,"142.0122_2.623555"
15104,239.1404,2.623559,"C12H20N2O3","Pirbuterol",0,FALSE,"-NH3(1.85715225916415) of 8085",4.1750669410968,14964.663,3374.822,14828.04,9340.396,24978.04,26239.45,11027.23,"C12H20N2O3_Pirbuterol_2.623559"
24917,227.06765,2.6237595,"C9H12N2O5 ; C10H8N6O","Deoxyuridine ; Pemirolast",0,TRUE,"13C(2.57380879137174) of 782; 13C(2.22255192326957) of 521; 18O(2.21331596225176) of 86",4.29927410153751,19919.3013333333,24124.99,22534.2,33409.18,7772.388,2476,29199.05,"C9H12N2O5 ; C10H8N6O_Deoxyuridine ; Pemirolast_2.6237595"
16731,551.2499,2.623766,NA,NA,0,TRUE,NA,3.97148824227099,9364.57866666667,7478.123,13181.11,11480.34,7231.818,6380.831,10435.25,"551.2499_2.623766"
11511,287.0449,2.623787,NA,NA,0,TRUE,NA,3.99864678209465,9968.8895,7273.727,7708.874,18214.15,1364,6390.096,18862.49,"287.0449_2.623787"
14545,288.1974,2.623807,"C18H27NO2","Dyclonine",2.07215761115623,FALSE,"-H2O(2.44662022417332) of 1470; -NH3(2.36759698591103) of 17704",3.96978326079184,9327.88666666667,961,1653,2349,13816.47,21828.62,15359.23,"C18H27NO2_Dyclonine_2.623807"
3140,341.217,2.623931,NA,NA,1.74675894622735,FALSE,"-NH3(2.34286205149772) of 8171; -H2O(2.09890211213294) of 19625",5.01847275536588,104345.267166667,379,6611.303,1142,263564.7,184459.2,169915.4,"artifact_341.217_2.623931"
17749,649.9832,2.624153,NA,NA,1.53537633977054,FALSE,NA,3.99141542521003,9804.27366666667,15137.08,14833.93,22288.08,2398,3389.552,779,"649.9832_2.624153"
18682,264.1971,2.624233,NA,NA,1.3799681048737,TRUE,"-H2O(1.93663527877727) of 4929",3.65780646631333,4547.8535,2225,613,1300,10073.76,8223.421,4851.94,"artifact_264.1971_2.624233"
7025,422.2489,2.62425,NA,NA,1.91912108965818,FALSE,"-H2O(1.9641287461517) of 19184",4.50432724518171,31939.4361666667,4748.393,9548.789,5639.815,54246,81102.68,36350.94,"artifact_422.2489_2.62425"
18831,432.2682,2.624395,NA,NA,0,TRUE,NA,3.8093848618844,6447.40366666667,4107.774,5339.705,5815.215,5809.704,11210.06,6401.964,"432.2682_2.624395"
995,301.006,2.624398,NA,NA,0,TRUE,NA,5.73171324925875,539154.5185,710948.2,944478.6,1157781,4148.271,90267.54,327303.5,"301.006_2.624398"
4244,312.1822,2.624408,NA,NA,1.71869386325818,TRUE,"C18H36O2/2(1.83738031207872) of 15655",5.00885991145824,102061.021666667,81133.65,79145.5,71197.28,138082.7,109261.6,133545.4,"artifact_312.1822_2.624408"
11287,175.0401,2.624417,"C10H8O3","Herniarin",0,TRUE,NA,4.42210488604475,26430.47,28176.79,24973.48,24264.15,24170.42,27704.46,29293.52,"C10H8O3_Herniarin_2.624417"
581,328.2497,2.624615,"C18H35NO4","4,8 Dimethylnonanoyl carnitine",3.79887610279262,FALSE,"-H2O(2.82381686839849) of 1145; C2H4O2(2.38153542634693) of 1965; HCOOH(2.21752923459872) of 11027",6.03309426172613,1079180.92833333,41415.09,32778.89,35148.59,2171624,2213344,1980775,"C18H35NO4_4,8 Dimethylnonanoyl carnitine_2.624615"
25883,87.00873,2.62475,"C3H4O3","Pyruvic acid",0,TRUE,NA,3.03429415248911,1082.16666666667,484,1925,35,1710,2019,320,"C3H4O3_Pyruvic acid_2.62475"
17291,349.0957,2.625034,NA,NA,0,TRUE,NA,3.95812932362295,9080.909,3182.462,7095.182,14852.27,6394.536,16399.18,6561.824,"349.0957_2.625034"
8877,603.26555,2.625155,NA,NA,0,TRUE,NA,4.56518737796617,36744.08,45545.17,38413.68,40595.34,16148.26,40729.45,39032.58,"603.26555_2.625155"
17164,622.28,2.625165,"C30H45N3O9S","Leukotriene C5",0,TRUE,NA,3.87003990921665,7413.78366666667,2997.14,9705.615,8057.287,8663.192,10619.54,4439.928,"C30H45N3O9S_Leukotriene C5_2.625165"
3643,302.0055,2.625169,NA,NA,0,TRUE,"15N(2.16081969389862) of 995",4.96199066428351,91620.0795,129491.8,177230.2,187895,473,6871.707,47758.77,"artifact_302.0055_2.625169"
3228,139.1129,2.625327,"C9H16O","(3Z,6Z)-3,6-Nonadien-1-ol",2.396292817326,FALSE,"-CO2(2.51926780818588) of 4407; -H2O(2.08102321860899) of 40",5.19648570650101,157212.005,100979.2,87077.93,75842.2,238715.2,233456.2,207201.3,"C9H16O_(3Z,6Z)-3,6-Nonadien-1-ol_2.625327"
3154,658.44725,2.62534,"C35H66NO8P","PE(14:1(9Z)/16:1(9Z))",1.61382219220911,TRUE,"13C(2.74843217534944) of 1138",5.15002191765628,141260.883333333,101156,109586.1,108609.1,148910.2,174904.6,204399.3,"C35H66NO8P_PE(14:1(9Z)/16:1(9Z))_2.62534"
12911,481.30225,2.625359,NA,NA,1.52451767642388,TRUE,"-H2O(1.96644027050885) of 11746",5.61805025945834,415002.066666667,299394.2,310293.9,342090.9,425787.2,549689.2,562757,"artifact_481.30225_2.625359"
14047,192.1396,2.6254,"C12H19NO","N-Cyclopropyl-trans-2-cis-6-nonadienamide",0,FALSE,NA,4.03379181150184,10809.1566666667,1474,3560.843,3332.246,7324.971,29711.38,19451.5,"C12H19NO_N-Cyclopropyl-trans-2-cis-6-nonadienamide_2.6254"
192,310.2393,2.625468,NA,NA,3.61085164230262,FALSE,"-H2O(2.98640252385323) of 581; HCOOH(2.93627625351836) of 5672; -CO2(2.06478740900664) of 8329; C18H36O2/2(1.96054087751149) of 3894; C2H4O2/2(1.85196806953702) of 9254",6.63521723913414,4317349.81666667,545789.9,453338.2,540220.8,8335610,8191044,7838096,"artifact_310.2393_2.625468"
15928,318.2288,2.625606,NA,NA,0,FALSE,NA,3.90902904735899,8110.153,2342,85,2487,17222.63,6776.128,19748.16,"318.2288_2.625606"
7738,310.2028,2.625717,"C17H29NO4","2-trans,4-cis-Decadienoylcarnitine",2.44583804693788,FALSE,"HCOOH(2.86739802779885) of 18682",4.52671140049077,33628.8023333333,3022.628,1764,3803.856,55957.53,85751.16,51473.64,"C17H29NO4_2-trans,4-cis-Decadienoylcarnitine_2.625717"
18121,629.2638,2.6257375,"C34H38N4O8","Brassica napus non-fluorescent chlorophyll catabolite 3",0,TRUE,NA,4.1810991781668,15173.9685,20185.03,20192.13,12206.64,2569.711,24595.02,11295.28,"C34H38N4O8_Brassica napus non-fluorescent chlorophyll catabolite 3_2.6257375"
19943,549.21665,2.626107,NA,NA,0,TRUE,NA,3.97670544744626,9477.75433333333,11405.7,20094.49,3642.92,7425.151,8420.164,5878.101,"549.21665_2.626107"
17833,442.2718,2.626267,NA,NA,0,TRUE,NA,3.50398956435254,3191.46116666667,748,2160,8211.063,3976.231,3653.473,400,"442.2718_2.626267"
5068,482.3056,2.626295,NA,NA,0,TRUE,"13C(2.93867945414005) of 12911",4.96136441849842,91488.06,60780.27,75426.7,80290.46,99934.93,124518.7,107977.3,"artifact_482.3056_2.626295"
6274,390.2502,2.626295,NA,NA,1.65653232253074,FALSE,"HCOOH(2.71350664453076) of 571; C2H4O2(2.04580643170989) of 19142",4.71861776478062,52313.9803333333,469,6122.672,1923,93554.06,118406.9,93408.25,"artifact_390.2502_2.626295"
1138,657.4433,2.626327,NA,NA,0,TRUE,NA,5.71674779863884,520892.133333333,388228.4,447105.9,542114.8,451522.3,653869.6,642511.8,"657.4433_2.626327"
15846,275.1869,2.626352,NA,NA,0,TRUE,NA,3.87304502519137,7465.2615,3858.687,10199.46,10374.54,5400.041,9378.23,5580.611,"275.1869_2.626352"
12303,375.2026,2.626723,NA,NA,0,TRUE,NA,4.38979187411236,24535.3283333333,26659.43,27419.17,15450.27,33564.41,17729.02,26389.67,"375.2026_2.626723"
6289,209.1378,2.626753,NA,NA,3.49671333644109,FALSE,"13C(2.99062762416243) of 443; -H2O(2.13707051450858) of 3248",4.72826510654153,53489.0773333333,4413.942,5175.154,5415.188,95276.49,99514.69,111139,"artifact_209.1378_2.626753"
1554,389.2694,2.626893,"C24H38O4","12-Ketodeoxycholic acid",1.93166568688275,FALSE,"15N(2.20377410624484) of 344",4.96035086224755,91274.7941666667,6670.855,837,3000.81,199355.8,148637.4,189146.9,"C24H38O4_12-Ketodeoxycholic acid_2.626893"
13500,212.1658,2.627342,NA,NA,0,FALSE,NA,4.33520027997765,21637.1611666667,8798.937,16484.4,15192.49,43950.81,27925.16,17471.17,"212.1658_2.627342"
9219,351.1033,2.627485,"C16H20N2O5S","Penicilloic acid",1.85620479615423,FALSE,NA,4.58458661959382,38422.5885,53254.83,58547.68,79044.34,11224.68,19225.49,9238.511,"C16H20N2O5S_Penicilloic acid_2.627485"
20878,350.1107,2.627563,"C13H21NO10","N-Acetyl-7-O-acetylneuraminic acid",0,TRUE,NA,3.75584468258667,5699.604,3080.25,14457.74,2756.703,6296.029,3316.374,4290.528,"C13H21NO10_N-Acetyl-7-O-acetylneuraminic acid_2.627563"
16584,262.1451,2.627935,"C15H21NO3","N-(Heptan-4-yl)benzo[d][1,3]dioxole-5-carboxamide",0,TRUE,NA,3.81007635231513,6457.6775,2722.352,6194.647,6226.517,7942.599,6912.025,8747.925,"C15H21NO3_N-(Heptan-4-yl)benzo[d][1,3]dioxole-5-carboxamide_2.627935"
6894,400.2343,2.627977,"C21H31N5O3","Buspirone N-oxide",1.96457026181545,FALSE,"-H2O(2.64980215083019) of 4305; C2HF3O2(2.3666693429412) of 2183; HCOOH(2.14361286995093) of 8329",4.60820225298899,40569.7426666667,1632,2936.806,428,63368.02,78240.25,96813.38,"C21H31N5O3_Buspirone N-oxide_2.627977"
10552,364.002,2.628325,NA,NA,0,TRUE,NA,4.38373381744194,24195.4563333333,42071.29,47262.08,44052.76,1567,234,9985.608,"364.002_2.628325"
599,199.061,2.628509,"C9H12O5","(Z)-3-(1-Formyl-1-propenyl)pentanedioic acid",0,FALSE,NA,5.92527190966444,841922.1,119935.8,111102.8,1019903,1393244,1197332,1210015,"C9H12O5_(Z)-3-(1-Formyl-1-propenyl)pentanedioic acid_2.628509"
1935,243.0358,2.628678,NA,NA,0,TRUE,"37Cl(2.8805656068743) of 300; 15N(2.07547784534265) of 1395",5.01927800212968,104538.918333333,106247.3,138092.3,229285.7,11072.76,24014.45,118521,"artifact_243.0358_2.628678"
2043,465.3698,2.628733,NA,NA,2.39480273261162,FALSE,"-H2O(2.39942985134429) of 8115; -CO2(1.88112035978144) of 13225",5.27695521779502,189214.85,211,1495,903,372010.7,386399.5,374269.9,"artifact_465.3698_2.628733"
12340,732.4653,2.628739,NA,NA,2.1386866756097,FALSE,"-H2O(2.42530621802622) of 8799",4.16315670191144,14559.8433333333,1190,1993,2378,40435.1,21974.25,19388.71,"artifact_732.4653_2.628739"
12146,278.2127,2.628744,NA,NA,2.07933935801716,FALSE,"-CO2(2.96335046669109) of 958; -H2O(2.08637533534608) of 3025",4.15568879639008,14311.62,2263,673,1725,29860.53,24792.59,26555.6,"artifact_278.2127_2.628744"
16098,266.2492,2.62875,NA,NA,0,FALSE,"-CO2(2.87400491836287) of 192",3.87691544304677,7532.089,1902,51,2317,18764.05,12964.2,9194.284,"artifact_266.2492_2.62875"
10492,562.3715,2.629037,NA,NA,2.1817081092,FALSE,"HCl(1.94475709334491) of 17099; Na/2(1.84324254165339) of 8211",4.39018833810136,24557.7366666667,2169,663,2122,45498.78,53159.09,43734.55,"artifact_562.3715_2.629037"
443,208.1344,2.629142,NA,NA,3.56112553109356,FALSE,"-H2O(2.14382734872197) of 702; C2H4O2/2(1.97108165773975) of 18416",5.61498990657932,412087.941666667,48074.93,50597.27,39759.25,805541.2,747878.8,780676.2,"artifact_208.1344_2.629142"
11935,225.1247,2.629167,"C11H18N2O3","Pentobarbital",0,TRUE,NA,4.25512940562603,17994.07,8006.224,11417.98,16529.97,8163.166,35355.5,28491.58,"C11H18N2O3_Pentobarbital_2.629167"
6802,214.0546,2.629177,NA,NA,1.74023893320134,TRUE,"37Cl(1.84575864083698) of 13059",4.74582075693291,55695.5833333333,77181.22,71818.32,103484.8,21194.27,36528.64,23966.25,"artifact_214.0546_2.629177"
19131,184.1469,2.62929,NA,NA,0,TRUE,NA,4.09330471344026,12396.6606666667,15026.47,18668.63,5545.77,13695.78,6927.104,14516.21,"184.1469_2.62929"
7136,251.0928,2.629327,"C13H16O5","1-(2,4,6-Trimethoxyphenyl)-1,3-butanedione",0,TRUE,NA,4.82273272011889,66486.385,73861.49,58359.52,61997.53,68580.42,68992.2,67127.15,"C13H16O5_1-(2,4,6-Trimethoxyphenyl)-1,3-butanedione_2.629327"
20317,268.1345,2.62935,NA,NA,0,TRUE,NA,3.34920280684436,2234.6155,738,3601.158,2173,2883.194,1001,3011.341,"268.1345_2.62935"
9371,349.1072,2.629415,"C21H18O5","4'-O-Methylkanzonol W",0,TRUE,NA,4.65277484617781,44954.6733333333,58461.65,57721.86,36223.41,48419.95,44159.71,24741.46,"C21H18O5_4'-O-Methylkanzonol W_2.629415"
16495,761.3231,2.629703,NA,NA,0,TRUE,NA,3.88097558438401,7602.83533333333,6182.986,3145.2,9405.849,8983.837,5498,12401.14,"761.3231_2.629703"
17498,134.0248,2.630075,"C7H5NO2","2-Benzoxazolol",0,FALSE,NA,4.12238923915345,13255.2901666667,17691.46,23305.11,21524.08,2563.599,4611.594,9835.898,"C7H5NO2_2-Benzoxazolol_2.630075"
9533,534.3887,2.630172,NA,NA,0,TRUE,NA,4.5572467275753,36078.355,28170.05,45779.61,30833.96,27532.05,37299.95,46854.51,"534.3887_2.630172"
12122,299.1942,2.630242,NA,NA,0,TRUE,NA,3.78086512823068,6037.611,2598.195,4034.61,13356.23,2734.877,3622.421,9879.333,"299.1942_2.630242"
17807,535.381,2.630324,"C35H52O4","Hyperforin",0,TRUE,NA,4.04379192525703,11060.9371666667,13705.72,815,18298.74,9224.273,10826.26,13495.63,"C35H52O4_Hyperforin_2.630324"
11861,382.2172,2.630492,NA,NA,0,FALSE,"13C(2.75291545740945) of 8306; C2HF3O2/2(1.82797569767369) of 2284",4.21819919504482,16527.1966666667,201,2657.665,3148.995,24319.88,21086.35,47749.29,"artifact_382.2172_2.630492"
10708,207.1218,2.630543,NA,NA,1.72593456364909,FALSE,"-H2O(2.57020320420543) of 3525; 13C(2.25211600408841) of 2203; Na(2.0742782995286) of 8520",4.3730171900947,23605.7166666667,1847,133,652,56361.96,40666.62,41973.72,"artifact_207.1218_2.630543"
14640,233.1087,2.630735,NA,NA,0,TRUE,NA,3.8854895196412,7682.26916666667,5792.887,3744.793,915,7021.713,9582.432,19036.79,"233.1087_2.630735"
11459,600.2536,2.630761,NA,NA,2.49011229033471,FALSE,NA,4.351693355827,22474.6716666667,42965.69,52877.61,35147.73,670,1547,1640,"600.2536_2.630761"
8779,128.0718,2.631005,"C6H11NO2","Pipecolic acid",1.36976541376973,FALSE,NA,4.79631544846642,62562.695,78627.7,64745.18,68916.44,58018.99,53586.32,51481.54,"C6H11NO2_Pipecolic acid_2.631005"
521,226.0618,2.631088,NA,NA,0,TRUE,"15N(2.13156653988531) of 86",5.77893470179703,601083.355,750490,884044.2,1284514,10742.13,167551.4,509158.4,"artifact_226.0618_2.631088"
17178,412.1481,2.631095,NA,NA,0,FALSE,"13C(2.66320064571905) of 4798",4.24710405350493,17664.61,27180.42,29294.24,30150.99,8204.536,9735.474,1422,"artifact_412.1481_2.631095"
1522,184.098,2.631114,"C9H15NO3","Pseudoecgonine",2.57636098076003,FALSE,"HCOOH(2.95112072119377) of 4211; -H2O(2.69843793898903) of 3410; -NH3(2.05899305736657) of 1268",5.45409350576112,284507.36,10931.1,17394.56,26309,601141.1,516552,534716.4,"C9H15NO3_Pseudoecgonine_2.631114"
11881,387.2028,2.631675,"C19H32O8","5a,6a-Epoxy-7E-megastigmene-3a,9e-diol 3-glucoside",0,TRUE,NA,4.14860351331825,14080.0278333333,8705.034,20142.86,13029.28,9839.462,23014.41,9749.121,"C19H32O8_5a,6a-Epoxy-7E-megastigmene-3a,9e-diol 3-glucoside_2.631675"
21704,462.248533333333,2.631853,NA,NA,0,TRUE,NA,3.87995192065813,7584.936,5951.044,5071.845,11023.28,8366.089,7297.296,7800.062,"462.248533333333_2.631853"
6958,493.3649,2.631875,NA,NA,3.40886858357688,FALSE,"18O(2.09772457744759) of 9253",4.60080850751919,39884.9,1656,1698,1151,78671.19,82304.71,73828.5,"artifact_493.3649_2.631875"
5634,466.3731,2.631894,NA,NA,2.63817776239918,FALSE,"13C(2.99409378995792) of 2043; -H2O(2.54566864171257) of 21425",4.79291649501699,62074.9666666667,2300,1210,713,123748.1,132599.7,111879,"artifact_466.3731_2.631894"
18703,324.1456,2.631898,"C16H23NO6","Monocrotaline",0,TRUE,NA,3.80263714613068,6348.00333333333,351,7832.098,7292.069,7956.373,10053.28,4603.2,"C16H23NO6_Monocrotaline_2.631898"
5009,299.1138,2.632038,"C14H20O7","2-(3-Hydroxyphenyl)ethanol 1'-glucoside",0,TRUE,NA,5.03274194791507,107830.581666667,110097.9,102181.1,99406.62,142482.8,94478.23,98336.84,"C14H20O7_2-(3-Hydroxyphenyl)ethanol 1'-glucoside_2.632038"
12021,480.3261,2.632039,NA,NA,1.40469120455593,TRUE,NA,4.61384990538426,41100.765,49559.41,41130.83,52124.72,34467.26,34075.5,35246.87,"480.3261_2.632039"
5410,659.45,2.632058,NA,NA,0,TRUE,"13C(2.81245455869678) of 3154",4.43815154529063,27425.31,24974.58,16427.67,20268.19,20876.62,35220.73,46784.07,"artifact_659.45_2.632058"
18872,244.1557,2.632584,"C12H23NO4","2-Methylbutyroylcarnitine",1.5712498514437,FALSE,"C2H4O2(2.81565075291238) of 1376",3.97056388399796,9344.66816666667,4430.71,3966.67,2954.281,15272.53,9070.288,20373.53,"C12H23NO4_2-Methylbutyroylcarnitine_2.632584"
5403,530.0496,2.632598,NA,NA,1.39584957691767,TRUE,NA,4.78873406486088,61480.0291666667,92901.6,107816.7,137439,2213,7655.775,20854.1,"530.0496_2.632598"
24161,661.306366666667,2.632612,NA,NA,0,TRUE,NA,3.99347556506756,9850.89216666667,12575.76,6885.698,7089.723,5381.485,18669.36,8503.327,"661.306366666667_2.632612"
11683,461.1982,2.632757,"C28H30O6","Mangostenone B",0,TRUE,NA,4.06342283616797,11572.384,6239.082,7918.212,16494.65,10592.98,18047.67,10141.71,"C28H30O6_Mangostenone B_2.632757"
11365,578.2099,2.632833,NA,NA,0,TRUE,NA,4.08521879059221,12167.9885,2963.689,6378.303,4800.564,19687.41,30449.83,8728.135,"578.2099_2.632833"
15099,236.1603,2.633005,NA,NA,0,TRUE,NA,4.00554374602672,10128.4676666667,13020.85,17590.55,10990.26,2148,8008.772,9012.374,"236.1603_2.633005"
9244,308.1871,2.633043,"C17H27NO4","Nadolol",0,TRUE,NA,4.53271945997275,34097.2583333333,27766.47,25587.21,39007.22,34525.52,31373.84,46323.29,"C17H27NO4_Nadolol_2.633043"
5197,170.0905,2.633224,NA,NA,2.92620835719199,FALSE,"13C(2.90196858373974) of 732; -H2O(1.9826927124854) of 13431",4.88348337197989,76468.641,8224.096,11674.34,12285.41,153538,136777.8,136312.2,"artifact_170.0905_2.633224"
13048,308.1296,2.633235,"C19H19NO3","Koenigine",1.46363097132196,TRUE,"K(1.85342530028271) of 16888",4.00563993350619,10130.7111666667,3237.45,2874.346,3432.311,7661.64,22586.81,20991.71,"C19H19NO3_Koenigine_2.633235"
1376,184.1343,2.633318,NA,NA,2.94992973563256,FALSE,"-CO2(2.62823589969011) of 1912",5.55104079581935,355664.726666667,16344.69,18111.25,28472.92,755663.3,655713.1,659683.1,"artifact_184.1343_2.633318"
12487,268.1921,2.63347,"C15H27NO3","N-[(Ethoxycarbonyl)methyl)-p-menthane-3-carboxamide",1.90889605590971,TRUE,"-CO2(2.7925680923757) of 4244",4.18417510363473,15281.8208333333,3732.212,3945.475,6748.838,19503.69,24666.82,33093.89,"C15H27NO3_N-[(Ethoxycarbonyl)methyl)-p-menthane-3-carboxamide_2.63347"
12059,277.2023,2.633919,NA,NA,0,TRUE,NA,4.10683336696285,12788.9051666667,5633.764,12435.82,3446.227,11977.9,12799,30440.72,"277.2023_2.633919"
14669,506.1386,2.633929,NA,NA,0,TRUE,NA,3.93425603718016,8595.201,9079.266,9671.476,18481.97,132,5409.714,8796.78,"506.1386_2.633929"
2284,325.2218,2.633944,NA,NA,3.22923632842296,FALSE,"13C(2.58784228463809) of 570; -H2O(2.13459735984524) of 4973",5.23002784125056,169835.2525,2315,2526.485,3986.03,365348,329706.1,315129.9,"artifact_325.2218_2.633944"
3894,168.103,2.633958,"C9H15NO2","Homoarecoline",2.75028813312534,FALSE,"C2H4O2/2(1.97077323094222) of 4211",4.92115657312477,83398.18,18907.98,12924.02,15503.38,179338.8,144583.5,129131.4,"C9H15NO2_Homoarecoline_2.633958"
404,198.1137,2.6339735,"C10H17NO3","Ecgonine methyl ester",3.41548785728705,FALSE,"C2H4O2(2.97090235166284) of 4211; -NH3(2.94954229519283) of 6405; HCOOH(2.74473728205167) of 3293; -H2O(2.29463924635682) of 3510; C2H4O2/2(1.9905840592891) of 3894",6.26814210860481,1854138.23,30713.93,35225.46,46625.99,3941387,3658828,3412049,"C10H17NO3_Ecgonine methyl ester_2.6339735"
21425,484.3827,2.634142,NA,NA,1.48780940085923,FALSE,"13C(2.10907124653964) of 8115",3.79375342386635,6219.47066666667,1407,358,1573,9909.234,16536.34,7533.25,"artifact_484.3827_2.634142"
6773,511.23725,2.6342515,"C22H40O13","Ethyl 3-hydroxyoctanoate O-[glucosyl-(1->6)-glucoside]",0,TRUE,NA,4.54846699450387,35356.315,27644.34,24598.77,28219.45,27743.88,56481.44,47450.01,"C22H40O13_Ethyl 3-hydroxyoctanoate O-[glucosyl-(1->6)-glucoside]_2.6342515"
2335,213.1323,2.634319,NA,NA,2.68725157907044,FALSE,"13C(2.13697587555089) of 447; -H2O(1.91399782026996) of 17856",5.15755407304562,143732.2,1043,2463,716,347414.5,265362.9,245393.8,"artifact_213.1323_2.634319"
13336,259.1375,2.634374,NA,NA,1.74023893320134,FALSE,"HCOOH(2.90427072104503) of 2335; C2H4O2(2.88444693541633) of 2358; H3PO4/2(1.8025820669237) of 1063",4.14622992782265,14003.285,3566.659,7541.418,4144.573,23917.7,27322.65,17526.71,"artifact_259.1375_2.634374"
15065,563.34425,2.6346765,NA,NA,0,TRUE,NA,4.11952835987644,13168.259,13180.13,12556.61,13997.56,16880.09,7224.154,15171.01,"563.34425_2.6346765"
20277,374.1544,2.634845,NA,NA,0,TRUE,NA,3.88327976012766,7643.27983333333,9527.458,8188.167,10649.92,7559.973,4384.778,5549.383,"374.1544_2.634845"
19938,309.1568,2.634875,NA,NA,0,TRUE,NA,4.30332192336047,20105.8261666667,7119.733,18877.11,20486.42,3596.714,21037.6,49517.38,"309.1568_2.634875"
695,227.0591,2.634882,NA,NA,0,TRUE,"37Cl(2.98770261083478) of 86; 15N(2.40776008587404) of 521",5.58470215396465,384328.113333333,435340.1,547782.1,790484.8,11355.38,147607,373399.3,"artifact_227.0591_2.634882"
8883,583.3324,2.63509766666667,NA,NA,0,TRUE,NA,4.60593747355801,40358.7283333333,60892.12,48338.27,55562.42,34985.83,11162.55,31211.18,"583.3324_2.63509766666667"
5099,361.0273,2.6352185,NA,NA,1.30404576010003,TRUE,"C2H4O2(2.9403602332036) of 995; -NH3(2.03137895233316) of 1405",4.73994049882518,54946.5588333333,63234.17,106427.5,130949.5,2116,5142.333,21809.85,"artifact_361.0273_2.6352185"
13181,435.2235,2.635219,NA,NA,1.30401952164818,TRUE,NA,4.51536944933822,32761.9278333333,53515.26,52905.88,46039.62,18169.77,19337.94,6603.097,"435.2235_2.635219"
958,322.2027,2.635368,"C18H29NO4","N-Jasmonoylisoleucine",3.13883612209878,FALSE,"-NH3(2.11086443893376) of 8018; C2H4O2/2(1.83009324853757) of 5315",5.74573672786142,556848.081666667,21900.54,20705.24,32202.41,1200245,1113410,952625.3,"C18H29NO4_N-Jasmonoylisoleucine_2.635368"
7580,169.0345,2.635467,NA,NA,0,TRUE,NA,4.18623993555285,15354.6505,19249.01,31113.55,36065.96,162,1118,4419.383,"169.0345_2.635467"
10073,224.7633,2.635771,NA,NA,0,TRUE,NA,3.06620164592725,1164.66666666667,96,1114,1907,1137,2024,710,"224.7633_2.635771"
5486,505.1357,2.635813,"C24H26O12","Caryatin glucoside",0,TRUE,NA,4.73746693314113,54634.495,42958.25,62215.36,66080.79,43483.85,58060.75,55007.97,"C24H26O12_Caryatin glucoside_2.635813"
3718,539.3077,2.63582,NA,NA,2.42930531705379,TRUE,"C2H4O2(2.05991844047784) of 3972",5.07420607433729,118633.153333333,174296.3,169341.3,183556.4,51332.54,61783.73,71488.65,"artifact_539.3077_2.63582"
10592,153.0016,2.635834,"C7H6O2S","1-(2-Thienyl)-1,2-propanedione",1.46064784796046,FALSE,"-NH3(2.87702078515716) of 3256",4.32409351668809,21090.8225,51979.27,42731.36,19444.71,5282.159,5569.436,1538,"C7H6O2S_1-(2-Thienyl)-1,2-propanedione_2.635834"
