rt,mz,lg(signal),N,C,score,feature,adduct name,db_formula,ID
2.587894,751.4792,4.456758688,0,0,0,Background,,,6650
2.587889,416.3021,4.611664643,0,0,0,Background,,,6435
2.587878,482.3491,4.679013162,0,0,0,Background,,,6057
2.587872,351.1452,4.792554339,0,0,0,Background,,,6194
2.587861,266.2128,4.693814263,0,0,0,Background,,,7120
2.587856,217.087,4.562421616,0,0,0,Background,,,7670
2.587839,511.2882,4.724551441,0,0,0,Background,,,6394
2.587833,771.5471,5.321298455,0,0,0,Background,,,2384
2.587833,505.381,4.969609324,0,0,0,Background,,,4494
2.587833,681.506,4.858709366,0,0,0,Background,,,5261
2.587833,356.0653,4.70283561,0,0,0,Background,,,7238
2.587828,368.2445,5.616304979,0,0,0,Background,,,1567
2.587828,719.489,4.986676194,0,0,0,Background,,,4632
2.587828,637.4802,4.801043155,0,0,0,Background,,,6334
2.587822,358.2876,5.598909436,0,0,0,Background,,,1556
2.587822,359.2555,5.41609959,0,0,0,Background,,,2069
2.587822,148.9065,5.272512742,0,0,0,Background,,,2634
2.587822,421.2447,4.651299621,0,0,0,Background,,,7411
2.584811,528.367,4.678571204,0,0,0,Background,,,6474
2.584767,316.1555,4.504499001,0,0,0,Background,,,7273
2.584728,361.1177,5.566436829,0,0,0,Background,,,1029
2.584728,443.1714,4.806086035,0,0,0,Background,,,13516
2.584711,328.2133,4.755884808,0,0,0,Background,,,5830
2.584711,169.8496,4.58645804,0,0,0,Background,,,6029
2.584706,456.3698,5.165642815,0,0,0,Background,,,3105
2.5847,216.1241,5.461760371,0,0,0,Background,,,1833
2.5847,199.134,5.273097393,0,0,0,Background,,,1594
2.5847,291.1969,5.025076834,0,0,0,Background,,,4351
2.5847,390.2771,4.861117268,0,0,0,Background,,,5392
2.5847,619.4696,4.550016291,0,0,0,Background,,,7381
2.584695,298.2754,5.841539464,0,0,0,Background,,,943
2.584695,834.5432,4.915822661,0,0,0,Background,,,5479
2.584695,815.5367,4.767319592,0,0,0,Background,,,6541
2.584695,689.4481,4.619232728,0,0,0,Background,,,7105
2.584689,443.3532,5.345049737,0,0,0,Background,,,2030
2.584689,229.0273,4.853344243,0,0,0,Background,,,5705
2.584689,371.2185,4.740320202,0,0,0,Background,,,6529
2.584683,450.2711,5.148729726,0,0,0,Background,,,3190
2.581656,140.1081,4.602839454,0,0,0,Background,,,6475
2.581594,425.2182,4.800362475,0,0,0,Background,,,5950
2.581578,505.3539,4.952627009,0,0,0,Background,,,5040
2.581567,227.129,5.261949597,0,0,0,Background,,,3057
2.581567,258.1347,5.214877519,0,0,0,Background,,,3029
2.581567,489.3586,4.947962719,0,0,0,Background,,,3330
2.581567,416.2658,4.881721398,0,0,0,Background,,,5165
2.581561,403.1612,5.32257033,0,0,0,Background,,,2653
2.581561,653.4481,5.053683782,0,0,0,Background,,,4109
2.581556,374.2744,5.374445139,0,0,0,Background,,,2405
2.581556,207.1503,5.008392518,0,0,0,Background,,,4418
2.58155,342.2651,5.479448274,0,0,0,Background,,,2103
2.58155,355.261,5.39198228,0,0,0,Background,,,2535
2.58155,395.2288,4.800347575,0,0,0,Background,,,5699
2.58155,296.0956,4.714000203,0,0,0,Background,,,9923
2.578478,339.229,4.88401795,0,0,0,Background,,,5519
2.578472,585.3992,4.671104907,0,0,0,Background,,,6284
2.578472,359.0537,4.50644946,0,0,0,Background,,,8309
2.578445,213.1497,5.553420296,0,0,0,Background,,,1353
2.578439,832.5714,4.81242318,0,0,0,Background,,,4982
2.578434,772.5505,4.940006289,0,0,0,Background,,,4521
2.578434,750.4759,4.724576433,0,0,0,Background,,,6039
2.578428,310.2029,4.910086489,0,0,0,Background,,,5357
2.578422,684.4805,4.896859001,0,0,0,Background,,,4993
2.578417,333.1557,4.786779754,0,0,0,Background,,,6845
2.575439,257.1186,5.055929672,0,0,0,Background,,,4237
2.575406,549.3647,4.29839333,0,0,0,Background,,,8562
2.575378,503.3228,4.554366037,0,0,0,Background,,,7183
2.575333,189.0922,4.438636278,0,0,0,Background,,,6989
2.575328,453.2481,4.931625212,0,0,0,Background,,,5059
2.575328,533.2394,4.503981634,0,0,0,Background,,,6832
2.575306,472.3514,4.698018475,0,0,0,Background,,,6764
2.575306,332.2365,4.667485093,0,0,0,Background,,,6403
2.5753,432.2965,4.559176851,0,0,0,Background,,,7522
2.575295,336.2549,4.938964166,0,0,0,Background,,,4840
2.575289,299.2786,5.108673716,0,0,0,Background,,,3846
2.575289,737.5056,5.049970219,0,0,0,Background,,,4153
2.575289,521.3484,4.940092742,0,0,0,Background,,,5168
2.575284,286.1664,4.816876791,0,0,0,Background,,,6093
2.575284,332.1718,4.795626497,0,0,0,Background,,,2247
2.575284,830.592,4.696962794,0,0,0,Background,,,7006
2.575283,358.2965,5.801432319,0,0,0,Background,,,1089
2.575283,146.9084,5.673554336,0,0,0,Background,,,1393
2.575283,165.0921,5.430801607,0,0,0,Background,,,2182
2.575283,831.5679,5.220145993,0,0,0,Background,,,3136
2.575283,698.5042,4.824684935,0,0,0,Background,,,5729
2.575283,547.3488,4.624451685,0,0,0,Background,,,7202
2.575283,460.2708,4.340800203,0,0,0,Background,,,8194
2.572189,414.2865,4.70759037,0,0,0,Background,,,5597
2.572183,99.08166,5.144612139,0,0,0,Background,,,3687
2.572172,873.5789,4.567109991,0,0,0,Background,,,6063
2.572167,147.9465,4.916787586,0,0,0,Background,,,5149
2.572167,231.1239,4.779396656,0,0,0,Background,,,5106
2.572167,605.4898,4.37461666,0,0,0,Background,,,7050
2.572161,373.0453,6.149787905,0,0,0,Background,,,568
2.572156,373.2716,6.206425804,0,0,0,Background,,,70
2.572156,359.3001,5.088561461,0,0,0,Background,,,4271
2.57215,114.9363,6.41328017,0,0,0,Background,,,349
2.57215,489.3224,5.012468692,0,0,0,Background,,,2638
2.57215,172.1061,4.887230772,0,0,0,Background,,,5265
2.5691,391.1401,4.44023334,0,0,0,Background,,,7708
2.569056,221.1184,4.854845225,0,0,0,Background,,,4551
2.569039,156.9812,5.580980819,0,0,0,Background,,,1592
2.569039,127.0765,5.420128023,0,0,0,Background,,,2250
2.569039,369.248,4.995809289,0,0,0,Background,,,4336
2.569022,427.3217,5.435847824,0,0,0,Background,,,2149
2.569022,241.1254,5.400343803,0,0,0,Background,,,3108
2.569022,203.869,5.301687969,0,0,0,Background,,,2764
2.569022,508.3126,4.942266722,0,0,0,Background,,,5459
2.569022,665.4482,4.793357336,0,0,0,Background,,,5782
2.569022,701.4788,4.722276992,0,0,0,Background,,,6364
2.569022,284.1013,4.60476203,0,0,0,Background,,,6726
2.569017,116.9345,6.080538325,0,0,0,Background,,,660
2.569017,346.2602,5.91376129,0,0,0,Background,,,856
2.569017,347.2634,5.175510391,0,0,0,Background,,,3496
2.569017,132.9294,5.119076316,0,0,0,Background,,,3629
2.568342,433.0122,5.202336124,0,0,0,Background,,,2996
2.565984,282.2441,4.521288098,0,0,0,Background,,,7211
2.565917,591.3751,4.322571564,0,0,0,Background,,,6793
2.565894,655.4276,5.104190769,0,0,0,Background,,,3992
2.565889,130.9312,5.426557987,0,0,0,Background,,,2282
2.565889,287.2425,4.856640651,0,0,0,Background,,,5150
2.565889,172.1343,4.822847813,0,0,0,Background,,,5535
2.565884,663.4324,4.668463925,0,0,0,Background,,,7022
2.565883,274.0486,5.570650676,0,0,0,Background,,,1555
2.565883,889.6089,5.109226605,0,0,0,Background,,,3568
2.562967,360.1539,4.614312416,0,0,0,Background,,,6176
2.562822,475.1974,4.601089149,0,0,0,Background,,,6124
2.562817,326.1764,4.615978541,0,0,0,Background,,,8556
2.562789,352.1854,4.466870787,0,0,0,Background,,,4685
2.562783,427.1762,4.892986265,0,0,0,Background,,,5434
2.562783,675.4321,4.480432344,0,0,0,Background,,,7928
2.562767,363.1456,5.003108948,0,0,0,Background,,,4064
2.562761,268.2284,5.627998873,0,0,0,Background,,,1482
2.562761,309.0981,4.888915407,0,0,0,Background,,,4960
2.562761,947.6507,4.852982656,0,0,0,Background,,,5077
2.562761,570.2342,4.719288407,0,0,0,Background,,,5415
2.562756,171.1027,5.856744376,0,0,0,Background,,,1002
2.562756,286.2391,5.544564415,0,0,0,Background,,,1625
2.562756,283.0978,5.477044369,0,0,0,Background,,,1728
2.562756,890.613,4.665405612,0,0,0,Background,,,6437
2.562756,510.2125,4.372934373,0,0,0,Background,,,9294
2.559828,406.1955,4.734661294,0,0,0,Background,,,5814
2.559722,557.239,4.656943849,0,0,0,Background,,,7512
2.559667,481.2809,4.61261075,0,0,0,Background,,,5627
2.559655,474.3308,4.685823109,0,0,0,Background,,,6258
2.55965,227.0715,4.659080808,0,0,0,Background,,,5990
2.559645,541.0823,5.237584396,0,0,0,Background,,,3250
2.559633,473.2181,5.429272414,0,0,0,Background,,,2056
2.559633,187.0976,5.340212863,0,0,0,Background,,,2156
2.559633,212.8348,4.97264871,0,0,0,Background,,,4139
2.559628,489.2869,5.454271809,0,0,0,Background,,,1861
2.559628,445.1719,5.199726701,0,0,0,Background,,,3271
2.559628,299.1866,5.119164993,0,0,0,Background,,,3022
2.559628,279.1239,4.902171344,0,0,0,Background,,,4420
2.559628,609.5211,4.864993207,0,0,0,Background,,,5533
2.559628,537.2492,4.62158055,0,0,0,Background,,,12565
2.559628,425.2397,4.518665618,0,0,0,Background,,,7756
2.559623,125.8999,5.465773297,0,0,0,Background,,,3086
2.559623,691.4641,5.339031267,0,0,0,Background,,,2312
2.559623,561.3072,4.864685119,0,0,0,Background,,,5635
2.559623,294.1563,4.793079681,0,0,0,Background,,,5760
2.559623,199.0765,4.710542714,0,0,0,Background,,,5937
2.559623,695.4858,4.551847441,0,0,0,Background,,,7428
2.559622,420.2606,5.151486023,0,0,0,Background,,,3715
2.559622,428.3251,4.893277626,0,0,0,Background,,,4967
2.556628,535.2549,4.542767233,0,0,0,Background,,,6635
2.55655,757.4948,4.819943449,0,0,0,Background,,,5523
2.556534,417.1923,5.192134372,0,0,0,Background,,,9749
2.556517,341.2527,4.474107369,0,0,0,Background,,,8055
2.556511,431.1712,4.700778693,0,0,0,Background,,,5888
2.556506,456.211,4.613890166,0,0,0,Background,,,6944
2.556505,684.5247,4.802920347,0,0,0,Background,,,5929
2.5565,285.171,5.346949567,0,0,0,Background,,,2314
2.5565,476.2373,4.748584703,0,0,0,Background,,,5676
2.556494,352.2496,5.901099315,0,0,0,Background,,,876
2.556494,627.4629,5.378819606,0,0,0,Background,,,511
2.556494,340.2495,5.317684134,0,0,0,Background,,,2675
2.556494,205.8672,5.280241326,0,0,0,Background,,,2963
2.556494,571.2914,5.150836453,0,0,0,Background,,,3327
2.556494,305.1397,5.140313631,0,0,0,Background,,,14387
2.556494,575.3228,5.118500549,0,0,0,Background,,,3406
2.556494,274.5503,5.063644291,0,0,0,Background,,,4134
2.556494,467.2863,5.010042515,0,0,0,Background,,,4288
2.556494,539.3068,4.846433273,0,0,0,Background,,,9354
2.556494,892.585,4.608749203,0,0,0,Background,,,6768
2.556489,697.5005,5.164228159,0,0,0,Background,,,2954
2.556489,511.3125,5.027852629,0,0,0,Background,,,4222
2.556489,887.6298,4.808870741,0,0,0,Background,,,5689
2.553456,270.0807,4.764514,0,0,0,Background,,,5740
2.553422,420.2351,4.689539004,0,0,0,Background,,,7889
2.553417,463.1978,4.532974833,0,0,0,Background,,,6913
2.553384,503.2289,4.95688838,0,0,0,Background,,,4510
2.553384,532.3726,4.887408506,0,0,0,Background,,,4965
2.553384,290.1483,4.491374149,0,0,0,Background,,,7121
2.553384,379.1187,4.414317748,0,0,0,Background,,,8597
2.553378,449.2184,4.951492389,0,0,0,Background,,,4609
2.553372,229.0388,5.501778553,0,0,0,Background,,,1609
2.553372,257.2125,4.973827034,0,0,0,Background,,,1252
2.553372,628.467,4.944414276,0,0,0,Background,,,1079
2.553367,370.2601,6.851884877,0,0,0,Background,,,156
2.553367,315.2542,5.812740757,0,0,0,Background,,,985
2.553367,518.3932,5.382494706,0,0,0,Background,,,2133
2.553367,349.2354,5.254288506,0,0,0,Background,,,244
2.553367,487.3071,5.225654577,0,0,0,Background,,,2757
2.553367,418.2318,5.139817355,0,0,0,Background,,,2420
2.553367,214.833,4.96570399,0,0,0,Background,,,4229
2.553367,713.4692,4.786478189,0,0,0,Background,,,5409
2.553367,769.5317,4.70475226,0,0,0,Background,,,6056
2.553367,291.1029,4.633746109,0,0,0,Background,,,6405
2.553361,371.2634,6.171679783,0,0,0,Background,,,522
2.553361,298.0468,5.760140147,0,0,0,Background,,,1201
2.553361,693.4796,5.532927923,0,0,0,Background,,,1669
2.553361,375.2848,5.340065975,0,0,0,Background,,,2324
2.553361,683.5214,5.268499306,0,0,0,Background,,,2661
2.553361,700.4756,5.144233264,0,0,0,Background,,,3618
2.553361,711.49,4.983157444,0,0,0,Background,,,4442
2.553361,509.2097,4.817076524,0,0,0,Background,,,7230
2.550278,375.2758,4.912247368,0,0,0,Background,,,5164
2.550272,374.0448,5.487788914,0,0,0,Background,,,1941
2.550256,555.2603,5.55134421,0,0,0,Background,,,7170
2.550256,217.8359,4.907231835,0,0,0,Background,,,5593
2.550256,573.3649,4.570269883,0,0,0,Background,,,6367
2.550245,447.2029,5.074366496,0,0,0,Background,,,3817
2.550245,584.3955,5.063426421,0,0,0,Background,,,4241
2.550245,359.1714,4.775906118,0,0,0,Background,,,6458
2.550239,372.0453,5.428656128,0,0,0,Background,,,1877
2.550239,829.5884,5.129272614,0,0,0,Background,,,3465
2.550239,557.2755,5.066108007,0,0,0,Background,,,3986
2.550239,316.2576,5.029861258,0,0,0,Background,,,3899
2.550239,377.2554,4.740882252,0,0,0,Background,,,5050
2.550239,572.2944,4.578204223,0,0,0,Background,,,6840
2.550234,347.1712,4.724737971,0,0,0,Background,,,6001
2.550233,531.3691,5.400079418,0,0,0,Background,,,2409
2.550233,692.4676,4.899608923,0,0,0,Background,,,4557
2.550233,550.3038,4.684620631,0,0,0,Background,,,5712
2.549558,528.0704,5.070430414,0,0,0,Background,,,4542
2.547323,342.1793,4.523757925,0,0,0,Background,,,8276
2.547194,525.2495,4.821299706,0,0,0,Background,,,5503
2.547133,437.2329,4.652565012,0,0,0,Background,,,5780
2.547122,461.2185,5.120657466,0,0,0,Background,,,3377
2.547122,645.4221,4.997236251,0,0,0,Background,,,4039
2.547122,521.2758,4.931483623,0,0,0,Background,,,4955
2.547122,165.1284,4.536655125,0,0,0,Background,,,7489
2.547111,374.282,6.345448412,0,0,0,Background,,,388
2.547111,273.0653,5.559308528,0,0,0,Background,,,1180
2.547111,276.1607,5.521194317,0,0,0,Background,,,1710
2.547111,351.1814,5.242228973,0,0,0,Background,,,1082
2.547111,144.103,5.239329179,0,0,0,Background,,,2971
2.547111,200.0929,5.167814531,0,0,0,Background,,,3316
2.547111,559.2914,4.965247204,0,0,0,Background,,,4087
2.547111,227.1079,4.878728105,0,0,0,Background,,,4691
2.547111,490.2908,4.873697217,0,0,0,Background,,,4304
2.547111,544.2636,4.439974291,0,0,0,Background,,,6784
2.547106,293.2319,6.044501018,0,0,0,Background,,,720
2.547106,299.0442,5.565138701,0,0,0,Background,,,1521
2.547106,353.2531,5.261985268,0,0,0,Background,,,2872
2.547106,323.1865,5.195542641,0,0,0,Background,,,2915
2.547106,525.3282,5.151359827,0,0,0,Background,,,3336
2.547106,357.2481,5.105796852,0,0,0,Background,,,3078
2.547106,341.2448,5.011712817,0,0,0,Background,,,4603
2.5471,591.2812,5.395166146,0,0,0,Background,,,2342
2.5471,82.45808,4.913275879,0,0,0,Background,,,6226
2.5471,373.511,4.688942137,0,0,0,Background,,,6662
2.544045,472.2423,4.838367008,0,0,0,Background,,,6170
2.544006,255.0665,4.358466013,0,0,0,Background,,,8657
2.544,537.2708,4.447731681,0,0,0,Background,,,7089
2.543995,249.1134,4.735251532,0,0,0,Background,,,5473
2.543989,461.2549,5.525302188,0,0,0,Background,,,1773
2.543989,138.0924,5.186163012,0,0,0,Background,,,3159
2.543989,497.2547,5.033229366,0,0,0,Background,,,4262
2.543989,330.2158,4.97559545,0,0,0,Background,,,1340
2.543989,502.2534,4.707386966,0,0,0,Background,,,5495
2.543989,235.0766,4.588505554,0,0,0,Background,,,6328
2.543989,200.0638,4.525330939,0,0,0,Background,,,9063
2.543983,279.2525,6.023655626,0,0,0,Background,,,741
2.543983,647.4379,5.663340045,0,0,0,Background,,,1354
2.543983,274.218,5.225093971,0,0,0,Background,,,3252
2.543983,317.1606,5.123255235,0,0,0,Background,,,3613
2.543983,312.0772,5.06732775,0,0,0,Background,,,4343
2.543983,331.1766,4.76966127,0,0,0,Background,,,5785
2.543983,545.2394,4.660243312,0,0,0,Background,,,6153
2.543983,607.3125,4.522133874,0,0,0,Background,,,6967
2.543978,372.2757,8.050872989,0,0,0,Background,,,15
2.543978,312.2548,7.624043546,0,0,0,Background,,,42
2.543978,373.279,7.391924601,0,0,0,Background,,,69
2.543978,354.2653,7.129054849,0,0,0,Background,,,99
2.543978,292.2286,6.782326602,0,0,0,Background,,,178
2.543978,278.2491,6.738764042,0,0,0,Background,,,200
2.543978,355.2687,6.443067354,0,0,0,Background,,,311
2.543978,358.2603,6.213259348,0,0,0,Background,,,488
2.543978,296.2511,6.076414328,0,0,0,Background,,,618
2.543978,457.2235,5.735196872,0,0,0,Background,,,1186
2.543978,334.2367,5.516526946,0,0,0,Background,,,1635
2.543978,375.1815,5.415990149,0,0,0,Background,,,2083
2.543978,431.2076,5.354032491,0,0,0,Background,,,2560
2.543978,623.5005,5.246792642,0,0,0,Background,,,2779
2.543978,384.3123,5.173191683,0,0,0,Background,,,3263
2.543978,519.2599,5.155008243,0,0,0,Background,,,3525
2.543978,694.4829,5.152505896,0,0,0,Background,,,3537
2.543978,390.2135,4.980626743,0,0,0,Background,,,4217
2.543978,667.5267,4.978868504,0,0,0,Background,,,5074
2.543978,388.1848,4.831519387,0,0,0,Background,,,5178
2.543978,531.26,4.775866204,0,0,0,Background,,,4490
2.543978,474.2218,4.753997985,0,0,0,Background,,,5883
2.543978,624.5037,4.620279445,0,0,0,Background,,,5226
2.543972,202.1086,5.324028828,0,0,0,Background,,,2546
2.543972,505.3901,5.313190295,0,0,0,Background,,,2445
2.543972,434.2149,4.729891025,0,0,0,Background,,,10477
2.540883,467.2284,4.591798985,0,0,0,Background,,,6026
2.540883,359.1139,4.533154197,0,0,0,Background,,,6791
2.540861,484.4009,5.045091336,0,0,0,Background,,,4390
2.540861,437.2545,4.808290554,0,0,0,Background,,,5278
2.540861,237.1134,4.690726479,0,0,0,Background,,,941
2.540856,313.2581,6.913894068,0,0,0,Background,,,142
2.540856,356.2447,5.824590726,0,0,0,Background,,,1020
2.540856,373.1659,5.397326656,0,0,0,Background,,,2122
2.540856,152.1081,5.381135965,0,0,0,Background,,,2447
2.540856,277.2368,5.316470859,0,0,0,Background,,,2459
2.540856,446.2268,5.235307669,0,0,0,Background,,,3206
2.540856,685.5371,5.167224262,0,0,0,Background,,,3674
2.540856,587.3229,5.096306087,0,0,0,Background,,,3770
2.540856,346.2156,4.729222614,0,0,0,Background,,,6027
2.540856,366.2007,4.671167323,0,0,0,Background,,,4813
2.540856,372.1964,4.608929412,0,0,0,Background,,,6576
2.540856,294.1879,4.554840075,0,0,0,Background,,,8607
2.54085,276.2334,6.003949328,0,0,0,Background,,,731
2.54085,315.0581,5.641263351,0,0,0,Background,,,1542
2.54085,350.2283,5.456718972,0,0,0,Background,,,2262
2.54085,491.2653,5.404985394,0,0,0,Background,,,1831
2.54085,339.1603,5.376248689,0,0,0,Background,,,2941
2.54085,547.3291,5.316430202,0,0,0,Background,,,2748
2.54085,347.1502,5.304642557,0,0,0,Background,,,2840
2.54085,399.1815,5.207590234,0,0,0,Background,,,3261
2.54085,626.5195,5.15650895,0,0,0,Background,,,3365
2.54085,416.2163,5.133663725,0,0,0,Background,,,4056
2.54085,686.496,5.083060699,0,0,0,Background,,,4095
2.54085,465.2281,4.968828011,0,0,0,Background,,,4400
2.54085,621.4216,4.937403117,0,0,0,Background,,,3885
2.54085,372.3553,4.765924183,0,0,0,Background,,,6010
2.54085,339.1449,4.719826158,0,0,0,Background,,,5837
2.54085,452.3747,4.688890002,0,0,0,Background,,,6110
2.540845,295.2473,7.18881878,0,0,0,Background,,,93
2.540845,314.2619,5.802126897,0,0,0,Background,,,1034
2.540845,373.2343,5.601353131,0,0,0,Background,,,1779
2.540845,372.5059,5.47488754,0,0,0,Background,,,1992
2.540845,333.2285,5.301415458,0,0,0,Background,,,2390
2.540845,312.4323,5.039752189,0,0,0,Background,,,4195
2.537739,172.098,5.587209041,0,0,0,Background,,,736
2.537739,409.1669,4.864738938,0,0,0,Background,,,8699
2.537739,330.2208,4.656268272,0,0,0,Background,,,6324
2.537733,348.2313,5.913430783,0,0,0,Background,,,826
2.537733,387.1816,5.469624781,0,0,0,Background,,,2016
2.537733,483.2027,4.909150392,0,0,0,Background,,,5372
2.537733,548.3327,4.594795371,0,0,0,Background,,,5798
2.537728,294.0829,5.338611107,0,0,0,Background,,,2441
2.537728,617.4424,4.974560594,0,0,0,Background,,,4423
2.537728,592.2847,4.963866956,0,0,0,Background,,,4738
2.537728,509.2185,4.514887556,0,0,0,Background,,,6340
2.537728,608.3459,4.464773755,0,0,0,Background,,,8650
2.537722,376.2531,5.950737648,0,0,0,Background,,,806
2.537722,459.2393,5.63609284,0,0,0,Background,,,1384
2.537722,471.3884,4.998605347,0,0,0,Background,,,4536
2.537722,714.4946,4.831100759,0,0,0,Background,,,5450
2.537717,374.2912,6.109228072,0,0,0,Background,,,593
2.537717,517.3898,5.81107304,0,0,0,Background,,,1030
2.537717,249.0923,5.405581376,0,0,0,Background,,,2055
2.537717,539.2653,5.00739902,0,0,0,Background,,,4426
2.537717,506.3935,4.800146891,0,0,0,Background,,,5425
2.534622,577.302,4.708442283,0,0,0,Background,,,5298
2.534617,503.3381,5.222481751,0,0,0,Background,,,3314
2.534611,317.1031,4.817136601,0,0,0,Background,,,14100
2.534606,431.2445,5.601337491,0,0,0,Background,,,1560
2.534606,413.1972,5.519161863,0,0,0,Background,,,1658
2.534606,857.4009,5.397922729,0,0,0,Background,,,2186
2.534606,407.2078,5.386368345,0,0,0,Background,,,1997
2.534606,471.3479,5.211226306,0,0,0,Background,,,3155
2.534606,648.4415,5.186096903,0,0,0,Background,,,3498
2.534606,337.145,5.177968451,0,0,0,Background,,,3404
2.534606,309.1136,5.176072801,0,0,0,Background,,,3162
2.534606,384.2757,5.131427095,0,0,0,Background,,,3639
2.534606,339.124,5.110209178,0,0,0,Background,,,3798
2.534606,439.1764,5.052148285,0,0,0,Background,,,3921
2.534606,294.2997,4.608545689,0,0,0,Background,,,6804
2.534606,314.1118,4.582335183,0,0,0,Background,,,6525
2.534606,396.1896,4.576364718,0,0,0,Background,,,7048
2.534606,637.4529,4.526694813,0,0,0,Background,,,8220
2.534606,324.1689,4.332393639,0,0,0,Background,,,8663
2.5346,417.2286,5.74938803,0,0,0,Background,,,834
2.5346,243.1392,5.397307009,0,0,0,Background,,,2220
2.5346,294.4064,5.382575048,0,0,0,Background,,,2417
2.5346,429.266,5.155846257,0,0,0,Background,,,3117
2.5346,229.1446,5.142993217,0,0,0,Background,,,3807
2.5346,545.3123,5.088391189,0,0,0,Background,,,4532
2.5346,151.1128,4.987160938,0,0,0,Background,,,2765
2.5346,566.4789,4.922031693,0,0,0,Background,,,4781
2.5346,281.0822,4.750852384,0,0,0,Background,,,4977
2.5346,599.3227,4.713988296,0,0,0,Background,,,5927
2.5346,529.3386,4.580289014,0,0,0,Background,,,6186
2.5346,335.2399,4.566245563,0,0,0,Background,,,5558
2.5346,408.2112,4.528936837,0,0,0,Background,,,7904
2.534595,609.2764,5.968067742,0,0,0,Background,,,734
2.534595,515.374,5.692801032,0,0,0,Background,,,1306
2.534595,427.2127,5.650539977,0,0,0,Background,,,1359
2.534595,158.1186,5.329944649,0,0,0,Background,,,2129
2.534595,277.2174,5.183723196,0,0,0,Background,,,3032
2.534595,566.4063,5.044407575,0,0,0,Background,,,4313
2.534595,619.4061,4.974881458,0,0,0,Background,,,4103
2.534595,665.5112,4.784042854,0,0,0,Background,,,5225
2.534595,523.2341,4.595635116,0,0,0,Background,,,5908
2.531517,549.3069,4.61980095,0,0,0,Background,,,6187
2.531495,533.2757,4.766054914,0,0,0,Background,,,5489
2.531494,277.0872,4.782726127,0,0,0,Background,,,5663
2.531484,573.3072,5.110336187,0,0,0,Background,,,3877
2.531483,377.1971,5.413035963,0,0,0,Background,,,2297
2.531483,459.2028,5.161270874,0,0,0,Background,,,3606
2.531483,381.1708,5.157396093,0,0,0,Background,,,3848
2.531483,348.1536,4.577681933,0,0,0,Background,,,6638
2.531478,610.2801,5.463933343,0,0,0,Background,,,1764
2.531478,296.2234,5.334997943,0,0,0,Background,,,2256
2.531478,299.0927,5.167005323,0,0,0,Background,,,3425
2.531478,325.2023,5.118338641,0,0,0,Background,,,3671
2.531478,337.2025,5.111930516,0,0,0,Background,,,506
2.531478,476.2737,4.983987957,0,0,0,Background,,,4247
2.531478,583.3701,4.965250773,0,0,0,Background,,,4055
2.531478,615.2811,4.941509771,0,0,0,Background,,,4692
2.531478,586.3105,4.919079151,0,0,0,Background,,,4428
2.531478,526.2891,4.862960172,0,0,0,Background,,,5525
2.531478,457.187,4.839767185,0,0,0,Background,,,5248
2.531478,414.2005,4.816183464,0,0,0,Background,,,5395
2.531478,339.0874,4.304132389,0,0,0,Background,,,8841
2.531472,357.2398,5.564255476,0,0,0,Background,,,1336
2.531472,155.1442,5.4003859,0,0,0,Background,,,2020
2.531472,470.3851,5.386969328,0,0,0,Background,,,2090
2.531472,317.1396,5.368712299,0,0,0,Background,,,2214
2.531472,359.1504,5.359020594,0,0,0,Background,,,2033
2.531472,429.1919,5.316085047,0,0,0,Background,,,2479
2.531472,411.1815,5.284574175,0,0,0,Background,,,3185
2.531472,545.3488,5.229953503,0,0,0,Background,,,2920
2.531472,403.1765,5.221922439,0,0,0,Background,,,2804
2.531472,601.3958,5.145883254,0,0,0,Background,,,3475
2.531472,437.2176,5.126666358,0,0,0,Background,,,3630
2.531472,193.0506,5.121958401,0,0,0,Background,,,4159
2.531472,428.216,5.110303285,0,0,0,Background,,,3432
2.531472,543.2964,5.080316073,0,0,0,Background,,,3539
2.531472,517.2443,5.034066421,0,0,0,Background,,,3952
2.531472,611.2839,4.979781039,0,0,0,Background,,,4092
2.531472,263.1291,4.946988872,0,0,0,Background,,,5177
2.531472,380.2161,4.850482195,0,0,0,Background,,,5528
2.531472,689.5151,4.689233056,0,0,0,Background,,,6045
2.531472,479.2079,4.532253534,0,0,0,Background,,,7722
2.531472,229.087,4.505870682,0,0,0,Background,,,8054
2.531467,473.3273,5.277695986,0,0,0,Background,,,2697
2.531467,265.087,5.084981966,0,0,0,Background,,,4189
2.531467,541.2809,5.041499154,0,0,0,Background,,,3829
2.531467,423.1818,5.007721434,0,0,0,Background,,,4111
2.531467,497.219,4.781614969,0,0,0,Background,,,5292
2.531467,535.2913,4.666575379,0,0,0,Background,,,5247
2.531467,553.2447,4.397533978,0,0,0,Background,,,7819
2.528356,395.1866,5.27530544,0,0,0,Background,,,2892
2.528356,453.1922,4.923734024,0,0,0,Background,,,4918
2.528356,321.1498,4.914323043,0,0,0,Background,,,4762
2.528356,649.4173,4.602623055,0,0,0,Background,,,6497
2.528356,340.1636,4.472663877,0,0,0,Background,,,8664
2.52835,375.2497,6.744826829,0,0,0,Background,,,194
2.52835,315.2735,5.776461598,0,0,0,Background,,,1068
2.52835,400.307,5.640371918,0,0,0,Background,,,1171
2.52835,389.1974,5.565549249,0,0,0,Background,,,1722
2.52835,397.2021,5.546959562,0,0,0,Background,,,1611
2.52835,333.1711,5.541666562,0,0,0,Background,,,1788
